Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG,Residual,Switch,Recombination
ENSP00000271651,ENSG00000143387,2.52,0.47417725643532094,0,1,0,-51.803446373030845,TGA_stay,12.7438925
ENSP00000225474,ENSG00000108342,2.5,0.6494689167978257,0,1,0,-43.60930862531253,TGA_stay,3.0232455
ENSP00000356969,ENSG00000158874,30334,0.5220455002183336,0,1,0,30281.919651486627,TGA_stay,1.886402
ENSP00000246151,ENSG00000057757,47.1,0.447836707899601,1,0,0,-8.457760051019967,TAA_stay,5.48586
ENSP00000434442,ENSG00000149182,39.2,0.5738336806100195,0,1,0,-10.4535630829578,TGA_stay,0.0
ENSP00000358151,ENSG00000184678,784,0.6115485564304461,0,1,0,736.113749660195,TGA_stay,0.027062999999999997
ENSP00000321797,ENSG00000107831,0.083,0.6530891700203308,0,0,1,-45.85666416767101,TAG_stay,0.8948075
ENSP00000360376,ENSG00000213714,0.457,0.4786821705426357,0,1,0,-53.655346854989894,TGA>TAG,0.0
ENSP00000266987,ENSG00000139546,3.55,0.6021331771016841,0,1,0,-44.77745343294432,TAA>TGA,0.268335
ENSP00000355228,ENSG00000198830,386,0.5128205128205128,0,1,0,333.4873701273773,TGA_stay,0.0
ENSP00000258772,ENSG00000136271,10.3,0.5666483311537566,0,1,0,-39.690267351017,TGA_stay,0.994608
ENSP00000344996,ENSG00000187867,1.23,0.618535921731666,0,1,0,-46.32882357598087,TGA_stay,0.0001605
ENSP00000362684,ENSG00000183615,0.107,0.6646341463414634,0,1,0,-45.29166851733707,TAA>TGA,0.4714695
ENSP00000386502,ENSG00000157999,0.322,0.4932378679395386,0,1,0,-53.10826932098166,TAA>TAG,1.8e-05
ENSP00000303231,ENSG00000168811,0.54,0.5028284080230713,1,0,0,-52.44085822430863,TAA_stay,0.560202
ENSP00000244333,ENSG00000124466,2.5,0.6292026897214217,0,1,0,-44.55898062047682,TGA_stay,0.0
ENSP00000362777,ENSG00000179774,0.122,0.7058823529411765,0,0,1,-43.34378448762506,TAG_stay,5.0808595
ENSP00000364802,ENSG00000204389,543,0.629885969552695,0,0,1,495.97303775759497,TAG_stay,0.0
ENSP00000329991,ENSG00000182393,0.152,0.6268656716417911,0,1,0,-47.01649289496435,TGA_stay,0.304974
ENSP00000256015,ENSG00000133639,0.284,0.5251937984496124,1,0,0,-51.64881978731059,TAA_stay,0.000247
ENSP00000348489,ENSG00000156860,1.11,0.6644057174290232,0,1,0,-44.29937265778771,TGA_stay,0.0
ENSP00000378605,ENSG00000176410,0.852,0.6431718061674009,1,0,0,-45.552390171256945,TAA>TAG,4.1736135
ENSP00000312672,ENSG00000181264,0,0.5134104445488678,0,0,1,-52.484985770967015,TAG_stay,2.322557
ENSP00000248948,ENSG00000128218,2.34,0.6048884906411789,0,0,1,-45.85833990349997,TAG_stay,4.283661
ENSP00000359392,ENSG00000203908,0.345,0.6009174311926605,0,1,0,-48.03942308194127,TGA_stay,0.652069
ENSP00000406027,ENSG00000178567,2.93,0.4570140224592489,0,1,0,-52.197712632955735,TGA>TAA,0.262092
ENSP00000312356,ENSG00000174173,15.7,0.366564060252179,1,0,0,-43.66618266232463,TGA>TAA,0.0001145
ENSP00000377900,ENSG00000182333,4.89,0.415312530559907,0,0,1,-52.19183753563607,TAG_stay,3.6694825
ENSP00000363079,ENSG00000165471,91.7,0.5207496653279786,0,1,0,39.55892888142353,TGA_stay,3.007838
ENSP00000385099,ENSG00000180884,0.221,0.5116264465024366,0,0,1,-52.34758361963102,TAG_stay,0.615457
ENSP00000260653,ENSG00000138083,0.523,0.6796796796796797,0,1,0,-44.17063735343333,TGA_stay,2.0419215
ENSP00000260653,ENSG00000138083,0.523,0.6796796796796797,0,1,0,-44.17063735343333,TAG_stay,2.0419215
ENSP00000417176,ENSG00000165188,0,0.6217616580310881,0,1,0,-47.40766611505846,TGA_stay,0.0
ENSP00000233143,ENSG00000034510,450,0.5111111111111111,1,0,0,397.40726785053096,TAA_stay,0.743007
ENSP00000007699,ENSG00000006047,29.7,0.6745537567455375,0,1,0,-15.233837240742051,TGA_stay,0.744084
ENSP00000472847,ENSG00000104835,24.2,0.6285336530051632,1,0,0,-22.89033156857249,TGA>TAA,1.219283
ENSP00000342886,ENSG00000124635,786,0.5652191203372305,1,0,0,735.9427600702921,TAA_stay,0.0
ENSP00000318032,ENSG00000179673,0,0.7024793388429752,0,1,0,-43.62524915640763,TGA_stay,6.566971000000001
ENSP00000347823,ENSG00000196859,9.34,0.48693693693693696,1,0,0,-44.38552988892428,TAA_stay,0.0
ENSP00000305263,ENSG00000173908,39.8,0.513978494623656,0,0,1,-12.658367039920364,TAG_stay,0.8502935
ENSP00000305263,ENSG00000173908,39.8,0.513978494623656,0,0,1,-12.658367039920364,TAA>TAG,0.8502935
ENSP00000364805,ENSG00000204390,288,0.509865005192108,1,0,0,235.3488755365682,TAA_stay,0.0
ENSP00000301215,ENSG00000167625,0.118,0.5823265280530918,0,1,0,-49.13758967895509,TGA>TAA,0.0
ENSP00000332198,ENSG00000182117,35.0,0.4841995841995842,0,1,0,-18.853801778198488,TAA>TGA,0.725914
ENSP00000342137,ENSG00000188505,7.36,0.6702898550724637,0,1,0,-37.773642956615376,TGA_stay,0.451579
ENSP00000297012,ENSG00000164508,664,0.5378787878787878,1,0,0,612.6615966856929,TAA_stay,0.0699665
ENSP00000366876,ENSG00000116273,0.976,0.5703211517165006,0,1,0,-48.84215959664556,TGA_stay,0.0
ENSP00000168712,ENSG00000075388,0.719,0.6892109500805152,0,1,0,-43.5280036241315,TAA>TGA,6.4129465
ENSP00000428780,ENSG00000253958,0.637,0.7087599544937428,0,0,1,-42.69394056243805,TAG_stay,0.524486
ENSP00000350195,ENSG00000142733,0.439,0.6164255673416584,0,1,0,-47.218714428062334,TGA_stay,0.130037
ENSP00000373669,ENSG00000196544,4.15,0.702048417132216,0,1,0,-39.49544207535961,TGA_stay,0.0
ENSP00000363433,ENSG00000204175,0.476,0.6615831517792302,0,1,0,-45.06563760981926,TGA>TAA,0.0440715
ENSP00000334940,ENSG00000179168,0.13,0.7131536494696136,1,0,0,-42.99505275420676,TGA_stay,5.1997765000000005
ENSP00000375598,ENSG00000197483,0.278,0.7046635244303325,0,1,0,-43.2448985868253,TGA_stay,2.1317185
ENSP00000230361,ENSG00000112599,0.221,0.548922056384743,0,1,0,-50.59991760788299,TGA_stay,2.2590285
ENSP00000222543,ENSG00000105825,4.49,0.5026221786867076,1,0,0,-48.500522096354835,TAA_stay,4.8522055
ENSP00000248071,ENSG00000127528,1.46,0.69661736120988,0,0,1,-42.43994044321905,TGA_stay,0.14576
ENSP00000446916,ENSG00000258223,0.349,0.4462809917355372,0,1,0,-55.28166064903784,TGA_stay,0.0
ENSP00000362328,ENSG00000124780,0.419,0.6254250574103515,1,0,0,-46.81699983576175,TAG>TAA,5.1704195
ENSP00000350549,ENSG00000188620,1.11,0.7057728119180633,0,1,0,-42.360917561560335,TGA_stay,6.792348
ENSP00000320849,ENSG00000177875,0.004,0.6615384615384615,0,1,0,-45.539731786991716,TGA_stay,0.0
ENSP00000372959,ENSG00000206422,0.123,0.5816777041942605,0,1,0,-49.162993455948396,TGA_stay,2.982781
ENSP00000323288,ENSG00000166133,3.1,0.6090772659749479,0,1,0,-44.90205459526186,TGA_stay,1.5e-06
ENSP00000262999,ENSG00000109424,0.055,0.5064935064935064,1,0,0,-52.754112325885124,TAA_stay,0.0
ENSP00000341021,ENSG00000188425,0.245,0.6546762589928058,0,1,0,-45.62029344512303,TGA_stay,1.633214
ENSP00000341021,ENSG00000188425,0.245,0.6546762589928058,0,1,0,-45.62029344512303,TGA_stay,1.633214
ENSP00000287022,ENSG00000156467,275,0.42500109447508977,0,1,0,218.3721669413157,TAA_stay,2.3272705
ENSP00000287022,ENSG00000156467,275,0.42500109447508977,0,1,0,218.3721669413157,TGA_stay,2.3272705
ENSP00000308479,ENSG00000174946,0.341,0.4016975308641975,1,0,0,-57.378834133445814,TAA_stay,0.0
ENSP00000349430,ENSG00000197903,796,0.6115485564304461,1,0,0,748.113749660195,TAA_stay,0.0
ENSP00000233630,ENSG00000115289,0.308,0.5205128205128206,0,0,1,-51.844169626814214,TAG_stay,0.0
ENSP00000296370,ENSG00000163993,122,0.53125,0,1,0,70.35097279962682,TGA_stay,4.0905175
ENSP00000307265,ENSG00000170604,11.4,0.69002849002849,0,0,1,-32.808693839552824,TAG_stay,1.0325715
ENSP00000246337,ENSG00000126088,77.1,0.5682997427938286,0,1,0,27.187117520925483,TGA_stay,0.0
ENSP00000404042,ENSG00000158604,48.6,0.5986696734833096,0,0,1,0.11024736952275305,TAG_stay,0.994608
ENSP00000230565,ENSG00000112796,0.243,0.403068340306834,1,0,0,-57.4125982333214,TAA_stay,0.0
ENSP00000271638,ENSG00000163191,652,0.4811320754716981,0,1,0,598.0024552782919,TGA_stay,0.939833
ENSP00000203407,ENSG00000010256,342,0.6201905068619252,0,0,1,294.5187100051785,TAG_stay,0.0
ENSP00000310208,ENSG00000138074,5.65,0.572652360271997,0,1,0,-44.058919555482696,TGA_stay,0.7832885
ENSP00000238379,ENSG00000119431,14.2,0.6203703703703703,0,1,0,-33.2728616210409,TGA_stay,4.005146
ENSP00000238379,ENSG00000119431,14.2,0.6203703703703703,0,1,0,-33.2728616210409,TGA_stay,4.005146
ENSP00000302814,ENSG00000171540,1.67,0.6901840490797546,1,0,0,-42.53140436855146,TAA_stay,0.9791805
ENSP00000246794,ENSG00000126460,0.436,0.5845998797029724,0,1,0,-48.713060802666824,TGA_stay,1.2454405
ENSP00000410758,ENSG00000106355,19.6,0.40470826476261257,0,1,0,-37.97875164890455,TGA_stay,1.1534955
ENSP00000247470,ENSG00000103490,38.5,0.6611207976324449,0,1,0,-7.063303447441363,TGA_stay,0.0
ENSP00000310337,ENSG00000174982,0,0.4252136752136752,0,0,1,-56.6178715609973,TGA>TAA,0.0
ENSP00000310337,ENSG00000174982,0,0.4252136752136752,0,0,1,-56.6178715609973,TGA>TAG,0.0
ENSP00000222157,ENSG00000105550,0.203,0.6365079365079365,0,1,0,-46.513657983670164,TGA_stay,0.0
ENSP00000355082,ENSG00000189184,0.038,0.473181655672919,0,0,1,-54.332100057451385,TAG_stay,0.0
ENSP00000320376,ENSG00000181631,0.003,0.4140845070422535,0,1,0,-57.136382511310224,TGA_stay,0.0
ENSP00000377778,ENSG00000141741,14.1,0.59514687100894,0,1,0,-34.554830562437225,TGA_stay,0.0
ENSP00000301522,ENSG00000167815,966,0.5750528799716343,0,0,1,916.4035683942473,TAG>TAA,0.0
ENSP00000266719,ENSG00000139330,1.79,0.40226628895184136,1,0,0,-55.90318222503573,TAA_stay,0.15713
ENSP00000346037,ENSG00000137818,1047,0.5333821304835799,1,0,0,995.4508840757937,TAA_stay,0.0
ENSP00000438788,ENSG00000044090,0.674,0.5914601489122168,0,0,1,-48.15358974035485,TAG_stay,1.5e-06
ENSP00000255764,ENSG00000133398,3.11,0.46078431372549017,1,0,0,-51.841037417797864,TAA_stay,6.5781305
ENSP00000379057,ENSG00000177427,0.527,0.6533597704025851,0,1,0,-45.399983879231584,TAG_stay,0.7400295
ENSP00000363391,ENSG00000061656,0.209,0.589519114554976,1,0,0,-48.70954628415424,TAA_stay,0.578022
ENSP00000363391,ENSG00000061656,0.209,0.589519114554976,1,0,0,-48.70954628415424,TGA_stay,0.578022
ENSP00000314223,ENSG00000181656,0.801,0.7307359307359307,1,0,0,-41.500150008679746,TAA_stay,1.002643
ENSP00000259953,ENSG00000137404,12.5,0.6123195158925421,0,1,0,-35.35012330896694,TGA_stay,0.900262
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.31551
ENSP00000341108,ENSG00000188816,0.291,0.6776155717761557,0,1,0,-44.49936110292967,TGA_stay,2.915008
ENSP00000222284,ENSG00000105677,0.513,0.5418108164983164,0,0,1,-50.64114911395338,TAG>TGA,3.7838005
ENSP00000334300,ENSG00000187003,0.448,0.5718654434250765,0,1,0,-49.29779434669202,TGA_stay,0.0
ENSP00000355652,ENSG00000116574,0.981,0.5933075933075933,0,1,0,-47.76001880644111,TGA_stay,7.195681
ENSP00000325076,ENSG00000254737,0.022,0.5395299145299145,1,0,0,-51.239031796898765,TAA_stay,0.0
ENSP00000444054,ENSG00000183269,0.001,0.4591194968553459,1,0,0,-55.028050456568856,TAG>TAA,0.1220425
ENSP00000288943,ENSG00000158050,0.148,0.6857142857142857,0,1,0,-44.26285672873642,TGA_stay,0.896841
ENSP00000170150,ENSG00000078898,8.53,0.5933188090050835,0,1,0,-40.21049324074146,TGA_stay,0.238254
ENSP00000244534,ENSG00000124575,503,0.5435435435435435,0,1,0,451.92704618421004,TGA_stay,0.31122
ENSP00000227251,ENSG00000109846,512,0.5426588090098422,0,0,1,460.8855876726359,TAG_stay,0.42264949999999996
ENSP00000284311,ENSG00000154165,0.322,0.47830101569713757,1,0,0,-53.80820770699881,TGA>TAA,0.0
ENSP00000284311,ENSG00000154165,0.322,0.47830101569713757,1,0,0,-53.80820770699881,TGA_stay,0.0
ENSP00000236709,ENSG00000118017,0.051,0.5053763440860215,1,0,0,-52.81046236856642,TAG>TAA,0.0
ENSP00000234454,ENSG00000116096,39.3,0.6323155216284987,1,0,0,-7.6131138404067045,TAA_stay,0.0
ENSP00000295886,ENSG00000163623,0.001,0.6419596053037311,0,1,0,-46.46019370002434,TGA_stay,4.403009
ENSP00000258829,ENSG00000136327,0.398,0.7097222222222223,0,1,0,-42.88784885838568,TGA_stay,1e-06
ENSP00000287042,ENSG00000156486,0.022,0.5676429567642957,0,0,1,-49.92165936204889,TAG_stay,1.110635
ENSP00000346987,ENSG00000129055,1.82,0.4533333333333333,0,1,0,-53.48018910687512,TGA_stay,0.3810545
ENSP00000375428,ENSG00000212899,11.1,0.622895622895623,1,0,0,-36.25452871206337,TGA>TAA,0.0
ENSP00000370408,ENSG00000165556,0.503,0.6634819532908705,0,1,0,-44.949660090067695,TGA_stay,3.970539
ENSP00000436004,ENSG00000254834,0,0.4451476793248945,0,0,1,-55.68376747815319,TAG>TGA,0.0
ENSP00000263270,ENSG00000042753,49.0,0.510564819872506,0,1,0,-3.6183312651086297,TGA_stay,0.0
ENSP00000289820,ENSG00000158806,0.033,0.5585505431221116,0,1,0,-50.33672833738794,TGA_stay,1.496924
ENSP00000329295,ENSG00000182575,0.04,0.6091261667501717,1,0,0,-47.9597631131524,TAA>TGA,0.0
ENSP00000308546,ENSG00000146834,9.58,0.6043270596979038,1,0,0,-38.64464846315624,TAA_stay,0.43131349999999996
ENSP00000308546,ENSG00000146834,9.58,0.6043270596979038,1,0,0,-38.64464846315624,TGA>TAA,0.43131349999999996
ENSP00000232501,ENSG00000114388,0.253,0.5280361007064884,0,1,0,-51.54662998118776,TGA_stay,0.34983949999999997
ENSP00000265044,ENSG00000114850,32.2,0.4233128640812026,0,0,1,-24.506943251243356,TAG_stay,1.5e-06
ENSP00000428480,ENSG00000006377,0.096,0.5657732972707155,0,1,0,-49.935271291731326,TGA_stay,4.115745
ENSP00000363689,ENSG00000117318,0.347,0.6388888888888888,0,1,0,-46.258086955205634,TGA_stay,0.0
ENSP00000328878,ENSG00000205409,0.002,0.4541221007090494,1,0,0,-55.261227600197394,TAG>TAA,0.0
ENSP00000396523,ENSG00000259224,0.333,0.6135693215339233,0,1,0,-47.45855762663528,TGA_stay,3.992337
ENSP00000341214,ENSG00000187475,108,0.49038461538461536,1,0,0,54.43602774376916,TGA>TAA,0.0
ENSP00000411471,ENSG00000161204,22.0,0.5700859488711602,0,0,1,-27.829181162453565,TAG_stay,0.8646435
ENSP00000295984,ENSG00000163704,0.341,0.6538890122253217,0,1,0,-45.56118369635454,TGA_stay,3.882431
ENSP00000264036,ENSG00000076706,83.3,0.58887171561051,0,0,1,34.351116710100165,TAG_stay,0.440248
ENSP00000328511,ENSG00000182255,0.105,0.5203873598369011,0,1,0,-52.053048693004776,TGA_stay,1.8446335
ENSP00000353874,ENSG00000239732,0.165,0.622136172959019,0,0,1,-47.225116408470946,TAG>TAA,0.0
ENSP00000331305,ENSG00000183864,0.159,0.582607106534452,0,1,0,-49.08344181846834,TGA_stay,0.743885
ENSP00000295453,ENSG00000163286,5.31,0.6378986866791745,0,1,0,-41.34148766435442,TGA_stay,0.0764715
ENSP00000253968,ENSG00000131668,0.05,0.644120882676503,0,1,0,-46.309916605527874,TAA>TGA,1.919956
ENSP00000330375,ENSG00000182585,0,0.4392324849772193,0,1,0,-55.96095249126704,TGA_stay,6.4e-05
ENSP00000383563,ENSG00000174992,2.88,0.5496031746031746,0,1,0,-47.90900052262571,TGA_stay,2.352303
ENSP00000302216,ENSG00000172238,0.05,0.6413145539906103,0,0,1,-46.441420696159604,TAG_stay,0.2150185
ENSP00000266066,ENSG00000120057,0.602,0.6509433962264151,0,1,0,-45.43821476706757,TGA_stay,0.0
ENSP00000305422,ENSG00000172216,4.2,0.7350674373795761,0,0,1,-37.8981763352461,TAG>TAA,1.7296645
ENSP00000296387,ENSG00000164007,0.228,0.6382076269428728,1,0,0,-46.409010775513345,TAA_stay,0.0
ENSP00000239032,ENSG00000119973,0.22,0.6684636118598383,0,1,0,-44.99922040666816,TGA_stay,2.2980945
ENSP00000415026,ENSG00000224940,0.009,0.6677714657585014,0,1,0,-45.242654256665176,TGA_stay,6.2546895
ENSP00000313226,ENSG00000178531,0.153,0.7108433734939759,0,1,0,-43.08031189819506,TGA_stay,0.0
ENSP00000307694,ENSG00000124134,0.002,0.6603415559772297,1,0,0,-45.597818580457165,TAA_stay,10.4710175
ENSP00000289228,ENSG00000115073,45.6,0.5782493368700266,0,0,1,-3.846646172642366,TAG_stay,0.0877015
ENSP00000362135,ENSG00000196449,17.5,0.65,0,1,0,-28.58442215570446,TGA_stay,0.060958
ENSP00000357697,ENSG00000196754,34.7,0.5449628899800721,0,1,0,-16.306443480288152,TGA_stay,0.7609815
ENSP00000323901,ENSG00000180340,0.413,0.6507656065959952,0,1,0,-45.635545959272406,TGA_stay,9.7085245
ENSP00000378166,ENSG00000113119,0.228,0.6764350121842382,0,1,0,-44.61768192701991,TGA_stay,3.00407
ENSP00000382646,ENSG00000215187,0.093,0.5732976052050386,0,0,1,-49.585683486350476,TAG>TAA,0.2865875
ENSP00000247706,ENSG00000127220,0.583,0.6602518794078897,0,0,1,-45.02102080942675,TAA>TAG,0.950156
ENSP00000410481,ENSG00000227507,1.3,0.6606488749345892,0,0,1,-44.285417665758686,TGA_stay,0.33350799999999997
ENSP00000264834,ENSG00000105610,0.204,0.7024793388429752,0,1,0,-43.421249156407626,TGA_stay,1.1e-05
ENSP00000246529,ENSG00000126243,0.305,0.6958134605193429,0,0,1,-43.632611094486215,TAG_stay,0.0
ENSP00000416290,ENSG00000136197,1.16,0.45556129178156524,1,0,0,-54.03578734838801,TAA_stay,0.5269395
ENSP00000343021,ENSG00000189046,0.857,0.557397728500619,1,0,0,-49.566749036826465,TAA_stay,0.0
ENSP00000249041,ENSG00000128310,0,0.7244805781391147,1,0,0,-42.594274780186474,TAA_stay,1.5964015
ENSP00000361616,ENSG00000165644,13.6,0.7010183121367073,0,0,1,-30.093712622345258,TAG_stay,0.0
ENSP00000307142,ENSG00000172073,0.051,0.5543278084714549,0,0,1,-50.516604973508706,TAG_stay,3.9847
ENSP00000307142,ENSG00000172073,0.051,0.5543278084714549,0,0,1,-50.516604973508706,TAA>TGA,3.9847
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.31551
ENSP00000355166,ENSG00000198812,0.217,0.592326139088729,0,1,0,-48.57000958620873,TAA>TGA,0.0
ENSP00000254231,ENSG00000131914,7.24,0.5968253968253968,0,1,0,-41.33617512474576,TGA_stay,0.0
ENSP00000292779,ENSG00000161180,0.001,0.6269496160514251,0,0,1,-47.163559274035336,TAG_stay,0.0
ENSP00000430706,ENSG00000253626,242,0.5118279569892473,1,0,0,189.44085912791812,TAA_stay,0.3496425
ENSP00000233948,ENSG00000115596,0.924,0.7122040072859745,0,1,0,-42.24555282734956,TGA_stay,1.0898824999999999
ENSP00000301420,ENSG00000167748,24.8,0.5840504302581548,0,1,0,-24.374807911318808,TGA_stay,0.938023
ENSP00000218721,ENSG00000102539,0.015,0.6682808716707022,1,0,0,-45.21278358122252,TAA_stay,0.217367
ENSP00000268281,ENSG00000178226,0.028,0.6556278319689443,0,1,0,-45.792702895368166,TGA_stay,0.3563385
ENSP00000365443,ENSG00000204532,0.039,0.5466130114017438,0,1,0,-50.89011906776311,TGA_stay,1.6723135
ENSP00000282091,ENSG00000152266,1.32,0.42528735632183906,0,1,0,-55.294418876650475,TGA_stay,0.0
ENSP00000309710,ENSG00000143570,0.674,0.6259771606178534,0,0,1,-46.536128372236334,TAG_stay,0.2571045
ENSP00000253719,ENSG00000131400,6.88,0.584427739059568,0,0,1,-42.2771272842894,TGA_stay,0.0
ENSP00000085068,ENSG00000063241,92.4,0.64369660709585,0,1,0,46.020201912060074,TAA>TGA,4.9511205
ENSP00000462963,ENSG00000172171,0.638,0.42505418593331057,0,0,1,-55.98734520187383,TGA_stay,0.0
ENSP00000363431,ENSG00000204174,0.462,0.5638297872340425,1,0,0,-49.66034384545287,TAA_stay,0.0440715
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.31551
ENSP00000287934,ENSG00000157240,0.24,0.654835390946502,0,1,0,-45.61783654851414,TGA_stay,0.08842
ENSP00000335060,ENSG00000186603,2.36,0.6594982078853047,1,0,0,-43.27933773032443,TGA>TAA,0.0
ENSP00000331787,ENSG00000185432,42.6,0.5395162509448224,0,0,1,-8.661672070200076,TAG_stay,17.1300265
ENSP00000053243,ENSG00000048462,1.03,0.4497548690042105,1,0,0,-54.437875343995145,TAA_stay,2.4641705
ENSP00000285402,ENSG00000155087,0.352,0.5299710249909453,1,0,0,-51.35695975437227,TAA_stay,9.9930475
ENSP00000324831,ENSG00000181927,0.19,0.3919062832800852,0,1,0,-57.98865034986815,TGA_stay,0.0
ENSP00000252723,ENSG00000130427,4.09,0.6030927835051546,0,1,0,-44.19248643813465,TGA_stay,1.551421
ENSP00000469886,ENSG00000234465,0.544,0.5448882625876982,0,1,0,-50.465940507354055,TGA_stay,1.1266665
ENSP00000220913,ENSG00000104472,22.5,0.5015413764891626,1,0,0,-30.54116830570851,TAA_stay,2.7262115
ENSP00000320089,ENSG00000180053,0.784,0.6898454746136865,0,1,0,-43.43326991113571,TGA_stay,0.0
ENSP00000419782,ENSG00000164885,23.7,0.5440700203557682,0,0,1,-27.348283200840857,TAG_stay,5.0052745000000005
ENSP00000306844,ENSG00000168758,0.368,0.6092095487023744,0,1,0,-47.62785584888409,TGA_stay,0.39244650000000003
ENSP00000260743,ENSG00000138172,0.668,0.6152263374485597,1,0,0,-47.045910139328484,TAA_stay,0.7553774999999999
ENSP00000310573,ENSG00000204897,29.0,0.5144124168514412,1,0,0,-23.438033517244754,TGA>TAA,0.6855815000000001
ENSP00000425107,ENSG00000145782,2.12,0.5404867723099075,0,1,0,-49.09619360212336,TGA_stay,0.9465435
ENSP00000359991,ENSG00000171314,1068,0.5620915032679739,0,1,0,1017.7962004600068,TGA_stay,0.0
ENSP00000466214,ENSG00000105185,96.7,0.4983613683816936,1,0,0,43.50981704875963,TGA_stay,0.00025049999999999996
ENSP00000331608,ENSG00000177508,0.707,0.6093898914147333,1,0,0,-47.28040501968862,TAG_stay,3.435385
ENSP00000398698,ENSG00000232810,2.25,0.6125356125356125,0,1,0,-45.589997056586604,TGA_stay,0.33350799999999997
ENSP00000298894,ENSG00000165943,0.038,0.4933712121212121,0,1,0,-53.38602083503626,TGA_stay,0.0
ENSP00000290130,ENSG00000159055,0.879,0.5327635327635327,0,1,0,-50.6991033094155,TAA>TGA,1.239841
ENSP00000293502,ENSG00000170426,0.78,0.5498938428874734,1,0,0,-49.9953798556688,TGA>TAA,0.0885855
ENSP00000278222,ENSG00000148965,1524,0.49872773536895676,0,1,0,1470.8269849442167,TGA_stay,8.716773
ENSP00000403495,ENSG00000226979,3.29,0.5954692556634305,0,0,1,-45.34972367170291,TAG_stay,0.468523
ENSP00000387435,ENSG00000117407,0.228,0.7553099970783511,0,1,0,-40.92161338942032,TGA_stay,0.0
ENSP00000256644,ENSG00000134248,21.8,0.5159155274316444,0,1,0,-30.5675980080465,TGA_stay,0.485885
ENSP00000316496,ENSG00000176566,0.061,0.5420875420875421,1,0,0,-51.08018179934458,TAA_stay,0.324644
ENSP00000259211,ENSG00000136694,0.129,0.5031446540880503,1,0,0,-52.83703898684725,TAA_stay,0.0
ENSP00000225430,ENSG00000108298,416,0.5411902276324799,1,0,0,364.8167701960803,TAG>TAA,0.092667
ENSP00000389870,ENSG00000064195,0.425,0.6352513227513228,0,1,0,-46.350542693137555,TGA_stay,0.367794
ENSP00000321735,ENSG00000100156,0.041,0.7099597630995976,1,0,0,-43.233717732789415,TAG>TAA,2.5562275000000003
ENSP00000327509,ENSG00000141750,1.83,0.6042929128385569,0,1,0,-46.39624857924703,TGA_stay,0.0
ENSP00000302648,ENSG00000171119,0.354,0.7491582491582491,0,1,0,-41.08388326318647,TGA_stay,6.013042
ENSP00000248706,ENSG00000128045,2.31,0.5555555555555556,0,1,0,-48.20007295146438,TGA_stay,0.0
ENSP00000417116,ENSG00000179528,0.333,0.6652863985908519,0,1,0,-45.03510408653839,TGA_stay,0.0
ENSP00000395244,ENSG00000234224,0.02,0.663167104111986,1,0,0,-45.44741386968142,TAA_stay,0.0
ENSP00000365898,ENSG00000204612,0.075,0.6943802925327175,0,0,1,-43.92976910550291,TAG_stay,0.0
ENSP00000361761,ENSG00000101443,91.2,0.6044410898731287,0,1,0,42.98069497169262,TGA_stay,0.492769
ENSP00000361761,ENSG00000101443,91.2,0.6044410898731287,0,1,0,42.98069497169262,TGA_stay,0.492769
ENSP00000363676,ENSG00000142676,540,0.5312999384083277,1,0,0,488.35331290504917,TAA_stay,0.364311
ENSP00000355689,ENSG00000143774,52.1,0.6292884117066363,0,1,0,5.045036297345199,TGA_stay,2.1391620000000002
ENSP00000229390,ENSG00000111786,129,0.5738480882097904,0,0,1,79.34711205474633,TGA_stay,2.9074395
ENSP00000229390,ENSG00000111786,129,0.5738480882097904,0,0,1,79.34711205474633,TGA_stay,2.9074395
ENSP00000377409,ENSG00000168878,5.36,0.6263575447090394,0,1,0,-41.83230363764496,TGA_stay,0.4448865
ENSP00000377409,ENSG00000168878,5.36,0.6263575447090394,0,1,0,-41.83230363764496,TGA_stay,0.4448865
ENSP00000249363,ENSG00000128594,0.061,0.5969311852065398,0,1,0,-48.510217898982596,TGA_stay,0.0
ENSP00000279387,ENSG00000149923,27.5,0.5842182635370075,0,0,1,-21.6669432720753,TGA_stay,0.032717
ENSP00000358022,ENSG00000143384,3.68,0.6009396377043436,0,0,1,-44.70338248853549,TAG_stay,0.0
ENSP00000307275,ENSG00000116521,70.0,0.5670914542728636,0,1,0,20.030497323879786,TGA_stay,0.0
ENSP00000299238,ENSG00000166189,5.32,0.6554982817869416,0,1,0,-40.50677359512657,TGA_stay,10.2832045
ENSP00000301068,ENSG00000167550,0.016,0.4981828398289038,0,1,0,-53.182548769223295,TGA_stay,0.0
ENSP00000259229,ENSG00000136710,4.96,0.6299283127747202,0,0,1,-42.0649780461365,TGA_stay,0.0
ENSP00000330074,ENSG00000184357,641,0.593245227606461,0,0,1,592.2560587472841,TAG_stay,0.0
ENSP00000259963,ENSG00000137414,0.995,0.5942028985507246,0,1,0,-47.704064953199456,TGA_stay,0.151682
ENSP00000310042,ENSG00000173545,18.3,0.5341701534170153,0,1,0,-33.21218930196872,TGA_stay,8.647311499999999
