Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG,Residual,Switch,Recombination
ENSP00000221466,ENSG00000104870,4.99,0.6288244601033445,0,1,0,-42.08670439682036,TGA_stay,1.7488832000000003
ENSP00000358831,ENSG00000118402,0.219,0.41798941798941797,1,0,0,-56.73739904052645,TAA_stay,4.263513
ENSP00000231121,ENSG00000113196,0.172,0.6527777777777778,0,1,0,-45.78225595582917,TGA_stay,0.775019
ENSP00000254799,ENSG00000132463,36.0,0.46470598326015516,1,0,0,-18.767268642420007,TAA_stay,0.0764058
ENSP00000361185,ENSG00000204033,0.049,0.5386668003834653,0,1,0,-51.25247718075944,TGA_stay,0.062132
ENSP00000300413,ENSG00000167088,714,0.4335932423651722,1,0,0,657.7747935475784,TAA_stay,1.1901296000000001
ENSP00000357012,ENSG00000122223,0.354,0.4808072233233831,0,0,1,-53.65876723878834,TAG_stay,0.6974118
ENSP00000253801,ENSG00000131482,0.067,0.4981544392977623,1,0,0,-53.132879613340016,TAA_stay,0.067857
ENSP00000367013,ENSG00000215788,0.634,0.6521673515494852,0,1,0,-45.34886042630795,TGA_stay,2.3779375999999997
ENSP00000295704,ENSG00000163481,2.72,0.5437312004375171,0,0,1,-48.34416024527315,TAG_stay,0.0
ENSP00000368503,ENSG00000205208,0.513,0.5944976076555024,1,0,0,-48.172254934073926,TGA>TAA,3.1605516000000002
ENSP00000325634,ENSG00000121864,0.888,0.3806735582485328,0,1,0,-57.817013957244605,TGA_stay,0.14384840000000002
ENSP00000386105,ENSG00000106628,28.8,0.5897628763772489,0,1,0,-20.10712364612547,TGA_stay,1.9132356000000001
ENSP00000203629,ENSG00000089692,0.042,0.6583739717514719,0,0,1,-45.65001924663369,TGA_stay,6.4572418
ENSP00000379364,ENSG00000114978,17.0,0.4009216589861751,1,0,0,-40.75619135926864,TAA_stay,2.198788
ENSP00000427463,ENSG00000129128,97.6,0.429097605893186,1,0,0,41.16412877796985,TAA_stay,0.010920000000000001
ENSP00000360762,ENSG00000148677,2.61,0.46041666666666664,0,1,0,-52.35826529719313,TAA>TGA,1.9708025999999996
ENSP00000347872,ENSG00000108828,126,0.5872639138629183,0,0,1,76.9757753903909,TAG_stay,0.067857
ENSP00000007699,ENSG00000006047,29.7,0.6745537567455375,0,1,0,-15.233837240742051,TGA_stay,0.3652
ENSP00000267103,ENSG00000139637,39.6,0.5957984998931904,0,0,1,-9.02429534242416,TAG_stay,0.2627956
ENSP00000337853,ENSG00000175104,2.13,0.4544295729764181,0,0,1,-53.11881950141764,TAG_stay,0.0
ENSP00000292301,ENSG00000121807,0.363,0.4651704676254443,0,0,1,-54.38250298311679,TAA>TAG,0.304316
ENSP00000254616,ENSG00000132286,5.13,0.6185897435897436,0,0,1,-42.42630149275583,TAG_stay,1.473106
ENSP00000332591,ENSG00000185149,0.228,0.49825479930191974,1,0,0,-52.96717676041019,TAA_stay,0.5714538
ENSP00000419417,ENSG00000162642,6.65,0.5330470986208691,0,0,1,-44.91481546099251,TAG_stay,2.94e-05
ENSP00000338927,ENSG00000161642,1.7,0.6180615477741205,0,1,0,-45.881052659915326,TGA_stay,0.8991498
ENSP00000466214,ENSG00000105185,96.7,0.4983613683816936,1,0,0,43.50981704875963,TGA_stay,0.000167
ENSP00000340608,ENSG00000101049,0.331,0.5660767980821382,0,0,1,-49.68604929470981,TAG_stay,0.3891588
ENSP00000366299,ENSG00000013306,0.3,0.6150180272221105,0,1,0,-47.42367152153442,TAA>TGA,0.0
ENSP00000340698,ENSG00000123159,14.8,0.6497238485033242,0,0,1,-31.297362568432842,TAG_stay,1.1490386
ENSP00000418379,ENSG00000122728,0.148,0.46378398102536034,0,1,0,-54.66247351220472,TGA>TAA,0.66586
ENSP00000302846,ENSG00000171522,0.117,0.5944103612815269,1,0,0,-48.572343284497116,TAG>TAA,0.024333399999999998
ENSP00000302846,ENSG00000171522,0.117,0.5944103612815269,1,0,0,-48.572343284497116,TAG_stay,0.024333399999999998
ENSP00000366307,ENSG00000178726,5.01,0.6834490740740741,0,1,0,-39.50700416553949,TGA_stay,1.7536242000000002
ENSP00000358414,ENSG00000134240,43.1,0.5250992485019821,1,0,0,-8.837250381967912,TGA>TAA,0.5977398
ENSP00000358414,ENSG00000134240,43.1,0.5250992485019821,1,0,0,-8.837250381967912,TGA_stay,0.5977398
ENSP00000342374,ENSG00000125743,602,0.5495426257199599,0,0,1,551.2081621668817,TAG_stay,2.929649
ENSP00000307298,ENSG00000169018,0.243,0.45408394441032246,1,0,0,-55.02201559794376,TAA_stay,0.6617562
ENSP00000226021,ENSG00000108878,0.537,0.5964125560538116,1,0,0,-48.05852077392646,TAG>TAA,5.6164992
ENSP00000366015,ENSG00000171819,0.658,0.547550432276657,1,0,0,-50.227191683093466,TAG>TAA,0.0
ENSP00000307260,ENSG00000106638,20.9,0.6150657458923254,0,1,0,-26.82143543266703,TGA_stay,1.1048752
ENSP00000357706,ENSG00000196420,0.098,0.5053763440860215,0,1,0,-52.76346236856642,TGA_stay,0.5325080000000001
ENSP00000267273,ENSG00000139780,0,0.4767295597484277,1,0,0,-54.203845868680204,TAA_stay,0.0
ENSP00000337335,ENSG00000149452,0.251,0.5712793063925696,0,1,0,-49.52226062953796,TGA_stay,2.784674
ENSP00000341794,ENSG00000136697,3.57,0.5577342047930284,0,0,1,-46.83798181430729,TAG_stay,0.874399
ENSP00000386156,ENSG00000170473,72.2,0.555617916534403,0,1,0,21.69284927352497,TGA_stay,0.0
ENSP00000423822,ENSG00000164294,3.39,0.4251326590949232,0,1,0,-53.231667962707675,TGA_stay,0.1990848
ENSP00000295756,ENSG00000163519,0.521,0.4270172311348782,0,0,1,-56.01235723360809,TAG_stay,0.4833008
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.1170918
ENSP00000244217,ENSG00000124370,8.29,0.46396622934608,0,1,0,-46.511933386521704,TGA_stay,1.8660830000000002
ENSP00000357597,ENSG00000189241,2.46,0.5799086757990868,1,0,0,-46.908889829270045,TAA_stay,0.41188579999999997
ENSP00000454913,ENSG00000260286,0,0.4199134199134199,0,0,1,-56.86624063368642,TAG_stay,2.44e-05
ENSP00000320567,ENSG00000090263,22.4,0.44435880142595624,0,0,1,-33.32073416393054,TAG>TAA,0.285683
ENSP00000356849,ENSG00000143157,1.0,0.5376232548845856,0,1,0,-50.35037754747445,TGA_stay,1.1920595999999999
ENSP00000472249,ENSG00000130755,134,0.5079119596348679,0,1,0,81.25735614995527,TGA_stay,2.6718968
ENSP00000267884,ENSG00000140319,462,0.4930446081223699,1,0,0,408.5606745564621,TGA>TAA,2.015661
ENSP00000358963,ENSG00000135312,0.432,0.5652173913043478,0,1,0,-49.625320951898146,TGA_stay,0.7962332
ENSP00000300835,ENSG00000156858,1.32,0.6450478725259436,0,0,1,-44.996478016958996,TAG_stay,0.0
ENSP00000312099,ENSG00000213139,98.2,0.49534450651769085,1,0,0,44.868447408780696,TAA_stay,0.8437906
ENSP00000345393,ENSG00000185022,1.41,0.705473456965778,0,0,1,-42.074945284319355,TAG_stay,0.09627919999999998
ENSP00000310193,ENSG00000175463,1.75,0.6616201997096061,0,1,0,-43.789901550027565,TGA_stay,0.477017
ENSP00000306754,ENSG00000171532,0.574,0.6771105308964317,0,1,0,-44.24002723368399,TGA_stay,7.78e-05
ENSP00000382777,ENSG00000182816,4.34,0.5776515151515151,0,1,0,-45.13465999791093,TAA>TGA,2.6212176
ENSP00000361597,ENSG00000149634,0,0.6271929824561403,0,0,1,-47.153155165206854,TAG_stay,0.5225606
ENSP00000292147,ENSG00000105755,31.9,0.6460004449761042,0,1,0,-14.37184063201942,TGA_stay,0.0
ENSP00000386378,ENSG00000116031,0.039,0.49746707193515705,0,1,0,-53.193089532443125,TGA_stay,0.31770679999999996
ENSP00000303028,ENSG00000168955,0.002,0.48555780249410174,0,0,1,-53.788155897159044,TAG_stay,2.7214926
ENSP00000269299,ENSG00000141505,0.598,0.60679305081166,1,0,0,-47.51109253396284,TAA_stay,2.5045569999999997
ENSP00000301920,ENSG00000168288,0.781,0.4157667081467014,0,0,1,-56.279554850241105,TAG_stay,0.0
ENSP00000294517,ENSG00000142920,0.459,0.5653005600902823,0,1,0,-49.59442367656534,TGA_stay,0.8679622
ENSP00000358142,ENSG00000159164,4.14,0.5534472713275753,0,0,1,-46.46886679610113,TGA_stay,0.0028937999999999998
ENSP00000283122,ENSG00000153140,3.11,0.35010850999471477,1,0,0,-57.027286982118184,TAA_stay,0.0
ENSP00000307958,ENSG00000173389,0.562,0.5239519831414164,0,0,1,-51.42901104397194,TAA>TAG,2.2264685999999996
ENSP00000367972,ENSG00000172201,2.04,0.7304526748971193,0,1,0,-40.274423329686755,TGA_stay,0.20977959999999998
ENSP00000367972,ENSG00000172201,2.04,0.7304526748971193,0,1,0,-40.274423329686755,TGA_stay,0.20977959999999998
ENSP00000215912,ENSG00000100100,18.1,0.6285876076099551,0,1,0,-28.987803264858734,TGA_stay,4.7032598
ENSP00000226091,ENSG00000108947,0.473,0.6432062561094819,0,1,0,-45.92977585276016,TGA_stay,0.39577
ENSP00000315615,ENSG00000179841,0.706,0.40342679127725856,0,1,0,-56.93280128108316,TGA_stay,0.05962460000000001
ENSP00000219097,ENSG00000091651,1.42,0.5164652323379945,0,1,0,-50.921838928510034,TGA_stay,0.423646
ENSP00000319323,ENSG00000067221,0.262,0.6182089807421747,0,0,1,-47.312143975807665,TAG_stay,0.0
ENSP00000361245,ENSG00000126107,6.96,0.5839084640895565,0,1,0,-42.221460422122625,TGA_stay,0.0
ENSP00000310557,ENSG00000175538,0.065,0.5460528500308468,1,0,0,-50.89036813547108,TAA_stay,1.252265
ENSP00000350976,ENSG00000198471,0.036,0.6150442477876106,0,0,1,-47.68644283024132,TAG_stay,2.5374274
ENSP00000367965,ENSG00000198944,0.567,0.7212121212121212,0,1,0,-42.18043412253789,TGA_stay,1.4359410000000001
ENSP00000290551,ENSG00000159388,0.216,0.639412997903564,0,0,1,-46.3645272948518,TAG_stay,0.6094961999999999
ENSP00000256104,ENSG00000170323,330,0.43220551378446115,1,0,0,273.70976481948696,TAA_stay,5.6149992
ENSP00000256104,ENSG00000170323,330,0.43220551378446115,1,0,0,273.70976481948696,TGA_stay,5.6149992
ENSP00000447537,ENSG00000135441,4.01,0.5837207542013033,0,0,1,-45.18025647594249,TAG_stay,0.054494799999999996
ENSP00000201979,ENSG00000088320,0.339,0.6287625418060201,0,1,0,-46.74060587782793,TGA_stay,0.19358380000000003
ENSP00000201979,ENSG00000088320,0.339,0.6287625418060201,0,1,0,-46.74060587782793,TGA_stay,0.19358380000000003
ENSP00000385026,ENSG00000120903,0.019,0.6069274966313745,0,1,0,-48.08379242544395,TGA_stay,1.3939146
ENSP00000341178,ENSG00000188277,0.459,0.6287878787878788,1,0,0,-46.619418591115775,TGA>TAA,0.4558434
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.1170918
ENSP00000298838,ENSG00000165912,15.5,0.635927696332841,0,1,0,-31.243847940768745,TGA_stay,0.5106835999999999
ENSP00000298838,ENSG00000165912,15.5,0.635927696332841,0,1,0,-31.243847940768745,TGA_stay,0.5106835999999999
ENSP00000215956,ENSG00000100138,186,0.5772576726360643,1,0,0,136.50688460799827,TAA_stay,0.0
ENSP00000378920,ENSG00000225697,0.599,0.5972798152107003,0,1,0,-47.95588115557313,TGA_stay,0.6908320000000001
ENSP00000333800,ENSG00000183695,0.011,0.5438066465256798,0,0,1,-51.04962485426017,TAG_stay,0.26824000000000003
ENSP00000302768,ENSG00000172239,28.5,0.437116127024733,1,0,0,-27.5601246692774,TAA_stay,0.0
ENSP00000347041,ENSG00000122176,25.1,0.5782355216622458,0,1,0,-24.347293550957396,TGA_stay,0.0
ENSP00000225474,ENSG00000108342,2.5,0.6494689167978257,0,1,0,-43.60930862531253,TGA_stay,1.0894311999999997
ENSP00000375430,ENSG00000212901,15.8,0.5892255892255892,1,0,0,-33.13230083176387,TAA_stay,0.0
ENSP00000259803,ENSG00000137270,0.282,0.494279176201373,0,1,0,-53.09947379081865,TGA_stay,0.16786620000000002
ENSP00000309142,ENSG00000174840,137,0.5656835222218372,1,0,0,86.96452186456447,TAA_stay,0.0
ENSP00000211314,ENSG00000096092,0.121,0.45,0,1,0,-55.33538854672546,TGA_stay,4.6787748
ENSP00000243911,ENSG00000124089,0.323,0.5689300411522634,0,0,1,-49.56034680391668,TAG_stay,0.0
ENSP00000238558,ENSG00000133937,0.128,0.6834625322997416,0,1,0,-44.388373515346295,TGA_stay,1.4344968000000002
ENSP00000301046,ENSG00000167531,28.9,0.45791976840363935,0,1,0,-26.185269530207577,TGA_stay,4.132826799999999
ENSP00000348577,ENSG00000100401,102,0.5696970509623035,0,0,1,52.152595146889716,TAA>TAG,0.5839244
ENSP00000296233,ENSG00000163884,0.89,0.6314948041566747,0,1,0,-46.06157252321899,TGA_stay,1.8366247999999998
ENSP00000382708,ENSG00000215217,0.023,0.5748333950388744,0,1,0,-49.58371663281857,TGA_stay,1.1079064
ENSP00000254868,ENSG00000132514,0.105,0.5598079810558196,0,1,0,-50.20580500712041,TGA_stay,0.17747980000000002
ENSP00000374014,ENSG00000213996,0.013,0.5890652557319224,0,1,0,-48.92681403233388,TGA_stay,0.0
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.2252454
ENSP00000300128,ENSG00000166881,0.747,0.48105357985749436,0,0,1,-53.25422301299885,TAG_stay,1.6126522
ENSP00000364263,ENSG00000178828,0.236,0.6359649122807017,0,1,0,-46.506104007705936,TGA_stay,0.025224000000000003
ENSP00000320488,ENSG00000177432,2.21,0.5919854280510018,1,0,0,-46.592975248181865,TAA_stay,2.0038582
ENSP00000335285,ENSG00000186897,0.811,0.6861924686192469,0,1,0,-43.57744915816614,TGA_stay,0.0
ENSP00000225504,ENSG00000213246,9.55,0.5162319401285456,0,0,1,-42.80277096224124,TAG_stay,0.0668974
ENSP00000363284,ENSG00000148229,32.3,0.527027027027027,0,1,0,-19.546915004237654,TGA_stay,1.4016698
ENSP00000338290,ENSG00000125812,0.409,0.5295178971491116,1,0,0,-51.32119324889478,TAG>TAA,0.32503000000000004
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.2252454
ENSP00000240652,ENSG00000121351,0.657,0.43674125789699403,0,0,1,-55.4206909736084,TAG_stay,2.3933514000000002
ENSP00000356999,ENSG00000158773,4.37,0.5526345309675145,1,0,0,-46.27695167279672,TAG>TAA,0.7514298
ENSP00000356404,ENSG00000162630,0.083,0.40425531914893614,0,0,1,-57.51697660424623,TAG_stay,0.032221
ENSP00000294189,ENSG00000162244,486,0.5377754479644142,0,0,1,434.65675419467107,TAG_stay,0.1170918
ENSP00000278888,ENSG00000149534,0.156,0.4480114841635579,1,0,0,-55.39357006466121,TAA_stay,0.0
ENSP00000265983,ENSG00000110169,7820,0.5547946752495094,0,0,1,7769.454272325256,TAA>TGA,0.6114326
ENSP00000265983,ENSG00000110169,7820,0.5547946752495094,0,0,1,7769.454272325256,TGA_stay,0.6114326
ENSP00000272521,ENSG00000144120,0.295,0.5916845159240137,0,1,0,-48.52207593988578,TGA>TAA,0.7914452000000001
ENSP00000257627,ENSG00000135175,0.342,0.4909090909090909,1,0,0,-53.19739542128936,TAA_stay,2.5610656
ENSP00000184956,ENSG00000068097,1.83,0.49963204751177487,0,1,0,-51.30063914073591,TGA_stay,1.6918908000000001
ENSP00000325663,ENSG00000144802,0.385,0.5389820497738093,0,0,1,-50.90170464730398,TAG_stay,0.0
ENSP00000325663,ENSG00000144802,0.385,0.5389820497738093,0,0,1,-50.90170464730398,TAA>TAG,0.0
ENSP00000387946,ENSG00000025434,0.112,0.6062194694978509,0,1,0,-48.023970457940514,TGA_stay,0.0354626
ENSP00000343398,ENSG00000188167,0.518,0.5723085368056811,0,1,0,-49.20703106533647,TGA_stay,0.5499499999999999
ENSP00000338207,ENSG00000166407,0.065,0.5634519618247041,1,0,0,-50.075048680642844,TAA_stay,3.5696
ENSP00000378152,ENSG00000166971,1.71,0.4553521038360079,1,0,0,-53.495589860363864,TAA_stay,0.0
ENSP00000273590,ENSG00000145022,0.392,0.6057692307692307,1,0,0,-47.76506856910334,TAA_stay,0.0
ENSP00000367219,ENSG00000168828,0.476,0.5889243876464324,0,1,0,-48.47041508714778,TGA_stay,0.1812358
ENSP00000255082,ENSG00000132744,0.606,0.6107699958123953,1,0,0,-47.31673355953368,TGA>TAA,0.28351380000000004
ENSP00000334798,ENSG00000186393,12.2,0.4683724235963042,1,0,0,-42.39545986439464,TAA_stay,0.6020156
ENSP00000334798,ENSG00000186393,12.2,0.4683724235963042,1,0,0,-42.39545986439464,TGA_stay,0.6020156
ENSP00000356623,ENSG00000164442,1.15,0.6275373272830657,0,1,0,-45.98701922448253,TGA_stay,2.7814318
ENSP00000361524,ENSG00000136819,13.1,0.5045977011494253,0,1,0,-39.79794944572836,TGA_stay,0.5081282
ENSP00000300146,ENSG00000166889,7.16,0.4924340683095547,1,0,0,-46.307935236568284,TAA>TAG,0.279168
ENSP00000292614,ENSG00000005075,8.18,0.5477827523718153,0,0,1,-42.69430520247456,TAG_stay,0.0
ENSP00000367024,ENSG00000110583,4.73,0.5304967922652932,0,1,0,-46.954322388248826,TGA_stay,0.9129266000000001
ENSP00000434034,ENSG00000174804,0.286,0.5030978934324659,1,0,0,-52.68223018331004,TAA_stay,0.0
ENSP00000323588,ENSG00000181449,1.45,0.6582809224318659,0,1,0,-44.24637952211397,TGA_stay,0.0
ENSP00000361834,ENSG00000049089,3.02,0.6843502802920478,0,1,0,-41.45477379360834,TGA_stay,0.0
ENSP00000364265,ENSG00000178919,0.06,0.7370766488413547,0,1,0,-41.94402502378489,TGA_stay,2.4207732
ENSP00000216071,ENSG00000100249,0,0.5200458190148912,0,0,1,-52.174053238529964,TAG_stay,0.3518662
ENSP00000362446,ENSG00000196152,0.263,0.5293516087690883,1,0,0,-51.474985494438755,TAA_stay,0.0
ENSP00000329471,ENSG00000105438,5.54,0.5246221733272728,0,0,1,-46.419606044484745,TAG_stay,0.284846
ENSP00000362273,ENSG00000116863,51.7,0.6053113553113553,0,1,0,3.5214754638842507,TGA_stay,0.37684059999999997
ENSP00000370648,ENSG00000240857,10.7,0.5637982195845698,0,0,1,-39.423823100202384,TAG>TAA,2.1315388
ENSP00000440704,ENSG00000142765,1.91,0.6630365002549412,0,0,1,-43.56353394447524,TAG_stay,0.24110800000000002
ENSP00000318154,ENSG00000178988,0.686,0.5911458333333334,0,1,0,-48.156318515562205,TGA_stay,2.8092327999999998
ENSP00000363999,ENSG00000136897,17.1,0.4339622641509434,1,0,0,-39.10791415355262,TGA>TAA,0.0925356
ENSP00000326391,ENSG00000180535,0.279,0.7017543859649122,0,0,1,-43.38022032644903,TAG_stay,1.2461804
ENSP00000378195,ENSG00000119737,0.446,0.49661121380160195,1,0,0,-52.826194900758935,TAA_stay,0.000592
ENSP00000342374,ENSG00000125743,602,0.5495426257199599,0,0,1,551.2081621668817,TAG_stay,2.929649
ENSP00000304327,ENSG00000172301,2.0,0.5940299375977808,0,1,0,-46.707169874389194,TGA_stay,1.378277
ENSP00000280155,ENSG00000150594,2.1,0.6888412017167382,0,1,0,-42.16432997032377,TGA_stay,0.0
ENSP00000368362,ENSG00000205186,0.332,0.40852130325814534,0,1,0,-57.06807330576554,TGA_stay,5.6149992
ENSP00000432487,ENSG00000166788,10.8,0.45278716330135343,1,0,0,-44.52578254279261,TAA_stay,1.2900968
ENSP00000310901,ENSG00000175183,35.2,0.48264077420870505,1,0,0,-18.726847352421018,TGA>TAA,0.20194460000000003
ENSP00000365522,ENSG00000165118,29.2,0.4519854312307061,0,1,0,-26.163351572896165,TGA_stay,0.21540520000000002
ENSP00000365522,ENSG00000165118,29.2,0.4519854312307061,0,1,0,-26.163351572896165,TAA_stay,0.21540520000000002
ENSP00000321338,ENSG00000176540,0.061,0.44954128440366975,0,0,1,-55.41688388248469,TAA>TAG,0.0
ENSP00000409315,ENSG00000119446,0.668,0.4572425828970332,0,1,0,-54.44900232924957,TGA_stay,0.12025159999999999
ENSP00000409315,ENSG00000119446,0.668,0.4572425828970332,0,1,0,-54.44900232924957,TGA_stay,0.12025159999999999
ENSP00000326649,ENSG00000107521,0.318,0.6178742746341456,0,0,1,-47.271828247784256,TAG_stay,2.7316172
ENSP00000226382,ENSG00000109132,0.22,0.6613756613756614,0,1,0,-45.33136057526279,TGA_stay,0.2039018
ENSP00000439128,ENSG00000125888,0.088,0.5171594278737136,0,0,1,-52.22130904236225,TAG_stay,0.5301706
ENSP00000258456,ENSG00000135973,0.143,0.6166219839142091,0,0,1,-47.505510380479414,TAG_stay,3.270444
ENSP00000306245,ENSG00000170345,0.574,0.6051184871141323,0,1,0,-47.6135623074271,TGA_stay,0.0
ENSP00000339720,ENSG00000189043,192,0.4634146341463415,1,0,0,137.1722189551113,TAA_stay,0.2252454
ENSP00000307515,ENSG00000172457,0.106,0.4517747214213356,0,1,0,-55.267225399154555,TGA_stay,0.5538102
ENSP00000365152,ENSG00000101306,5.77,0.5711892797319933,0,1,0,-44.00747926372405,TGA_stay,0.8050926
ENSP00000292513,ENSG00000160951,3.91,0.7402812241521919,1,0,0,-37.94385916323158,TAA_stay,1.1490386
ENSP00000369755,ENSG00000205502,0.935,0.765296803652968,0,1,0,-39.74663331156564,TGA_stay,0.1074702
ENSP00000273308,ENSG00000257727,75.5,0.5157855885796241,0,1,0,23.12631307918339,TGA_stay,0.0
ENSP00000363313,ENSG00000136875,43.7,0.4937797459884886,0,0,1,-9.7048770066677,TAG_stay,0.0
ENSP00000372390,ENSG00000099960,0.261,0.6323578487998973,0,0,1,-46.650130396267826,TAG_stay,1.3912286
ENSP00000312122,ENSG00000157020,84.5,0.5207391103788549,0,1,0,32.358434278281294,TGA_stay,0.8272282000000001
ENSP00000294129,ENSG00000213672,18.8,0.6261499164959518,0,0,1,-28.402033060819388,TAG_stay,0.1318824
ENSP00000419195,ENSG00000164076,1.96,0.5571102347265922,0,1,0,-48.477220946765506,TGA_stay,0.8639865999999999
ENSP00000366306,ENSG00000136158,1.08,0.5527426160337553,0,0,1,-49.56188682475582,TAG_stay,0.0
ENSP00000366306,ENSG00000136158,1.08,0.5527426160337553,0,0,1,-49.56188682475582,TAA_stay,0.0
ENSP00000261918,ENSG00000138623,46.4,0.6080342088584878,0,0,1,-1.6509320764587585,TAG_stay,0.1815582
ENSP00000272520,ENSG00000144119,0.025,0.6701388888888888,0,0,1,-45.1157172066086,TAG_stay,0.0
ENSP00000336733,ENSG00000136840,0.546,0.6338159563464651,0,0,1,-46.29680372166319,TAG_stay,1.253167
ENSP00000252891,ENSG00000105245,2.49,0.6366253736703696,0,0,1,-44.22115489797326,TAG_stay,2.4737406
ENSP00000323199,ENSG00000177576,1.75,0.3852813852813853,1,0,0,-56.739091956806945,TAA_stay,0.26013640000000005
ENSP00000382777,ENSG00000182816,4.34,0.5776515151515151,0,1,0,-45.13465999791093,TAA>TGA,2.6212176
ENSP00000365926,ENSG00000135002,12.5,0.44384403475312567,0,1,0,-43.244856043715465,TGA_stay,0.0
ENSP00000365926,ENSG00000135002,12.5,0.44384403475312567,0,1,0,-43.244856043715465,TGA_stay,0.0
ENSP00000216225,ENSG00000100387,9.89,0.5168195718654435,0,0,1,-42.43523463779872,TAG_stay,0.3647116
ENSP00000259239,ENSG00000136718,32.3,0.6016851828582273,0,1,0,-16.048446367909563,TGA_stay,2.2579794
ENSP00000385939,ENSG00000164631,0.138,0.4255921708822855,0,1,0,-56.46213531757049,TGA_stay,0.0776116
ENSP00000298440,ENSG00000165621,0,0.4282195278654063,0,1,0,-56.47701781085537,TGA_stay,0.0
ENSP00000278407,ENSG00000149131,933,0.545452033605153,0,1,0,882.016477707785,TAA>TGA,0.12416680000000002
ENSP00000366347,ENSG00000125820,0.581,0.6678832116788321,0,1,0,-44.66541786161682,TGA_stay,0.18947379999999997
ENSP00000377914,ENSG00000005194,25.6,0.5097309816842798,0,1,0,-27.057404782486664,TAG_stay,0.47372319999999996
ENSP00000398597,ENSG00000223496,20.3,0.7826617826617827,0,1,0,-19.56791331330866,TGA_stay,0.0
ENSP00000384490,ENSG00000183741,0.464,0.6761690215670049,0,1,0,-44.394146202645096,TGA_stay,0.4285386
ENSP00000221891,ENSG00000105290,3.31,0.6367274777705173,0,1,0,-43.396370316998414,TGA_stay,0.10556399999999999
ENSP00000351777,ENSG00000165280,766,0.48714588806343756,1,0,0,712.2842615257504,TAA_stay,0.3097674
ENSP00000368797,ENSG00000120696,0.312,0.5172749391727494,1,0,0,-51.991896202300524,TAA_stay,0.33551359999999997
ENSP00000231721,ENSG00000010319,0.095,0.6496770531500479,0,0,1,-46.004555390823654,TAG_stay,0.4426338
ENSP00000449241,ENSG00000135439,2.44,0.6152394076242356,0,0,1,-45.273297673092685,TAG_stay,0.0
ENSP00000379047,ENSG00000164051,18.7,0.5892693846643301,1,0,0,-30.230248584864075,TAG>TAA,0.0
ENSP00000221515,ENSG00000104918,5.51,0.6282991292386672,0,1,0,-41.59132131285997,TGA_stay,7.306566400000001
ENSP00000228515,ENSG00000110925,0.397,0.5336284560049951,0,1,0,-51.14057315166651,TGA_stay,0.2743054
ENSP00000342448,ENSG00000187612,0,0.4062165058949625,1,0,0,-57.50807572289486,TAA_stay,0.0
ENSP00000305469,ENSG00000197887,0,0.4528296647654142,0,1,0,-55.32379093132887,TAA>TGA,2.200866
ENSP00000356123,ENSG00000162873,0.345,0.6296886986561996,0,0,1,-46.69120632346445,TAG_stay,3.9020065999999987
ENSP00000279488,ENSG00000139318,0.191,0.5818624907041902,0,1,0,-49.08633439114551,TGA_stay,0.0195358
ENSP00000428824,ENSG00000179921,0.164,0.6666666666666666,1,0,0,-45.139424956452714,TAG>TAA,0.24902740000000004
ENSP00000428824,ENSG00000179921,0.164,0.6666666666666666,1,0,0,-45.139424956452714,TGA_stay,0.24902740000000004
ENSP00000299855,ENSG00000149968,1.2,0.4398521231254519,0,0,1,-54.731916351767886,TAG>TAA,0.129137
ENSP00000299855,ENSG00000149968,1.2,0.4398521231254519,0,0,1,-54.731916351767886,TAG>TGA,0.129137
ENSP00000359128,ENSG00000107833,34.3,0.5884543761638734,0,0,1,-14.668439746237468,TAG_stay,0.3373386
ENSP00000331358,ENSG00000184502,0.25,0.6045751633986928,1,0,0,-47.96302236542982,TAA>TAG,0.113141
ENSP00000280800,ENSG00000151176,10.0,0.6422499301761091,0,1,0,-36.447589125292325,TGA_stay,4.178138
ENSP00000255409,ENSG00000133048,20.1,0.5588320397603486,0,0,1,-30.256537452224222,TAG>TAA,0.8777568
ENSP00000319713,ENSG00000177674,7.61,0.591000166092078,0,1,0,-41.239144458008795,TGA>TAA,1.2398658
ENSP00000295082,ENSG00000162975,0.352,0.632996632996633,0,1,0,-46.52919707615322,TGA_stay,4.904747400000001
ENSP00000261058,ENSG00000138483,0.273,0.3971631205673759,0,0,1,-57.659315837970375,TAG_stay,0.7815648
ENSP00000386151,ENSG00000221813,0.034,0.4775641025641026,0,0,1,-54.13073933257834,TAA>TAG,0.1602652
ENSP00000386151,ENSG00000221813,0.034,0.4775641025641026,0,0,1,-54.13073933257834,TAG_stay,0.1602652
ENSP00000367770,ENSG00000205060,0.205,0.4667194835864068,0,1,0,-54.46791635549031,TGA_stay,0.866958
ENSP00000364243,ENSG00000158786,0.002,0.5880503144654088,0,0,1,-48.985374009527,TAG_stay,2.1024364
ENSP00000364243,ENSG00000158786,0.002,0.5880503144654088,0,0,1,-48.985374009527,TGA_stay,2.1024364
