Gene_id,Recombination,GC3,TAA,TGA,TAG
ENSG00000181381,1.758748989071038,37.393445310340454,0,1,0
ENSG00000129116,2.488913514431239,49.58097581216758,1,0,0
ENSG00000145439,0.18253814814814814,50.48307232251301,0,0,1
ENSG00000154447,0.6379697336683419,53.00059175307041,0,1,0
ENSG00000137601,0.39482969518716576,29.055105359796553,1,0,0
ENSG00000168936,0.9369313323699422,82.54480764578906,0,1,0
ENSG00000174473,1.0381841209112148,57.517423110268695,0,0,1
ENSG00000151552,2.5104051089385475,64.30754029799485,0,1,0
ENSG00000118579,0.983079574879227,52.92675356921167,0,1,0
ENSG00000150625,2.7071596381709746,55.10606601848822,1,0,0
ENSG00000150627,0.46050335294117645,33.273872500307185,0,1,0
ENSG00000068078,1.7096176577689242,86.66063448041979,0,1,0
ENSG00000151718,0.9089083766816145,52.30495808172069,0,1,0
ENSG00000154556,3.9850485604203154,46.72075987821418,0,1,0
ENSG00000083857,5.910408051813471,48.54417678755437,0,1,0
ENSG00000109536,0.819468947368421,38.98557634545181,0,1,0
ENSG00000243449,0.370305409090909,86.90649224806202,0,1,0
ENSG00000109819,2.5014117000000002,46.421892146348725,1,0,0
ENSG00000181982,1.6790236372093021,59.50522108692331,0,1,0
ENSG00000153012,2.335437486842105,57.917668269230774,0,1,0
ENSG00000109689,0.28806522085889574,38.17834513796957,0,1,0
ENSG00000109736,0.5368917857142856,80.06021067807833,0,0,1
ENSG00000087269,0.6101492428115016,60.84077613577098,1,0,0
ENSG00000188981,2.542151303951368,88.26760523064657,0,1,0
ENSG00000197057,3.2620301546391754,38.058387142668394,1,0,0
ENSG00000154274,3.5034144,51.168091168091166,0,0,1
ENSG00000181826,1.9788973499999998,55.534055727554176,0,0,1
ENSG00000169299,1.1605044366197184,47.065844844997685,0,1,0
ENSG00000065882,2.4698258591954025,55.72321793131442,0,1,0
ENSG00000035928,0.2656016666666667,36.711770340459275,0,1,0
ENSG00000109814,0.6500278888888888,33.65214676794314,0,0,1
ENSG00000163683,0.48672261428571434,39.49580943401168,0,1,0
ENSG00000078140,0.10446721818181817,44.212410828434756,0,1,0
ENSG00000121892,0.10512019791666667,34.59665112520448,0,0,1
ENSG00000078177,0.20012631147540985,31.62956724344844,1,0,0
ENSG00000188848,0.7089060816326531,62.42296294287519,0,0,1
ENSG00000124406,0.7529093293413174,45.10830566053878,0,1,0
ENSG00000132406,0.6485364606741573,49.64364500254539,0,1,0
ENSG00000183783,0.3777118115942028,61.001769429699195,0,0,1
ENSG00000177752,0.19500553086419753,40.50782843587862,1,0,0
ENSG00000151806,0.030472590909090904,46.77823006181215,1,0,0
ENSG00000170516,1.4838883749999998,37.26240213791027,1,0,0
ENSG00000145244,0.718694638888889,51.85132457371201,1,0,0
ENSG00000170448,0.106834796875,32.7972626559587,1,0,0
ENSG00000074966,0.5202984878048781,46.06572565072944,0,1,0
ENSG00000109171,0.15986428169014086,40.30773132100407,0,1,0
ENSG00000075539,0.426884234375,38.21418343567484,0,1,0
ENSG00000145247,0.2918187222222222,39.34516129032258,1,0,0
ENSG00000170891,4.621436999999999,78.60586421923837,1,0,0
ENSG00000163069,0.11847655555555556,45.12215711666544,0,1,0
ENSG00000226887,0.19513136842105264,39.716312056737586,0,1,0
ENSG00000145216,1.7324327949886105,28.479236050070558,0,0,1
ENSG00000072201,1.4382698472505093,65.5038205597184,0,0,1
ENSG00000109220,0.16432887499999999,50.83801636596667,0,0,1
ENSG00000134853,0.5439472368421052,53.71336541486014,1,0,0
ENSG00000157404,1.7215427536231884,47.79486251618679,0,1,0
ENSG00000128039,0.4258854705882352,62.76872740976754,1,0,0
ENSG00000134851,0.35706512162162163,46.283361921097764,1,0,0
ENSG00000134852,1.052783235955056,33.078285351012624,0,0,1
ENSG00000109255,0.4033542727272727,50.964085379179714,1,0,0
ENSG00000174799,1.0174320547945206,32.15652936021034,1,0,0
ENSG00000109265,3.7251353823529416,61.26968411984389,1,0,0
ENSG00000157426,1.072514288888889,34.66947769967221,0,1,0
ENSG00000128059,0.25760733333333324,48.89298614900148,0,1,0
ENSG00000128050,0.31295049999999996,36.06676173244053,1,0,0
ENSG00000196503,1.7600136875,53.34882293710816,0,1,0
ENSG00000171476,2.9542109090909094,78.70990999200735,1,0,0
ENSG00000084093,0.19780789999999998,40.3371732799589,1,0,0
ENSG00000047315,0.3725220816326531,36.93870588995057,0,0,1
ENSG00000163453,2.713850694581281,71.7585815244826,1,0,0
ENSG00000205678,0.973935093137255,40.168444863161724,1,0,0
ENSG00000145242,1.02779267281106,46.088289922316086,1,0,0
ENSG00000179010,0.5060697058823529,92.4579326923077,0,1,0
ENSG00000170846,0.9520072575757575,90.83333333333333,0,1,0
ENSG00000035720,3.114449684210526,42.9054054054054,0,1,0
ENSG00000033178,0.15853635955056178,30.385110023672983,1,0,0
ENSG00000109163,2.228188846153846,53.80364741641338,0,1,0
ENSG00000153802,3.935956966292135,32.15715072516982,0,0,1
ENSG00000187054,0.741300358974359,42.45470264976461,1,0,0
ENSG00000083896,0.22711036363636367,29.242652029207747,1,0,0
ENSG00000087128,0.05794619999999999,39.67505241090147,1,0,0
ENSG00000171234,0.21051249425287352,40.69754092159752,1,0,0
ENSG00000135226,0.18234454545454548,40.02021563342318,1,0,0
ENSG00000173011,2.5919024212598427,80.18805611296096,0,1,0
ENSG00000173610,3.028550907563025,41.30539425554564,0,0,1
ENSG00000271271,0.4932008958333334,39.025689258558366,0,0,1
ENSG00000187533,1.457672,34.170468122081026,0,1,0
ENSG00000171195,0.3836193902439025,32.36169467787115,0,0,1
ENSG00000178522,13.191411800000001,43.902909741274044,0,1,0
ENSG00000132464,5.5574420375,32.80882365432476,0,0,1
ENSG00000132465,2.3968415135135137,45.86991962390052,1,0,0
ENSG00000132463,0.9919189166666668,46.71480646990593,1,0,0
ENSG00000173542,0.7787005333333332,40.3240816144042,1,0,0
ENSG00000156136,1.3525954375,54.54896321573521,1,0,0
ENSG00000163626,1.6552751666666663,61.29744019065772,1,0,0
ENSG00000132466,1.0251464594594595,37.469921982186726,0,1,0
ENSG00000081051,0.4944147499999999,38.11751703812857,1,0,0
ENSG00000169435,0.6429796707317074,39.9323962373424,0,0,1
ENSG00000169429,2.1521125999999993,49.5,1,0,0
ENSG00000124875,0.5701930000000001,68.12356979405034,0,1,0
ENSG00000109321,0.9535067142857141,38.06324110671937,1,0,0
ENSG00000163743,0.33887943589743597,37.87060411002057,0,1,0
ENSG00000174796,1.6178862,38.846085337158776,0,1,0
ENSG00000138769,0.6704059629629628,37.22734295512229,0,1,0
ENSG00000138757,0.9787364761904762,35.127565805871235,0,1,0
ENSG00000156194,1.0177801794871797,61.07254348843068,1,0,0
ENSG00000198301,1.0459249298245612,51.87662158288973,1,0,0
ENSG00000138760,4.408368139130435,53.600916097652025,1,0,0
ENSG00000272414,1.9132044705882354,68.61426767676768,0,1,0
ENSG00000163749,0.2369754736842105,36.30265241575834,0,1,0
ENSG00000118816,0.2793852878787879,49.33552186825187,0,1,0
ENSG00000169288,0.07465658181818181,31.008038925322616,1,0,0
ENSG00000138772,1.606093950819672,43.067249400433106,0,1,0
ENSG00000156269,0.5629914705882354,62.96583850931677,0,0,1
ENSG00000138675,3.0566662522522527,59.782181449947366,1,0,0
ENSG00000138669,2.1571434935897438,47.29758241892791,0,1,0
ENSG00000138668,0.5209686666666667,51.83063212487999,1,0,0
ENSG00000152795,0.2504315555555556,41.6913715938442,1,0,0
ENSG00000145293,1.7250022790697674,51.621961919803454,0,0,1
ENSG00000145284,1.9421429551820728,70.5590887183044,0,1,0
ENSG00000138674,0.8020629399999999,40.38633110040967,1,0,0
ENSG00000168152,0.2220557333333333,47.76552791167393,0,1,0
ENSG00000138663,0.3167901818181818,41.43783661012215,0,1,0
ENSG00000145287,0.7549446176470587,48.47457627118644,1,0,0
ENSG00000173085,0.8282632941176468,50.89289718939073,0,1,0
ENSG00000173083,5.174256166666666,56.94354611975201,0,1,0
ENSG00000138678,0.37497238000000005,51.95402298850575,1,0,0
ENSG00000163623,1.4213529000000005,85.46484736355227,0,1,0
ENSG00000163624,5.579212956521741,48.97582092704044,1,0,0
ENSG00000163104,0.03192259210526316,32.692508777563454,0,1,0
ENSG00000138698,0.08596685795454546,35.637460037095416,0,1,0
ENSG00000151247,0.6814020833333334,40.864671176358165,1,0,0
ENSG00000198099,0.7704183092783505,38.5101003690112,0,1,0
ENSG00000172955,0.5322547826086955,43.90935429494204,0,1,0
ENSG00000196344,2.3063831379310344,45.14748774051887,0,1,0
ENSG00000138813,0.7964361395348838,42.24282539586628,0,0,1
ENSG00000138823,0.24300104347826085,47.08138888376057,0,1,0
ENSG00000070190,0.31644445569620255,45.503073439016504,0,1,0
ENSG00000109270,0.02040425,34.5728813559322,1,0,0
ENSG00000138814,0.6238357070217917,44.45954783873402,0,1,0
ENSG00000138821,0.9149513471074381,47.256005914515754,1,0,0
ENSG00000109320,0.3577404170854271,42.18262621338349,0,0,1
ENSG00000109323,0.32098853900709223,54.70939607446988,0,1,0
ENSG00000109332,0.06833592000000002,33.23920212946669,0,1,0
ENSG00000164037,0.09466865277777776,27.652292424102342,0,0,1
ENSG00000164038,0.43293702857142863,39.60739824635698,0,0,1
ENSG00000164039,0.9618941612903226,43.230488883138165,0,1,0
ENSG00000138778,0.22840724719101121,31.57873909853663,0,0,1
ENSG00000168769,0.16830908333333333,39.29694822737774,0,1,0
ENSG00000164022,0.1648494,34.354371974609045,1,0,0
ENSG00000250298,0.47605323809523803,47.706422018348626,1,0,0
ENSG00000155016,0.12586088235294113,54.29062909567497,0,1,0
ENSG00000138796,0.4574324179104478,64.20397689643374,0,1,0
ENSG00000198856,0.2638132000000001,53.94979697305279,0,0,1
ENSG00000164089,0.6932819545454547,47.49463568916389,0,1,0
ENSG00000138794,0.6021261351351351,48.72694282101948,1,0,0
ENSG00000205403,1.599897890410959,39.73920784948557,1,0,0
ENSG00000109534,0.26352136363636364,32.56880733944954,1,0,0
ENSG00000180245,0.1878741388888889,45.65626681011297,0,1,0
ENSG00000183423,0.7291200285714287,46.471032074801755,1,0,0
ENSG00000138798,0.5744370333333333,41.66309666432966,0,1,0
ENSG00000164093,0.6234359999999999,75.67465826749437,0,1,0
ENSG00000138660,0.07122430434782609,30.035019374953368,0,0,1
ENSG00000145365,1.0531393599999999,48.108108108108105,0,1,0
ENSG00000073331,3.023367891566265,53.21903586235355,0,0,1
ENSG00000174720,0.18305641666666667,33.270055789218816,0,1,0
ENSG00000002587,2.988026804173355,86.02576285503115,0,1,0
ENSG00000180801,1.0760078466666667,49.75,1,0,0
ENSG00000174607,0.7463913518518518,49.27464168258704,0,1,0
ENSG00000150961,0.3421483301886793,46.69975947713676,1,0,0
ENSG00000145390,0.31680925,31.316209764482693,0,1,0
ENSG00000164096,0.28980575,57.10074626865672,0,1,0
ENSG00000138735,0.13619762837837837,42.445051368398765,0,1,0
ENSG00000164109,0.9959193636363639,59.49298813376483,0,1,0
ENSG00000173376,4.237587549019608,52.25511585156455,0,0,1
ENSG00000164111,0.38456636,40.24601297958039,1,0,0
ENSG00000164112,2.9594512999999996,67.05033396946564,0,1,0
ENSG00000123737,0.08090099999999997,35.99522371428844,1,0,0
ENSG00000145386,0.08828315789473684,43.87990762124711,1,0,0
ENSG00000138741,0.37398125000000004,71.07798924316069,0,1,0
ENSG00000181004,0.551322347826087,31.417048966257,0,0,1
ENSG00000138685,2.969154538461539,59.324815899210364,0,1,0
ENSG00000170917,0.19920909756097563,60.27260831862799,1,0,0
ENSG00000164056,0.8478235,49.43428377273747,0,1,0
ENSG00000151458,0.23142892499999998,30.03787180046173,1,0,0
ENSG00000164070,0.10841165853658538,33.752328434531826,1,0,0
ENSG00000164073,0.49068162499999995,37.41243857102276,1,0,0
ENSG00000164074,0.5632756857142858,36.19173492365812,1,0,0
ENSG00000164040,0.5057245,44.34549898150003,0,1,0
ENSG00000077684,0.121755693877551,61.751852164122646,0,1,0
ENSG00000151470,1.6745758947368419,31.800395700448853,0,0,1
ENSG00000138650,1.4432708793103453,74.15014505604657,0,0,1
ENSG00000189184,0.293554,46.33614342961517,0,0,1
ENSG00000151012,0.8722719833333332,40.91004403438876,0,1,0
ENSG00000151014,0.11291768749999999,62.26851851851852,1,0,0
ENSG00000109381,0.1930610990990991,35.937408514541175,1,0,0
ENSG00000109390,0.3147914545454546,64.93506493506493,1,0,0
ENSG00000172007,0.25987128571428575,54.436972161401314,1,0,0
ENSG00000153130,0.8421565421686746,33.87582480698848,1,0,0
ENSG00000153132,0.4949283653846154,25.97872035646908,1,0,0
ENSG00000205301,0.44455914117647055,47.39063771082533,0,1,0
ENSG00000170153,1.9062115071684589,67.00930244928216,0,1,0
ENSG00000109445,0.1261216666666667,35.17325360021079,0,1,0
ENSG00000164136,0.25151598947368414,32.43413929989173,0,1,0
ENSG00000170185,0.01203183333333334,44.567971901438796,0,1,0
ENSG00000197465,0.08972319354838708,34.184247538677916,0,1,0
ENSG00000250361,0.9065557606837606,36.22728288280228,0,1,0
ENSG00000170180,0.571457875,30.565918884249335,0,1,0
ENSG00000164161,0.48382196039603964,48.13528515116367,1,0,0
ENSG00000164162,0.7375027297297297,33.43246230902908,0,1,0
ENSG00000164163,0.31632334375,31.949251129938332,0,0,1
ENSG00000164164,0.5926739807692308,31.294013754051115,0,1,0
ENSG00000170365,0.25361665217391305,47.40297691396254,1,0,0
ENSG00000151611,2.0089831999999994,34.76362219898761,1,0,0
ENSG00000164167,0.2776118666666667,45.67901234567901,0,1,0
ENSG00000120519,0.4541211215277777,45.51299401196664,1,0,0
ENSG00000137473,0.3268837037037037,52.2569087716688,1,0,0
ENSG00000151617,1.1375368636363639,55.56113674460759,0,1,0
ENSG00000164168,4.506843344827587,37.759450158724405,1,0,0
ENSG00000164169,5.211558571428572,61.6492008044882,0,1,0
ENSG00000071205,2.033776876237624,49.783928450852926,0,0,1
ENSG00000151623,1.7419097914110429,45.06394745754085,0,1,0
ENSG00000170390,0.5825978295454546,55.745637939705425,0,1,0
ENSG00000189099,0.029248368421052624,46.89675458378272,1,0,0
ENSG00000059691,0.48407111494252875,55.869859946264135,0,1,0
ENSG00000170006,5.92246309375,36.284921912941236,1,0,0
ENSG00000164144,0.13057514999999997,32.720038145974115,1,0,0
ENSG00000137460,6.541330982758619,61.27622377622377,0,1,0
ENSG00000121211,0.32216036170212764,33.08299642645944,0,0,1
ENSG00000145428,0.8453803853211009,64.24329642834064,0,1,0
ENSG00000197410,0.9289907242206233,57.6494055813873,0,1,0
ENSG00000171566,0.29171719999999995,37.45527850412207,1,0,0
ENSG00000171564,0.11740733333333331,46.109693299513026,0,0,1
ENSG00000121207,1.0761818478260872,72.45122027730723,1,0,0
ENSG00000151962,0.027029659574468085,25.66211808810212,0,1,0
ENSG00000185149,7.42458725,63.089005235602095,1,0,0
ENSG00000164114,0.15818121666666665,27.000966631639233,0,1,0
ENSG00000061918,1.2058718387096778,42.87322851280972,0,1,0
ENSG00000151790,0.8483806666666666,54.2315085172228,1,0,0
ENSG00000237765,1.0919210031847133,23.66176967240797,0,0,1
ENSG00000109738,0.4192459999999999,45.34439081447102,0,1,0
ENSG00000171509,1.3764877678100262,39.779902702587236,0,1,0
ENSG00000205208,0.4797027142857143,58.452950558213715,1,0,0
ENSG00000171497,0.8191709090909091,28.803747914260043,1,0,0
ENSG00000052795,2.2942117956989247,48.29385080796129,1,0,0
ENSG00000145414,0.08092951282051282,35.76516506749065,0,0,1
ENSG00000164128,2.6739508000000005,48.02231349919116,0,1,0
ENSG00000164129,1.2336639999999999,36.54708520179372,1,0,0
ENSG00000248771,1.511326715909091,44.44444444444444,0,1,0
ENSG00000248329,4.4138774,38.18181818181818,0,1,0
ENSG00000183439,0.6404448571428571,46.42150928167877,0,1,0
ENSG00000176979,0.547496,45.54802259887005,1,0,0
ENSG00000109472,1.1845343050847459,58.12669230111894,1,0,0
ENSG00000137628,0.5054365211267605,33.63001379404652,1,0,0
ENSG00000109572,0.9524820256410255,37.88792060807665,0,1,0
ENSG00000198948,0.6373081944444443,62.223059913218364,1,0,0
ENSG00000164106,2.2550269285714286,49.44607363962203,0,1,0
ENSG00000164117,0.2658665348837209,44.37509625168441,1,0,0
ENSG00000164118,0.5475301111111112,34.13409005969127,0,0,1
ENSG00000164120,4.135927777777778,44.57791742195141,0,1,0
ENSG00000145451,1.4128713798701296,41.749103942652326,1,0,0
ENSG00000168594,0.7608627055555556,49.92297057297262,0,0,1
ENSG00000002549,1.4100803333333334,51.340058203555145,0,0,1
ENSG00000150628,1.1851270434782608,43.25884527122917,0,1,0
ENSG00000164122,0.7397560188679245,37.88093264010041,1,0,0
ENSG00000109805,4.284450436123348,35.15376003713913,0,1,0
ENSG00000109674,2.7395370957446805,52.82332920792079,1,0,0
ENSG00000038002,3.2611438999999995,31.69364361570852,1,0,0
ENSG00000129187,4.173191155172414,59.69986139984581,0,1,0
ENSG00000168564,0.18167,60.3090586391088,0,0,1
ENSG00000182552,8.184285000000001,36.13233198056836,0,0,1
ENSG00000168538,1.626826318181818,39.54031366320541,0,1,0
ENSG00000173320,3.0615899936708857,62.65990951378793,0,1,0
ENSG00000164303,2.774821030769231,67.61168384879726,1,0,0
ENSG00000168310,7.699011011976048,54.15272667240007,0,0,1
ENSG00000164305,1.0584729705882352,33.5019920171471,0,1,0
ENSG00000164306,0.4629035818181818,29.99329905617492,1,0,0
ENSG00000151726,1.0702139692307693,51.97446271075975,0,0,1
ENSG00000151729,0.815399,70.59576579027379,1,0,0
ENSG00000164323,0.25585604545454543,30.46323294158257,0,1,0
ENSG00000109762,0.40399657575757575,44.83080909834574,0,1,0
ENSG00000109771,2.063023837837838,43.607555465964495,0,0,1
ENSG00000109775,0.09901359259259261,38.67587807018673,1,0,0
ENSG00000205129,1.355535333333333,33.77752973877121,0,0,1
ENSG00000168491,3.5622409999999998,36.391273471704324,1,0,0
ENSG00000154553,1.1968923333333334,66.94147064613219,1,0,0
ENSG00000164342,1.7630080869565214,43.952291742757545,1,0,0
ENSG00000109794,2.3942121851851854,50.61167321130517,0,1,0
ENSG00000164344,0.7250320361445783,41.37644311231658,0,1,0
ENSG00000088926,1.333791588235294,48.53428683930885,0,1,0
ENSG00000179059,2.2450028,50.160771704180064,0,0,1
ENSG00000179046,1.1891993333333333,58.68932776647043,1,0,0
ENSG00000109610,4.880012399999999,92.36975564776395,0,1,0
ENSG00000109618,0.028502148148148148,56.68635343133242,0,1,0
ENSG00000168228,0.18720257971014492,45.08225942008746,1,0,0
ENSG00000053900,0.3764012093023256,39.83404839296887,1,0,0
ENSG00000157765,25.717980250000004,69.27888463271368,0,0,1
ENSG00000250317,1.4929617619047622,69.91713845301435,0,1,0
ENSG00000184160,4.6131431764705875,91.63628509719223,0,1,0
ENSG00000174123,1.2243720727272727,39.99730486471918,1,0,0
ENSG00000174125,0.640014,41.91645591506096,0,0,1
ENSG00000174130,0.4772729791666667,42.910599631302276,1,0,0
ENSG00000197712,3.7208184771241832,43.47887344560818,0,1,0
ENSG00000121895,4.194962241379311,40.424731486184,1,0,0
ENSG00000109790,0.1140409347826087,34.29781329024304,1,0,0
ENSG00000163682,0.397218090909091,44.33252474723544,1,0,0
ENSG00000121897,0.19985865000000003,38.768829949592195,1,0,0
ENSG00000168421,4.653327867647058,79.96105530036009,1,0,0
ENSG00000154277,0.14142390909090907,67.61537885072816,1,0,0
ENSG00000180613,5.66441,77.82027929568912,0,1,0
ENSG00000128040,1.3865958749999998,53.97104094366708,0,1,0
ENSG00000135220,0.0756375,39.04635225083202,0,0,1
ENSG00000126545,0.24855953333333336,47.68261942137741,0,1,0
ENSG00000126549,0.005169800000000001,35.85903963262454,1,0,0
ENSG00000205649,0.055834,29.37271062271062,0,1,0
ENSG00000126550,0.07965141666666666,29.310344827586206,0,1,0
ENSG00000109205,0.2893705294117646,39.67801132948398,1,0,0
ENSG00000171201,0.384583,30.0,1,0,0
ENSG00000182585,0.002683428571428573,40.73597585284394,0,1,0
ENSG00000174792,0.9969996874999998,52.353848268734495,0,1,0
ENSG00000163319,0.0252158125,42.162868356269115,1,0,0
ENSG00000145332,0.3716447096774194,32.78994529324837,0,1,0
ENSG00000170502,0.21355467857142857,47.10321346092623,0,0,1
ENSG00000152583,0.662914975308642,36.018497414250795,0,1,0
ENSG00000152592,0.055387285714285715,53.65860328473427,0,0,1
ENSG00000152595,2.138143462962963,35.93004321459713,0,0,1
ENSG00000118785,1.1281737058823527,46.393938871946865,1,0,0
ENSG00000163644,0.2207698,45.4750141708522,0,1,0
ENSG00000180346,0.09845100000000001,34.79087452471483,1,0,0
ENSG00000138722,0.7939717500000001,35.30806739631578,1,0,0
ENSG00000232399,0.9753330065789474,58.72135135044083,1,0,0
ENSG00000231396,0.726538105263158,57.986921763035284,1,0,0
ENSG00000233136,0.3768913333333333,59.45578093784637,1,0,0
ENSG00000223569,0.5186420714285714,59.54851752021563,1,0,0
ENSG00000249104,0.0491986,58.90495874729221,1,0,0
ENSG00000248920,0.8079737058823531,58.81079678872347,1,0,0
ENSG00000249811,0.13879942857142855,59.0885661441436,1,0,0
ENSG00000248933,1.1131373636363635,59.0885661441436,1,0,0
ENSG00000232264,0.14400671428571427,59.272173540994984,1,0,0
ENSG00000230430,1.1269109,59.272173540994984,1,0,0
ENSG00000196616,0.24943605882352937,50.91053698074975,0,1,0
ENSG00000248144,0.4583608846153846,51.89738040606314,0,1,0
ENSG00000145331,0.9378621874999998,36.28072932813277,1,0,0
ENSG00000164032,0.002784,48.249757751937985,1,0,0
ENSG00000145354,0.019231666666666668,49.67556651795367,1,0,0
ENSG00000138684,0.2078757142857143,40.375268902876265,0,1,0
ENSG00000250673,1.1458519999999999,53.451459049182006,0,1,0
ENSG00000145425,0.041220333333333324,43.34488069265697,1,0,0
ENSG00000137462,0.2737915,57.597201922558675,0,0,1
ENSG00000171560,0.26878783333333334,43.4854585260681,0,0,1
ENSG00000171557,0.0816,39.805953953953725,1,0,0
ENSG00000052802,2.320211875,30.50003285098806,1,0,0
ENSG00000109576,1.0277625652173914,37.42902514800734,0,1,0
ENSG00000164107,1.5882189999999998,87.11415637847057,0,1,0
ENSG00000168556,0.42540375,42.87482593222961,0,0,1
ENSG00000151725,0.7724813483146068,30.89228017279275,0,1,0
ENSG00000187821,4.276463333333333,80.03123955328932,0,1,0
ENSG00000186352,0.10311,59.44110920526015,0,1,0
ENSG00000164366,1.3085714986686954,47.06813260036648,1,0,0
ENSG00000073578,1.5781165977852856,59.51715698403167,0,1,0
ENSG00000249915,2.077153531649591,74.72414197695308,0,1,0
ENSG00000151388,3.9929053420289855,58.1497859334138,1,0,0
ENSG00000063438,1.798495411581446,79.68324098226341,0,0,1
ENSG00000113492,2.7446706204379563,49.33951162106502,1,0,0
ENSG00000164318,2.3668086659142213,61.1519365787087,1,0,0
ENSG00000132356,0.0600821,38.724637681159415,1,0,0
ENSG00000180104,1.0786990181818183,73.63563119749806,0,1,0
ENSG00000066230,1.1676780942498919,88.7170757377972,0,1,0
ENSG00000145536,1.3701996331495299,59.64251760248758,1,0,0
ENSG00000113448,1.1066433136899365,46.287873504676234,1,0,0
ENSG00000188818,1.8359294889640727,70.41163892236843,0,1,0
ENSG00000206077,2.151946107661823,74.88278892067339,1,0,0
ENSG00000078295,1.9578702251235005,59.4083694083694,0,1,0
ENSG00000164300,1.5021753827751196,60.24183440638738,0,1,0
ENSG00000152348,0.5977010803212852,37.727143718935785,1,0,0
ENSG00000164199,0.5546485047821467,40.12796083613061,0,0,1
ENSG00000071539,0.8525100747750542,53.998905552927646,0,1,0
ENSG00000113391,0.22049943396226415,37.89568772936251,1,0,0
ENSG00000112902,1.2375192783336366,63.85167551730452,1,0,0
ENSG00000185261,1.173980997716895,37.534362189534605,1,0,0
ENSG00000112977,2.2561070864116095,53.518825479516934,0,1,0
ENSG00000184349,3.5503810874524713,56.4389758446282,0,0,1
ENSG00000113504,1.448044380517851,88.2793900362179,1,0,0
ENSG00000145743,0.8416359744835967,55.031890111307,0,0,1
ENSG00000164209,0.40378193181818184,37.834912487449074,0,1,0
ENSG00000169862,1.3362820105234754,63.96185996976609,0,1,0
ENSG00000134986,0.9011505562015502,49.7210235485753,1,0,0
ENSG00000172795,0.3275480161290323,39.4304467648491,0,1,0
ENSG00000171444,0.8334556722408026,72.29434571112135,1,0,0
ENSG00000047188,0.27966809032258066,39.120178416074296,1,0,0
ENSG00000172869,1.2843411555555553,30.934391167054855,1,0,0
ENSG00000184838,1.4654912133333333,47.11944792032433,0,1,0
ENSG00000151292,0.11869788235294117,33.38985463402072,0,1,0
ENSG00000164362,0.8937113081785855,83.07239015384398,0,1,0
ENSG00000164244,0.04024411627906977,34.35009354350809,1,0,0
ENSG00000138829,0.5134339353049907,50.34793085083873,1,0,0
ENSG00000113396,0.6970857412868633,39.488749502190366,1,0,0
ENSG00000145808,0.7074923511235955,52.842825055914595,0,1,0
ENSG00000053108,2.2004565696202536,70.09058601262606,0,1,0
ENSG00000049656,1.4711212395833335,76.60465660465661,0,1,0
ENSG00000152377,0.9412400295519542,70.73343212100863,0,0,1
ENSG00000112984,0.016123166666666664,55.053010021324134,1,0,0
ENSG00000120725,1.014479180379747,69.1316004504689,0,1,0
ENSG00000153404,1.8451769354000305,71.30791542845554,0,1,0
ENSG00000038382,1.5492936766253604,63.929889229012055,0,1,0
ENSG00000186314,1.5195409403578528,52.13401362679618,1,0,0
ENSG00000153395,1.7599836425764401,71.96261682242991,0,0,1
ENSG00000156475,1.132293575362319,57.34765074116029,0,0,1
ENSG00000154122,1.7134440408748657,62.958517587657944,1,0,0
ENSG00000133710,0.703518925266904,38.55406824233156,0,1,0
ENSG00000132915,7.3283513809523795,64.40066708359392,1,0,0
ENSG00000132912,0.13135727586206894,49.73959224838274,1,0,0
ENSG00000196743,1.7187510379746833,61.83231226869131,1,0,0
ENSG00000155511,1.0831983564668768,61.12427974691244,1,0,0
ENSG00000164574,1.6864187773195876,71.14254857026691,0,1,0
ENSG00000183580,1.1262368630336352,86.12885316119078,0,1,0
ENSG00000170624,1.0394446893424036,53.04847225752768,0,1,0
ENSG00000055163,0.502745187755102,70.82018338100075,1,0,0
ENSG00000022355,0.24283917741935485,45.31291849052279,0,0,1
ENSG00000183654,1.0439451158408934,60.23460410557185,0,1,0
ENSG00000182132,2.662401137588653,61.90890059183159,1,0,0
ENSG00000176788,2.7123691180480805,81.81286549707602,0,1,0
ENSG00000113719,2.952658425675676,74.79717418734484,0,1,0
ENSG00000145494,2.9057278953323906,65.5028901734104,0,1,0
ENSG00000113303,0.24035877777777778,58.77843286573735,0,0,1
ENSG00000113430,3.4068795571428576,83.2871709575843,0,1,0
ENSG00000145526,0.869789072680078,41.8393139058547,0,1,0
ENSG00000154162,1.0405317112375532,42.516000944090415,1,0,0
ENSG00000040731,1.9155091170212768,37.736990020099014,1,0,0
ENSG00000113100,1.0458137961956524,39.879195139392046,1,0,0
ENSG00000113360,0.8864890890688258,48.467596138996974,1,0,0
ENSG00000133401,5.554343525862069,75.32638136511376,0,1,0
ENSG00000150712,0.4149888653846154,60.06494938871263,0,1,0
ENSG00000056097,0.498258790909091,34.28288219595882,1,0,0
ENSG00000113387,3.8209465882352944,35.37239414996768,1,0,0
ENSG00000039560,3.4599547096774192,58.128334789716014,1,0,0
ENSG00000205838,1.895902554347826,52.94952872362405,1,0,0
ENSG00000113494,1.0687324948805461,48.528672187390534,0,1,0
ENSG00000152582,1.4018475751445085,36.776829864969756,0,1,0
ENSG00000168671,1.3881913648648647,45.23798894936843,1,0,0
ENSG00000145604,2.744397273972603,56.75613308680559,0,1,0
ENSG00000164188,0.5536520546875,31.144889006932,0,1,0
ENSG00000164190,0.8601114254143647,34.312787939172104,1,0,0
