Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG
ENSCAFP00000024874,ENSCAFG00000016912,1641,34.40115598656829,1,0,0
ENSCAFP00000015331,ENSCAFG00000010436,99.4,49.303641030516204,1,0,0
ENSCAFP00000032062,ENSCAFG00000015716,78.6,54.73878249076499,1,0,0
ENSCAFP00000006101,ENSCAFG00000004112,15.9,76.78001150763797,1,0,0
ENSCAFP00000029180,ENSCAFG00000019717,286,81.28955830089694,0,1,0
ENSCAFP00000001957,ENSCAFG00000001364,15.9,49.53217778682108,1,0,0
ENSCAFP00000020922,ENSCAFG00000014196,45.6,59.603155080511264,0,1,0
ENSCAFP00000026963,ENSCAFG00000018251,10.0,68.19283728962644,1,0,0
ENSCAFP00000029657,ENSCAFG00000020011,49.1,35.822156873522786,1,0,0
ENSCAFP00000005653,ENSCAFG00000029966,12.2,68.84693175690269,1,0,0
ENSCAFP00000013662,ENSCAFG00000009292,22.9,53.87323943661972,0,1,0
ENSCAFP00000016021,ENSCAFG00000010873,86.0,37.364322791819426,1,0,0
ENSCAFP00000024547,ENSCAFG00000016692,17.6,60.55047299856504,1,0,0
ENSCAFP00000006067,ENSCAFG00000004095,260,87.8048780487805,0,1,0
ENSCAFP00000019120,ENSCAFG00000012984,1526,86.15384615384616,0,1,0
ENSCAFP00000040716,ENSCAFG00000006853,1238,70.74626865671642,1,0,0
ENSCAFP00000029966,ENSCAFG00000020204,24.7,50.465963412391986,0,1,0
ENSCAFP00000029835,ENSCAFG00000020128,80.2,35.21038990453108,1,0,0
ENSCAFP00000040694,ENSCAFG00000030696,1462,94.23076923076923,0,1,0
ENSCAFP00000010341,ENSCAFG00000006948,11.9,69.81468906753116,1,0,0
ENSCAFP00000014262,ENSCAFG00000009699,0.966,35.04138437548758,0,1,0
ENSCAFP00000009732,ENSCAFG00000006502,60.3,60.037606496362656,0,1,0
ENSCAFP00000003819,ENSCAFG00000002627,0.014,74.31006432421265,0,1,0
ENSCAFP00000019615,ENSCAFG00000013306,929,81.88585607940446,0,0,1
ENSCAFP00000034810,ENSCAFG00000032684,9.88,33.76623376623377,0,1,0
ENSCAFP00000028259,ENSCAFG00000019152,19.0,59.147974499067125,1,0,0
ENSCAFP00000023231,ENSCAFG00000015795,11.0,71.68338907469342,0,1,0
ENSCAFP00000038097,ENSCAFG00000031767,720,78.49223946784923,0,1,0
ENSCAFP00000039237,ENSCAFG00000031686,27.1,51.851851851851855,1,0,0
ENSCAFP00000030088,ENSCAFG00000020290,6.3,77.46124532683893,0,0,1
ENSCAFP00000006839,ENSCAFG00000004575,16.1,79.33194154488518,0,1,0
ENSCAFP00000004138,ENSCAFG00000002796,2.96,32.196399223813714,1,0,0
ENSCAFP00000028736,ENSCAFG00000019418,11.4,77.94338837015948,0,1,0
ENSCAFP00000036079,ENSCAFG00000000108,183,71.82739245726528,0,0,1
ENSCAFP00000038525,ENSCAFG00000008938,0.043,71.88414251450237,0,0,1
ENSCAFP00000016485,ENSCAFG00000011204,157,59.3218682821966,0,1,0
ENSCAFP00000009027,ENSCAFG00000006031,0.325,34.21052631578947,1,0,0
ENSCAFP00000037515,ENSCAFG00000017151,0.031,57.78606618330545,0,1,0
ENSCAFP00000015907,ENSCAFG00000010811,0.992,52.08162161017242,0,1,0
ENSCAFP00000021395,ENSCAFG00000014454,9.91,40.330916962343224,0,1,0
ENSCAFP00000026116,ENSCAFG00000017704,265,43.94736842105263,0,1,0
ENSCAFP00000000897,ENSCAFG00000000634,30.1,75.0,0,0,1
ENSCAFP00000006042,ENSCAFG00000004069,183,39.95329695880109,1,0,0
ENSCAFP00000002935,ENSCAFG00000023061,9.21,34.23893248404625,1,0,0
ENSCAFP00000009769,ENSCAFG00000006528,0.027,78.57312147210762,0,1,0
ENSCAFP00000029973,ENSCAFG00000020189,238,49.68323112929985,1,0,0
ENSCAFP00000029402,ENSCAFG00000019848,7.31,58.70858763502899,0,0,1
ENSCAFP00000039419,ENSCAFG00000030619,76.2,43.031103286384976,1,0,0
ENSCAFP00000033862,ENSCAFG00000024732,14.3,72.76285525979529,0,1,0
ENSCAFP00000036081,ENSCAFG00000001080,9.02,49.68944099378882,1,0,0
ENSCAFP00000007512,ENSCAFG00000005044,11.4,55.927991528587654,1,0,0
ENSCAFP00000036459,ENSCAFG00000029206,23.8,56.34920634920635,1,0,0
ENSCAFP00000007273,ENSCAFG00000004865,172,75.19094986877538,0,0,1
ENSCAFP00000012077,ENSCAFG00000008198,14.6,54.945976472551756,1,0,0
ENSCAFP00000024155,ENSCAFG00000016402,119,55.302640993529664,0,1,0
ENSCAFP00000035608,ENSCAFG00000003790,11.0,64.34426229508196,0,0,1
ENSCAFP00000017976,ENSCAFG00000012181,2807,66.41416554884864,1,0,0
ENSCAFP00000033188,ENSCAFG00000024373,21.6,47.2027972027972,1,0,0
ENSCAFP00000042333,ENSCAFG00000030502,160,50.67024128686327,1,0,0
ENSCAFP00000024205,ENSCAFG00000016448,71.9,46.02592792406392,0,1,0
ENSCAFP00000042634,ENSCAFG00000031769,0.36,56.25,0,1,0
ENSCAFP00000009039,ENSCAFG00000006006,201,85.4376764824526,0,0,1
ENSCAFP00000026535,ENSCAFG00000017964,42.5,73.48380552133904,0,0,1
ENSCAFP00000024237,ENSCAFG00000016453,0.006,77.84615722397372,0,1,0
ENSCAFP00000013489,ENSCAFG00000009169,22.6,60.869565217391305,0,0,1
ENSCAFP00000025744,ENSCAFG00000017458,13.3,38.406484294995664,0,1,0
ENSCAFP00000027381,ENSCAFG00000018546,20.5,47.70066100693777,1,0,0
ENSCAFP00000018424,ENSCAFG00000012511,11.2,71.20696603692,0,0,1
ENSCAFP00000026846,ENSCAFG00000018156,252,45.815255956907706,1,0,0
ENSCAFP00000001686,ENSCAFG00000001181,83.1,67.68027801911381,0,1,0
ENSCAFP00000007130,ENSCAFG00000004770,12.6,57.87460645415191,0,1,0
ENSCAFP00000000006,ENSCAFG00000000005,0.032,88.860103626943,0,0,1
ENSCAFP00000025203,ENSCAFG00000017110,179,75.51790035866469,0,0,1
ENSCAFP00000003414,ENSCAFG00000002356,0.14,70.34258863800646,0,1,0
ENSCAFP00000013913,ENSCAFG00000009459,1461,79.84084880636605,0,1,0
ENSCAFP00000001953,ENSCAFG00000001367,0.016,80.57833104811164,0,1,0
ENSCAFP00000021319,ENSCAFG00000014439,1896,74.24629045093754,0,1,0
ENSCAFP00000027075,ENSCAFG00000018323,10.4,72.20009395417874,0,1,0
ENSCAFP00000030914,ENSCAFG00000023247,903,98.23008849557522,0,0,1
ENSCAFP00000022538,ENSCAFG00000015284,117,53.769277083956666,1,0,0
ENSCAFP00000019776,ENSCAFG00000042945,89.4,80.28104213627637,0,1,0
ENSCAFP00000043106,ENSCAFG00000030825,1462,97.11538461538461,0,1,0
ENSCAFP00000018022,ENSCAFG00000012179,10.7,73.2423924449108,0,0,1
ENSCAFP00000023639,ENSCAFG00000016044,4.13,66.93198948785542,0,0,1
ENSCAFP00000039211,ENSCAFG00000028862,0.007,70.4932735426009,0,1,0
ENSCAFP00000004483,ENSCAFG00000003012,736,52.3109243697479,1,0,0
ENSCAFP00000008582,ENSCAFG00000005717,1.34,58.18980963700367,1,0,0
ENSCAFP00000012288,ENSCAFG00000008355,0.032,28.26388888888889,0,1,0
ENSCAFP00000029512,ENSCAFG00000019920,5.12,50.83772139779799,0,1,0
ENSCAFP00000039224,ENSCAFG00000008290,18.1,49.142857142857146,1,0,0
ENSCAFP00000025527,ENSCAFG00000017311,161,63.12299873778385,0,0,1
ENSCAFP00000003141,ENSCAFG00000002153,1.3,56.95364238410596,0,0,1
ENSCAFP00000017617,ENSCAFG00000011972,0.009,51.623931623931625,1,0,0
ENSCAFP00000039484,ENSCAFG00000011452,97.1,80.0,0,1,0
ENSCAFP00000013987,ENSCAFG00000009513,15.2,52.83792946509014,1,0,0
ENSCAFP00000015075,ENSCAFG00000010261,11.8,61.59299436899789,1,0,0
ENSCAFP00000016207,ENSCAFG00000010961,74.8,46.838542364134014,1,0,0
ENSCAFP00000039130,ENSCAFG00000030858,974,62.295416421090806,0,1,0
ENSCAFP00000035973,ENSCAFG00000043442,1110,84.39024390243902,0,1,0
ENSCAFP00000014016,ENSCAFG00000009532,45.2,44.21052631578947,1,0,0
ENSCAFP00000019966,ENSCAFG00000013546,147,46.35998703440097,1,0,0
ENSCAFP00000026080,ENSCAFG00000029000,405,74.70588235294117,0,1,0
ENSCAFP00000029555,ENSCAFG00000019950,17.4,76.77227722772277,0,1,0
ENSCAFP00000006129,ENSCAFG00000004133,20.8,45.49653579676674,1,0,0
ENSCAFP00000025127,ENSCAFG00000017058,120,38.05789849169445,1,0,0
ENSCAFP00000001457,ENSCAFG00000001023,0.49,62.84367635506677,0,1,0
ENSCAFP00000014120,ENSCAFG00000023972,0.545,38.21619192204395,1,0,0
ENSCAFP00000012129,ENSCAFG00000008250,178,36.36363636363637,0,0,1
ENSCAFP00000009813,ENSCAFG00000006538,74.5,37.47344868645606,0,0,1
ENSCAFP00000034455,ENSCAFG00000024996,11.4,32.25806451612903,1,0,0
ENSCAFP00000037707,ENSCAFG00000029422,153,44.039100434449274,0,1,0
ENSCAFP00000018598,ENSCAFG00000012620,122,49.86331845065069,0,1,0
ENSCAFP00000040466,ENSCAFG00000001400,238,72.05802627937723,0,1,0
ENSCAFP00000039222,ENSCAFG00000012994,20.2,75.51709322182327,0,1,0
ENSCAFP00000019649,ENSCAFG00000013331,46.9,33.14751762122391,1,0,0
ENSCAFP00000024409,ENSCAFG00000016597,63.2,66.92111959287531,1,0,0
ENSCAFP00000041406,ENSCAFG00000030120,12.7,90.62843881380323,0,1,0
ENSCAFP00000040521,ENSCAFG00000013458,1.85,36.328461463005816,0,0,1
ENSCAFP00000016007,ENSCAFG00000010865,2111,34.66898954703833,0,1,0
ENSCAFP00000018600,ENSCAFG00000012625,64.8,72.15519295621057,1,0,0
ENSCAFP00000013277,ENSCAFG00000009035,4.32,65.57377049180327,1,0,0
ENSCAFP00000007710,ENSCAFG00000005161,108,36.52761567836538,1,0,0
ENSCAFP00000008630,ENSCAFG00000005764,1249,57.073170731707314,1,0,0
ENSCAFP00000016702,ENSCAFG00000011349,104,83.80365605958022,0,1,0
ENSCAFP00000001308,ENSCAFG00000000919,122,73.49397590361446,0,1,0
ENSCAFP00000037879,ENSCAFG00000011193,0.15,72.31849098548894,0,0,1
ENSCAFP00000010164,ENSCAFG00000006815,59.0,47.06633512280911,0,1,0
ENSCAFP00000013390,ENSCAFG00000009094,0.016,52.56410256410256,0,1,0
ENSCAFP00000015013,ENSCAFG00000010227,1369,54.68680353504183,1,0,0
ENSCAFP00000013970,ENSCAFG00000009492,41.1,51.69762972453555,1,0,0
ENSCAFP00000033295,ENSCAFG00000014886,269,71.60493827160494,0,1,0
ENSCAFP00000041510,ENSCAFG00000030361,22.5,51.08695652173913,0,0,1
ENSCAFP00000036297,ENSCAFG00000031041,57.9,39.19169169169169,0,1,0
ENSCAFP00000019272,ENSCAFG00000013063,5.73,73.83206874396963,0,1,0
ENSCAFP00000023932,ENSCAFG00000016229,321,69.08023931317442,0,1,0
ENSCAFP00000018743,ENSCAFG00000012724,31.9,41.742093737322854,1,0,0
ENSCAFP00000033807,ENSCAFG00000031254,3.96,46.89265536723164,0,0,1
ENSCAFP00000013201,ENSCAFG00000008990,31.8,56.17852193643687,0,1,0
ENSCAFP00000036726,ENSCAFG00000031952,1042,56.89655172413793,1,0,0
ENSCAFP00000006427,ENSCAFG00000004329,0.026,45.19686363600733,1,0,0
ENSCAFP00000014590,ENSCAFG00000009910,1034,64.4417930903416,0,0,1
ENSCAFP00000012116,ENSCAFG00000008253,1755,94.70899470899471,0,0,1
ENSCAFP00000020671,ENSCAFG00000014016,231,41.5963269899734,1,0,0
ENSCAFP00000002945,ENSCAFG00000001998,136,58.103975535168196,0,1,0
ENSCAFP00000023701,ENSCAFG00000016066,6.64,75.7123473541384,0,0,1
ENSCAFP00000006542,ENSCAFG00000004394,0.759,76.81159420289855,0,1,0
ENSCAFP00000026809,ENSCAFG00000018143,390,38.53451791720961,0,1,0
ENSCAFP00000035576,ENSCAFG00000025510,70.3,56.69781931464174,0,1,0
ENSCAFP00000041312,ENSCAFG00000029759,1526,96.94656488549619,0,0,1
ENSCAFP00000042288,ENSCAFG00000011286,372,56.61904761904762,1,0,0
ENSCAFP00000022453,ENSCAFG00000015228,2.21,69.53369738318312,0,1,0
ENSCAFP00000010867,ENSCAFG00000007273,0.002,48.96548354476338,0,1,0
ENSCAFP00000040675,ENSCAFG00000031556,0.019,61.55238552805919,0,0,1
ENSCAFP00000002076,ENSCAFG00000001433,109,89.71921692902455,0,1,0
ENSCAFP00000010724,ENSCAFG00000007200,15.3,47.72201089452035,0,1,0
ENSCAFP00000026968,ENSCAFG00000018246,54.4,49.560239772580395,1,0,0
ENSCAFP00000041968,ENSCAFG00000009799,10.9,51.852962466182646,0,1,0
ENSCAFP00000025342,ENSCAFG00000017174,14.8,59.32674155751221,0,1,0
ENSCAFP00000000471,ENSCAFG00000000336,543,43.07807433679526,0,0,1
ENSCAFP00000026348,ENSCAFG00000017855,173,73.44340552688253,0,1,0
ENSCAFP00000000964,ENSCAFG00000000673,4.05,85.30334728033473,0,1,0
ENSCAFP00000024628,ENSCAFG00000016753,132,64.46991404011462,1,0,0
ENSCAFP00000021003,ENSCAFG00000014239,39.1,58.84492942526633,0,1,0
ENSCAFP00000019076,ENSCAFG00000012926,31.9,38.161993769470406,0,1,0
ENSCAFP00000007474,ENSCAFG00000005021,9.21,86.5365834169382,0,1,0
ENSCAFP00000013267,ENSCAFG00000009027,0.225,75.17123287671232,0,1,0
ENSCAFP00000002481,ENSCAFG00000001706,18.8,33.44425956738769,0,1,0
ENSCAFP00000003704,ENSCAFG00000002541,241,52.0,1,0,0
ENSCAFP00000023405,ENSCAFG00000015904,95.0,41.46341463414634,1,0,0
ENSCAFP00000033307,ENSCAFG00000003631,884,69.18238993710692,0,1,0
ENSCAFP00000006606,ENSCAFG00000004407,19.6,68.16127716072741,0,1,0
ENSCAFP00000028671,ENSCAFG00000019398,82.3,77.45635159542445,0,0,1
ENSCAFP00000017689,ENSCAFG00000012019,134,51.770855003120445,0,1,0
ENSCAFP00000035680,ENSCAFG00000011565,170,75.33052608479206,1,0,0
ENSCAFP00000037267,ENSCAFG00000029309,1.06,90.06410256410257,0,1,0
ENSCAFP00000037014,ENSCAFG00000006472,279,49.2,0,1,0
ENSCAFP00000036362,ENSCAFG00000024588,279,59.44333996023857,0,1,0
ENSCAFP00000042250,ENSCAFG00000009695,23.4,61.115674034784846,0,0,1
ENSCAFP00000009098,ENSCAFG00000006058,26.5,93.12865497076024,0,1,0
ENSCAFP00000009738,ENSCAFG00000006505,19.9,75.21126760563381,0,0,1
ENSCAFP00000025449,ENSCAFG00000017270,593,54.54545454545455,0,1,0
ENSCAFP00000019329,ENSCAFG00000013047,14.6,76.39166752039112,0,0,1
ENSCAFP00000007239,ENSCAFG00000004847,60.4,70.7641196013289,1,0,0
ENSCAFP00000029671,ENSCAFG00000020023,25.0,64.43979679522823,0,1,0
ENSCAFP00000015270,ENSCAFG00000010389,2.8,63.63878014595718,0,1,0
ENSCAFP00000003370,ENSCAFG00000002296,14.4,36.42294172565076,0,0,1
ENSCAFP00000018835,ENSCAFG00000012802,8.04,50.23541118682436,0,1,0
ENSCAFP00000000164,ENSCAFG00000000113,15.8,64.90760375403761,0,1,0
ENSCAFP00000025554,ENSCAFG00000017262,35.2,66.65199573677762,0,0,1
ENSCAFP00000006027,ENSCAFG00000004052,123,69.64905235728985,0,1,0
ENSCAFP00000020866,ENSCAFG00000014159,10.3,70.94213902229934,0,1,0
ENSCAFP00000025380,ENSCAFG00000017230,83.9,36.70093991795191,0,1,0
ENSCAFP00000001005,ENSCAFG00000000702,228,40.16047545381558,0,1,0
ENSCAFP00000042533,ENSCAFG00000032226,3590,42.10859725525234,1,0,0
ENSCAFP00000006755,ENSCAFG00000004517,40.7,43.94077741514742,1,0,0
ENSCAFP00000025524,ENSCAFG00000017320,16.1,46.93523366242427,0,1,0
ENSCAFP00000011141,ENSCAFG00000007498,70.0,38.92215568862275,1,0,0
ENSCAFP00000016887,ENSCAFG00000011492,40.0,62.95029239766082,1,0,0
ENSCAFP00000015324,ENSCAFG00000010412,371,83.17214700193423,0,0,1
ENSCAFP00000039040,ENSCAFG00000028506,18.9,35.85657370517928,1,0,0
ENSCAFP00000042949,ENSCAFG00000018477,104,71.01449275362319,0,1,0
ENSCAFP00000025876,ENSCAFG00000017551,123,46.37418665859796,0,0,1
ENSCAFP00000015032,ENSCAFG00000010215,18.3,55.871840348763214,0,1,0
ENSCAFP00000007816,ENSCAFG00000005228,21.4,55.15123039737825,0,0,1
ENSCAFP00000032726,ENSCAFG00000012332,2579,97.22222222222223,0,1,0
ENSCAFP00000008031,ENSCAFG00000005386,887,88.06682577565633,0,0,1
ENSCAFP00000020728,ENSCAFG00000014025,1.55,43.4851958822874,1,0,0
ENSCAFP00000027511,ENSCAFG00000018631,0.004,49.82601040139015,1,0,0
ENSCAFP00000005503,ENSCAFG00000003688,50.1,39.84702313247442,0,1,0
ENSCAFP00000011283,ENSCAFG00000007597,116,32.666666666666664,0,0,1
ENSCAFP00000023396,ENSCAFG00000015901,14.5,60.03051106025934,1,0,0
ENSCAFP00000021397,ENSCAFG00000014494,36.1,36.78125171804237,0,1,0
ENSCAFP00000025249,ENSCAFG00000017134,20.9,42.91614402620904,1,0,0
ENSCAFP00000008605,ENSCAFG00000005738,18.8,31.795997312281816,0,1,0
ENSCAFP00000024538,ENSCAFG00000016678,505,49.62961327574071,1,0,0
ENSCAFP00000006306,ENSCAFG00000004247,18.1,57.20395359675251,0,1,0
ENSCAFP00000004244,ENSCAFG00000002860,5.09,34.470158343483554,1,0,0
ENSCAFP00000024403,ENSCAFG00000016589,95.2,34.48162832371466,1,0,0
ENSCAFP00000001249,ENSCAFG00000000875,4.36,39.52342793124887,0,1,0
ENSCAFP00000029952,ENSCAFG00000020195,164,34.87179487179487,1,0,0
ENSCAFP00000023285,ENSCAFG00000015834,283,65.52511415525115,1,0,0
ENSCAFP00000008278,ENSCAFG00000005539,71.2,45.38653366583541,0,0,1
ENSCAFP00000012688,ENSCAFG00000008640,1669,62.45519945978424,1,0,0
ENSCAFP00000020958,ENSCAFG00000023249,51.2,78.61791637509538,0,1,0
ENSCAFP00000028874,ENSCAFG00000019529,82.2,78.91968288553666,0,1,0
ENSCAFP00000012191,ENSCAFG00000008300,0.031,63.61006164247365,0,1,0
ENSCAFP00000017824,ENSCAFG00000012100,0.011,50.19937484624941,0,0,1
ENSCAFP00000020467,ENSCAFG00000013860,16.9,72.56869864016637,0,1,0
ENSCAFP00000029670,ENSCAFG00000020024,58.1,46.366607995976864,0,0,1
ENSCAFP00000026194,ENSCAFG00000017756,64.5,39.513711853740226,1,0,0
ENSCAFP00000005216,ENSCAFG00000003503,9.4,61.722893823348606,1,0,0
ENSCAFP00000009628,ENSCAFG00000006412,13.5,55.49778103367732,0,0,1
ENSCAFP00000033141,ENSCAFG00000003477,1655,49.690716383729274,0,1,0
ENSCAFP00000016954,ENSCAFG00000011532,6.67,41.41914191419142,0,1,0
ENSCAFP00000025621,ENSCAFG00000017389,37.0,71.56862745098039,0,1,0
ENSCAFP00000000545,ENSCAFG00000000381,21.5,75.22799556949262,0,1,0
ENSCAFP00000006400,ENSCAFG00000004294,12.5,68.24644549763033,0,1,0
ENSCAFP00000011774,ENSCAFG00000007954,6.3,67.88810694761679,0,1,0
ENSCAFP00000026976,ENSCAFG00000018265,6.78,50.943396226415096,1,0,0
ENSCAFP00000038290,ENSCAFG00000019141,288,56.12244897959184,0,0,1
ENSCAFP00000018300,ENSCAFG00000012429,0.01,68.72964169381108,0,1,0
ENSCAFP00000026253,ENSCAFG00000017769,5.31,71.9604788937799,0,0,1
ENSCAFP00000016150,ENSCAFG00000010945,7.72,87.03392154943437,0,1,0
ENSCAFP00000008954,ENSCAFG00000005969,22.2,40.963855421686745,1,0,0
ENSCAFP00000009784,ENSCAFG00000006541,2720,70.37037037037037,1,0,0
ENSCAFP00000025727,ENSCAFG00000017460,21.7,73.64620938628158,0,1,0
ENSCAFP00000027547,ENSCAFG00000018672,57.7,64.83675926114881,1,0,0
ENSCAFP00000042224,ENSCAFG00000005290,2.98,53.02013422818792,1,0,0
ENSCAFP00000005055,ENSCAFG00000003399,323,55.20535802225943,1,0,0
ENSCAFP00000010530,ENSCAFG00000007095,115,73.93971700134611,0,0,1
ENSCAFP00000016365,ENSCAFG00000011105,175,42.220435081789525,1,0,0
ENSCAFP00000026486,ENSCAFG00000017939,13.4,32.20092024539878,0,1,0
ENSCAFP00000011044,ENSCAFG00000007427,2168,39.99975309556436,0,1,0
ENSCAFP00000039350,ENSCAFG00000023809,247,69.66966966966967,1,0,0
ENSCAFP00000029422,ENSCAFG00000019861,36.0,71.09797786662031,0,0,1
ENSCAFP00000016692,ENSCAFG00000011342,79.2,67.78846153846153,0,1,0
ENSCAFP00000010156,ENSCAFG00000006810,613,46.58385093167702,0,1,0
ENSCAFP00000002212,ENSCAFG00000001529,188,78.83435582822086,0,1,0
ENSCAFP00000002495,ENSCAFG00000001700,401,61.47107422361301,1,0,0
ENSCAFP00000028497,ENSCAFG00000019298,40.6,39.10035089723537,0,1,0
ENSCAFP00000015007,ENSCAFG00000010203,55.3,68.06375661192101,0,1,0
ENSCAFP00000011769,ENSCAFG00000007947,103,67.91335541613918,0,0,1
ENSCAFP00000040591,ENSCAFG00000031806,565,84.34423284225656,0,0,1
ENSCAFP00000022984,ENSCAFG00000015635,68.2,61.65257380210652,0,1,0
ENSCAFP00000004967,ENSCAFG00000003341,44.3,37.21111154168079,0,1,0
ENSCAFP00000031364,ENSCAFG00000003137,83.4,39.23951317400285,0,1,0
ENSCAFP00000004181,ENSCAFG00000002829,26.1,34.372279439544016,1,0,0
ENSCAFP00000015319,ENSCAFG00000010426,4.72,36.66152271586412,0,1,0
ENSCAFP00000035863,ENSCAFG00000014570,62.4,48.551180002792904,0,0,1
ENSCAFP00000003773,ENSCAFG00000002589,9.29,39.121219470871154,0,1,0
ENSCAFP00000038079,ENSCAFG00000004905,23.8,78.64067191556336,0,1,0
ENSCAFP00000015934,ENSCAFG00000010826,78.2,35.54552750530028,1,0,0
ENSCAFP00000011606,ENSCAFG00000007851,137,50.23696682464455,1,0,0
ENSCAFP00000003072,ENSCAFG00000002102,282,45.09672573558805,0,1,0
ENSCAFP00000026815,ENSCAFG00000018157,41.0,46.61648918920201,1,0,0
ENSCAFP00000027112,ENSCAFG00000018332,6.23,41.963600184281425,0,1,0
ENSCAFP00000004514,ENSCAFG00000003024,591,29.662522202486677,0,1,0
ENSCAFP00000009124,ENSCAFG00000006057,0.007,39.80282789566254,1,0,0
ENSCAFP00000013968,ENSCAFG00000009498,48.3,72.63582534350532,0,1,0
ENSCAFP00000014324,ENSCAFG00000009744,0.166,41.83783802331301,0,1,0
ENSCAFP00000036519,ENSCAFG00000010243,54.8,47.399994042182804,1,0,0
ENSCAFP00000017321,ENSCAFG00000011772,1.04,24.8062015503876,0,0,1
ENSCAFP00000038931,ENSCAFG00000029757,226,50.318094519514375,0,1,0
ENSCAFP00000038646,ENSCAFG00000029395,137,42.03569409918786,1,0,0
ENSCAFP00000024264,ENSCAFG00000016493,2071,65.39417797575882,1,0,0
ENSCAFP00000017463,ENSCAFG00000032458,242,60.96468862653657,1,0,0
ENSCAFP00000025535,ENSCAFG00000017326,106,78.18791946308725,0,0,1
ENSCAFP00000007728,ENSCAFG00000005174,17.3,53.00884796118081,0,1,0
ENSCAFP00000022852,ENSCAFG00000015505,10.0,47.59000715361236,1,0,0
ENSCAFP00000005705,ENSCAFG00000003800,19.8,78.92976588628763,0,1,0
ENSCAFP00000000343,ENSCAFG00000000241,87.1,63.2183908045977,0,1,0
ENSCAFP00000000152,ENSCAFG00000000109,4.64,64.36276878066508,0,1,0
ENSCAFP00000029214,ENSCAFG00000019738,991,48.882315572143256,1,0,0
ENSCAFP00000014791,ENSCAFG00000010052,993,83.44726864031026,0,0,1
ENSCAFP00000012096,ENSCAFG00000008234,24.7,73.23195812726777,0,1,0
ENSCAFP00000026118,ENSCAFG00000017691,162,60.59242677082041,1,0,0
ENSCAFP00000027330,ENSCAFG00000018507,20.0,43.80711518701064,0,1,0
ENSCAFP00000005080,ENSCAFG00000003409,39.9,65.81029873982905,1,0,0
ENSCAFP00000043024,ENSCAFG00000030681,93.9,45.0,0,1,0
ENSCAFP00000029164,ENSCAFG00000019697,1362,72.91666666666667,1,0,0
ENSCAFP00000015065,ENSCAFG00000010266,0.014,73.33333333333333,0,0,1
ENSCAFP00000022171,ENSCAFG00000015042,195,41.899441340782126,0,1,0
ENSCAFP00000025799,ENSCAFG00000017516,200,42.60253879146545,0,1,0
ENSCAFP00000009168,ENSCAFG00000006100,24.0,83.7696335078534,0,1,0
ENSCAFP00000000718,ENSCAFG00000000487,75.2,78.16459788887278,0,1,0
ENSCAFP00000027660,ENSCAFG00000018747,112,46.298850609368635,0,1,0
ENSCAFP00000021528,ENSCAFG00000014575,5.86,74.8550179500769,0,1,0
ENSCAFP00000025264,ENSCAFG00000017151,1294,57.78606618330545,0,1,0
ENSCAFP00000010760,ENSCAFG00000007170,28.1,52.713307483297086,1,0,0
ENSCAFP00000002179,ENSCAFG00000001507,37.3,49.17683589945932,0,1,0
ENSCAFP00000025428,ENSCAFG00000017259,162,41.00257822571194,1,0,0
ENSCAFP00000001178,ENSCAFG00000000822,33.4,39.39873417721519,0,1,0
ENSCAFP00000030092,ENSCAFG00000020291,39.3,47.22662440570523,1,0,0
ENSCAFP00000007525,ENSCAFG00000005042,7.75,35.488277673317796,1,0,0
ENSCAFP00000025624,ENSCAFG00000017390,35.6,80.0632911392405,0,0,1
ENSCAFP00000018469,ENSCAFG00000012547,15.7,40.95348324514991,0,1,0
ENSCAFP00000029073,ENSCAFG00000019633,0.006,78.4489477786438,1,0,0
ENSCAFP00000038566,ENSCAFG00000001847,0.005,46.17556127384347,1,0,0
ENSCAFP00000015533,ENSCAFG00000029445,823,86.71875,1,0,0
ENSCAFP00000000973,ENSCAFG00000000680,11.6,33.648759732746534,1,0,0
ENSCAFP00000024866,ENSCAFG00000016907,576,66.04720542913668,0,1,0
ENSCAFP00000002507,ENSCAFG00000001723,88.5,76.86375321336762,1,0,0
ENSCAFP00000026892,ENSCAFG00000018201,21.6,34.96582962492053,0,0,1
ENSCAFP00000018349,ENSCAFG00000012403,87.2,54.85569574902976,0,1,0
ENSCAFP00000012370,ENSCAFG00000008410,0.009,40.108433201645866,1,0,0
ENSCAFP00000037792,ENSCAFG00000015113,6366,72.99121704156981,1,0,0
ENSCAFP00000023403,ENSCAFG00000015912,329,80.26845637583892,0,0,1
ENSCAFP00000024729,ENSCAFG00000016814,43.4,69.52093365309946,0,1,0
ENSCAFP00000042775,ENSCAFG00000010829,0.235,74.56378261203236,0,0,1
ENSCAFP00000000407,ENSCAFG00000000290,53.0,63.03220731470921,0,0,1
ENSCAFP00000038448,ENSCAFG00000015533,6.46,47.2972972972973,0,1,0
ENSCAFP00000025521,ENSCAFG00000017315,21.2,46.530349252062216,1,0,0
ENSCAFP00000008411,ENSCAFG00000005636,5.07,85.33980582524272,0,1,0
ENSCAFP00000036100,ENSCAFG00000049775,1110,96.12403100775194,0,1,0
ENSCAFP00000042196,ENSCAFG00000009530,0.038,33.06681804862109,1,0,0
ENSCAFP00000017928,ENSCAFG00000012126,135,66.83457850403559,1,0,0
ENSCAFP00000005927,ENSCAFG00000003992,21.8,40.22196921489145,0,0,1
