Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG
ENSBTAP00000004111,ENSBTAG00000003166,1.96,71.70387110660148,0,1,0
ENSBTAP00000025691,ENSBTAG00000019295,290,48.87381275440977,0,1,0
ENSBTAP00000031821,ENSBTAG00000014454,0.336,72.15086208655708,0,1,0
ENSBTAP00000045084,ENSBTAG00000017061,0.034,36.377562028047464,0,1,0
ENSBTAP00000008009,ENSBTAG00000006095,0.156,80.9322033898305,0,0,1
ENSBTAP00000028388,ENSBTAG00000021304,0.132,54.60355809697937,1,0,0
ENSBTAP00000040717,ENSBTAG00000030546,62.8,46.59574468085106,0,1,0
ENSBTAP00000030923,ENSBTAG00000008696,6.76,62.86014909508659,1,0,0
ENSBTAP00000037206,ENSBTAG00000013955,0.005,80.66072794969374,0,1,0
ENSBTAP00000026467,ENSBTAG00000019864,0.107,79.13203568510409,0,1,0
ENSBTAP00000055411,ENSBTAG00000007743,0.048,47.774216927502096,0,1,0
ENSBTAP00000011737,ENSBTAG00000052449,27.1,63.306451612903224,1,0,0
ENSBTAP00000019139,ENSBTAG00000014393,0.118,62.874251497005986,0,1,0
ENSBTAP00000043999,ENSBTAG00000006882,0.181,71.5158924205379,0,1,0
ENSBTAP00000042434,ENSBTAG00000031741,0.245,41.687344913151364,0,1,0
ENSBTAP00000003826,ENSBTAG00000002939,0.343,80.36143797953052,0,1,0
ENSBTAP00000018815,ENSBTAG00000014159,0.071,66.66666666666667,0,1,0
ENSBTAP00000035320,ENSBTAG00000010943,0.426,84.60877854539352,0,1,0
ENSBTAP00000000306,ENSBTAG00000000246,0.382,78.29356689821806,0,1,0
ENSBTAP00000020475,ENSBTAG00000015405,0.156,67.00030330603579,0,0,1
ENSBTAP00000052056,ENSBTAG00000038161,0,46.68769716088328,1,0,0
ENSBTAP00000055457,ENSBTAG00000046724,0.197,85.65060240963855,1,0,0
ENSBTAP00000020028,ENSBTAG00000015046,0.069,70.61340941512125,0,1,0
ENSBTAP00000022721,ENSBTAG00000017087,0.112,75.52807635856362,0,1,0
ENSBTAP00000013391,ENSBTAG00000010146,0.216,81.54974079767902,0,1,0
ENSBTAP00000022307,ENSBTAG00000016771,0.162,50.87463556851312,0,0,1
ENSBTAP00000015373,ENSBTAG00000011569,54.7,31.80722891566265,1,0,0
ENSBTAP00000054029,ENSBTAG00000047496,9.88,53.61702127659574,0,1,0
ENSBTAP00000016421,ENSBTAG00000012371,0.679,49.056603773584904,0,1,0
ENSBTAP00000043090,ENSBTAG00000032236,47.0,52.29007633587786,0,1,0
ENSBTAP00000011563,ENSBTAG00000008774,38.6,79.41450250312892,0,1,0
ENSBTAP00000054920,ENSBTAG00000047691,0.028,64.0625,1,0,0
ENSBTAP00000005680,ENSBTAG00000004337,0,77.48726146828719,0,0,1
ENSBTAP00000009341,ENSBTAG00000007101,0.164,54.948805460750854,1,0,0
ENSBTAP00000001918,ENSBTAG00000001464,0.082,60.53593179049939,0,1,0
ENSBTAP00000013990,ENSBTAG00000010587,8.12,34.78260869565217,0,1,0
ENSBTAP00000053518,ENSBTAG00000000020,0.044,78.56735376291071,1,0,0
ENSBTAP00000038058,ENSBTAG00000016572,0.026,36.18984416119362,0,1,0
ENSBTAP00000021407,ENSBTAG00000016085,0.2,78.58136300417246,0,1,0
ENSBTAP00000036335,ENSBTAG00000010238,0,82.0,0,1,0
ENSBTAP00000021604,ENSBTAG00000016236,0.064,54.64771431226691,1,0,0
ENSBTAP00000003674,ENSBTAG00000002836,0.415,66.45230439442658,0,1,0
ENSBTAP00000010276,ENSBTAG00000007812,34.9,84.13793103448276,0,0,1
ENSBTAP00000016882,ENSBTAG00000012702,0.002,72.874598876377,0,1,0
ENSBTAP00000021590,ENSBTAG00000016225,6.37,84.77081804094284,0,0,1
ENSBTAP00000012631,ENSBTAG00000009598,1.24,33.027522935779814,1,0,0
ENSBTAP00000016263,ENSBTAG00000012259,0.4,69.46564885496183,0,1,0
ENSBTAP00000024795,ENSBTAG00000018637,1.76,73.33333333333333,0,1,0
ENSBTAP00000013674,ENSBTAG00000010353,0.137,76.74791039508469,0,1,0
ENSBTAP00000039816,ENSBTAG00000027766,2.11,83.19672131147541,0,1,0
ENSBTAP00000014034,ENSBTAG00000010616,0.248,59.12698412698413,0,0,1
ENSBTAP00000003572,ENSBTAG00000002755,0.1,34.42018950682642,0,0,1
ENSBTAP00000004068,ENSBTAG00000003128,0.061,42.28309431701249,0,1,0
ENSBTAP00000007681,ENSBTAG00000005844,35.6,71.19183209828829,0,1,0
ENSBTAP00000027308,ENSBTAG00000031778,1014,85.03937007874016,1,0,0
ENSBTAP00000007288,ENSBTAG00000007204,69.4,79.7356158924395,0,1,0
ENSBTAP00000019018,ENSBTAG00000014306,0.095,71.08147585203449,1,0,0
ENSBTAP00000009715,ENSBTAG00000007390,24.3,77.41935483870968,0,0,1
ENSBTAP00000007220,ENSBTAG00000005492,0.039,62.39306997308727,1,0,0
ENSBTAP00000003457,ENSBTAG00000002669,6.4,71.63129759838618,0,1,0
ENSBTAP00000008348,ENSBTAG00000006360,0.19,50.60422960725076,0,0,1
ENSBTAP00000028962,ENSBTAG00000021726,0.041,34.62819089900111,1,0,0
ENSBTAP00000025933,ENSBTAG00000019468,0.103,74.4874715261959,0,1,0
ENSBTAP00000000263,ENSBTAG00000000219,0.059,78.63818424566088,0,1,0
ENSBTAP00000010028,ENSBTAG00000007624,0.112,58.45714491205199,0,1,0
ENSBTAP00000015136,ENSBTAG00000011388,6.5,63.865546218487395,1,0,0
ENSBTAP00000011406,ENSBTAG00000008650,0.285,65.5440414507772,0,1,0
ENSBTAP00000016466,ENSBTAG00000012387,0.19,48.045628141976266,0,1,0
ENSBTAP00000020285,ENSBTAG00000030335,73.8,86.01259165901052,0,1,0
ENSBTAP00000015530,ENSBTAG00000038107,0.1,79.26838309015909,0,1,0
ENSBTAP00000028486,ENSBTAG00000021367,12.9,36.36338123035474,1,0,0
ENSBTAP00000025042,ENSBTAG00000018812,106,57.6214405360134,0,0,1
ENSBTAP00000032499,ENSBTAG00000020681,0.035,35.475459934493195,0,1,0
ENSBTAP00000025588,ENSBTAG00000019218,5.38,61.20802851997639,0,1,0
ENSBTAP00000053491,ENSBTAG00000019585,0.125,53.20102432778489,0,1,0
ENSBTAP00000003249,ENSBTAG00000002500,0.396,80.95238095238095,0,1,0
ENSBTAP00000018375,ENSBTAG00000013836,0,38.74788494077834,1,0,0
ENSBTAP00000009407,ENSBTAG00000007149,0.077,75.94064652888183,0,1,0
ENSBTAP00000013540,ENSBTAG00000010249,0.466,85.82950599305478,0,1,0
ENSBTAP00000002437,ENSBTAG00000001871,0,76.04562737642586,0,0,1
ENSBTAP00000027602,ENSBTAG00000027684,28.2,75.98425196850394,0,1,0
ENSBTAP00000016760,ENSBTAG00000012626,0.118,65.04362083274296,0,1,0
ENSBTAP00000037931,ENSBTAG00000019418,0.09,56.96373203168014,0,0,1
ENSBTAP00000002852,ENSBTAG00000002203,15.9,63.23000942581101,0,1,0
ENSBTAP00000033188,ENSBTAG00000021024,2.37,56.50152588799388,1,0,0
ENSBTAP00000007150,ENSBTAG00000005432,826,78.15320213910718,0,1,0
ENSBTAP00000029049,ENSBTAG00000021795,0,82.49211356466877,1,0,0
ENSBTAP00000007019,ENSBTAG00000005337,9.87,70.9090909090909,0,0,1
ENSBTAP00000012233,ENSBTAG00000009284,0.051,66.50082918739635,0,1,0
ENSBTAP00000021088,ENSBTAG00000047449,41.3,63.63945578231292,0,1,0
ENSBTAP00000022173,ENSBTAG00000016675,0.297,49.749582637729546,0,1,0
ENSBTAP00000013618,ENSBTAG00000010293,0.281,45.33284390418345,0,0,1
ENSBTAP00000022237,ENSBTAG00000016730,9.14,38.63636363636363,0,0,1
ENSBTAP00000017435,ENSBTAG00000038540,186,64.11308430291896,0,1,0
ENSBTAP00000050460,ENSBTAG00000014760,0.182,81.01604278074866,0,1,0
ENSBTAP00000015674,ENSBTAG00000011808,0.742,40.95744680851064,0,1,0
ENSBTAP00000010787,ENSBTAG00000008202,97.0,76.53007756326883,0,0,1
ENSBTAP00000000323,ENSBTAG00000051542,2.28,60.529282644790385,0,0,1
ENSBTAP00000024242,ENSBTAG00000018213,0.094,45.411764705882355,1,0,0
ENSBTAP00000028224,ENSBTAG00000021177,0.047,78.1429745275267,0,1,0
ENSBTAP00000021435,ENSBTAG00000001586,0.38,60.18957345971564,0,1,0
ENSBTAP00000056262,ENSBTAG00000045754,0.949,87.5,1,0,0
ENSBTAP00000022157,ENSBTAG00000016661,0,69.68986523921316,1,0,0
ENSBTAP00000011014,ENSBTAG00000008366,0.208,73.83863080684597,0,1,0
ENSBTAP00000011240,ENSBTAG00000008527,10.3,58.78315198911935,1,0,0
ENSBTAP00000002681,ENSBTAG00000002075,0.079,40.21304926764314,1,0,0
ENSBTAP00000015850,ENSBTAG00000011944,20.2,46.4804469273743,0,1,0
ENSBTAP00000002300,ENSBTAG00000001754,14.7,51.9023179075762,1,0,0
ENSBTAP00000018635,ENSBTAG00000014005,0.061,60.10565141290215,0,0,1
ENSBTAP00000000147,ENSBTAG00000000134,5.16,65.18218623481782,0,0,1
ENSBTAP00000001821,ENSBTAG00000001385,0.109,86.2012987012987,0,1,0
ENSBTAP00000024956,ENSBTAG00000018742,9.04,52.08351917930419,0,1,0
ENSBTAP00000018708,ENSBTAG00000014064,0.389,60.83533293318658,0,1,0
ENSBTAP00000037370,ENSBTAG00000026415,1.99,79.84496124031008,1,0,0
ENSBTAP00000001048,ENSBTAG00000000792,0,72.4220623501199,0,1,0
ENSBTAP00000015000,ENSBTAG00000011291,0.336,64.68804730051413,0,1,0
ENSBTAP00000017013,ENSBTAG00000012808,9.05,71.94935669120103,0,1,0
ENSBTAP00000012570,ENSBTAG00000009552,12.3,34.67066315370113,0,1,0
ENSBTAP00000027715,ENSBTAG00000020798,0.241,76.50130548302872,0,1,0
ENSBTAP00000009490,ENSBTAG00000007210,0.608,60.453589872218274,0,1,0
ENSBTAP00000014608,ENSBTAG00000011001,0.145,73.52664530867587,1,0,0
ENSBTAP00000042923,ENSBTAG00000032106,0.003,66.1098254042653,0,1,0
ENSBTAP00000004108,ENSBTAG00000003163,0.332,75.70093457943925,0,1,0
ENSBTAP00000053142,ENSBTAG00000031905,0.001,80.82191780821918,0,0,1
ENSBTAP00000019203,ENSBTAG00000014440,5.5,35.49618320610687,0,0,1
ENSBTAP00000049054,ENSBTAG00000039453,0.238,87.11456356736242,0,1,0
ENSBTAP00000004338,ENSBTAG00000003342,0.104,44.592516048505416,0,1,0
ENSBTAP00000011264,ENSBTAG00000008544,0.325,67.50189825360668,1,0,0
ENSBTAP00000041951,ENSBTAG00000003556,3.95,90.407752657833,1,0,0
ENSBTAP00000025165,ENSBTAG00000018909,0.018,65.97023983014377,1,0,0
ENSBTAP00000002680,ENSBTAG00000002072,0.244,84.19997234420389,0,0,1
ENSBTAP00000054881,ENSBTAG00000047869,0.6,50.0,0,1,0
ENSBTAP00000055289,ENSBTAG00000002505,0,80.06042296072508,0,0,1
ENSBTAP00000017831,ENSBTAG00000013403,0.059,60.811682488600866,0,1,0
ENSBTAP00000027057,ENSBTAG00000020301,0.093,43.85432473444613,1,0,0
ENSBTAP00000004747,ENSBTAG00000003639,0.259,78.13033601215653,0,1,0
ENSBTAP00000019318,ENSBTAG00000014534,638,49.24406047516199,0,1,0
ENSBTAP00000004279,ENSBTAG00000003305,0.301,78.64534506382059,0,1,0
ENSBTAP00000016697,ENSBTAG00000012577,0.069,80.85399449035813,0,0,1
ENSBTAP00000005251,ENSBTAG00000004022,0.007,77.2,0,0,1
ENSBTAP00000035108,ENSBTAG00000025161,0,90.3225806451613,1,0,0
ENSBTAP00000028254,ENSBTAG00000021202,1.38,85.6456853168084,0,0,1
ENSBTAP00000004016,ENSBTAG00000003084,0.002,53.76569037656904,0,0,1
ENSBTAP00000025505,ENSBTAG00000019163,0.01,72.6457399103139,0,1,0
ENSBTAP00000054865,ENSBTAG00000039261,317,59.83870967741935,1,0,0
ENSBTAP00000008920,ENSBTAG00000038298,1.25,44.720364176885916,0,1,0
ENSBTAP00000041150,ENSBTAG00000013499,0.057,80.75541799156575,1,0,0
ENSBTAP00000054328,ENSBTAG00000016495,0.038,36.68949288917082,1,0,0
ENSBTAP00000002136,ENSBTAG00000001631,0.009,72.0947902080585,0,1,0
ENSBTAP00000041230,ENSBTAG00000007543,0.055,40.77834179357022,0,1,0
ENSBTAP00000003573,ENSBTAG00000002756,0.047,40.316205533596836,1,0,0
ENSBTAP00000022416,ENSBTAG00000016852,0.133,64.54665071770336,0,1,0
ENSBTAP00000055096,ENSBTAG00000047990,16.3,48.35164835164835,0,0,1
ENSBTAP00000019771,ENSBTAG00000014847,16.7,47.49730521544457,0,1,0
ENSBTAP00000023771,ENSBTAG00000017883,0.121,90.33333333333333,0,1,0
ENSBTAP00000040740,ENSBTAG00000037665,0.643,95.48872180451127,0,1,0
ENSBTAP00000002701,ENSBTAG00000002090,0.161,74.09649776453055,0,1,0
ENSBTAP00000051958,ENSBTAG00000009274,10.4,61.29032258064516,0,1,0
ENSBTAP00000006843,ENSBTAG00000005195,0.11,43.14720812182741,0,1,0
ENSBTAP00000009338,ENSBTAG00000007100,0.085,69.23549655850542,0,1,0
ENSBTAP00000013006,ENSBTAG00000009861,0.112,81.81596563356526,0,0,1
ENSBTAP00000046014,ENSBTAG00000034645,58.1,47.04225352112676,0,0,1
ENSBTAP00000019451,ENSBTAG00000014607,18.5,70.32520325203252,0,1,0
ENSBTAP00000027458,ENSBTAG00000020606,1.04,58.3011583011583,0,0,1
ENSBTAP00000049089,ENSBTAG00000039711,0.046,42.28110599078341,0,0,1
ENSBTAP00000016645,ENSBTAG00000038058,31.9,63.851351351351354,1,0,0
ENSBTAP00000033570,ENSBTAG00000003794,12.9,78.40990864465043,0,1,0
ENSBTAP00000017658,ENSBTAG00000024387,0.19,35.6687898089172,0,1,0
ENSBTAP00000024068,ENSBTAG00000018077,0.757,69.00730112288998,0,1,0
ENSBTAP00000001847,ENSBTAG00000001408,2.31,75.15151515151516,0,1,0
ENSBTAP00000040718,ENSBTAG00000030548,160,62.82808509410276,0,1,0
ENSBTAP00000001470,ENSBTAG00000001113,0.149,41.753079436902965,0,1,0
ENSBTAP00000009152,ENSBTAG00000006963,80.9,57.2289156626506,1,0,0
ENSBTAP00000020664,ENSBTAG00000015541,0.116,66.5189868095376,0,1,0
ENSBTAP00000001099,ENSBTAG00000034633,0.103,44.329896907216494,1,0,0
ENSBTAP00000006276,ENSBTAG00000004778,0.055,44.3213296398892,1,0,0
ENSBTAP00000019534,ENSBTAG00000014674,0.628,57.72532188841202,1,0,0
ENSBTAP00000049631,ENSBTAG00000016625,0,57.321596191733796,0,1,0
ENSBTAP00000015153,ENSBTAG00000011397,0.071,60.844876496852606,0,1,0
ENSBTAP00000054646,ENSBTAG00000024608,14.6,48.704663212435236,1,0,0
ENSBTAP00000020580,ENSBTAG00000015490,2.58,72.49272572383197,0,1,0
ENSBTAP00000002682,ENSBTAG00000002073,0.003,31.91800878477306,0,0,1
ENSBTAP00000039681,ENSBTAG00000027694,0.002,58.94736842105263,0,0,1
ENSBTAP00000010364,ENSBTAG00000007880,0.008,83.63017073023771,0,0,1
ENSBTAP00000020855,ENSBTAG00000015708,0.226,84.75073313782991,0,0,1
ENSBTAP00000026141,ENSBTAG00000019621,0.114,53.28069049281836,1,0,0
ENSBTAP00000013073,ENSBTAG00000009907,0.059,89.13412563667232,0,1,0
ENSBTAP00000012594,ENSBTAG00000009576,0.622,84.59715639810426,0,1,0
ENSBTAP00000018301,ENSBTAG00000013776,0.389,66.1320287883788,0,0,1
ENSBTAP00000024133,ENSBTAG00000018126,0.05,64.94433594333256,0,0,1
ENSBTAP00000016796,ENSBTAG00000012658,28.3,45.9237338902108,1,0,0
ENSBTAP00000035601,ENSBTAG00000000668,0.002,77.04126234810735,1,0,0
ENSBTAP00000017090,ENSBTAG00000012858,1.88,50.64904290589624,0,1,0
ENSBTAP00000004912,ENSBTAG00000003773,39.6,48.80877255165914,0,0,1
ENSBTAP00000006152,ENSBTAG00000004685,0.02,75.69195674214262,0,1,0
ENSBTAP00000024583,ENSBTAG00000018471,84.8,58.064516129032256,0,0,1
ENSBTAP00000022180,ENSBTAG00000016680,3.94,42.318059299191376,0,1,0
ENSBTAP00000006052,ENSBTAG00000004613,0,87.79454951023179,0,1,0
ENSBTAP00000040521,ENSBTAG00000003530,18.6,64.28055205601285,1,0,0
ENSBTAP00000005153,ENSBTAG00000003947,0,80.0446137177383,0,1,0
ENSBTAP00000053816,ENSBTAG00000044071,0,85.23809523809524,0,0,1
ENSBTAP00000024618,ENSBTAG00000018496,2.22,64.16184971098266,0,1,0
ENSBTAP00000053098,ENSBTAG00000017738,1.09,70.99461606975329,0,1,0
ENSBTAP00000024161,ENSBTAG00000018155,5.18,35.778664302600475,1,0,0
ENSBTAP00000010969,ENSBTAG00000008330,0.13,61.391541609822646,0,1,0
ENSBTAP00000052573,ENSBTAG00000022514,31.8,55.97345132743363,0,1,0
ENSBTAP00000024335,ENSBTAG00000018283,432,73.17647058823529,0,1,0
ENSBTAP00000020974,ENSBTAG00000015794,0.253,61.14508060033352,0,0,1
ENSBTAP00000015019,ENSBTAG00000011304,0.763,45.005664700442026,0,0,1
ENSBTAP00000037246,ENSBTAG00000016973,6.84,73.24726402188782,0,1,0
ENSBTAP00000046488,ENSBTAG00000015818,7.13,48.723404255319146,0,1,0
ENSBTAP00000025476,ENSBTAG00000019139,0.369,35.932872655478775,1,0,0
ENSBTAP00000013222,ENSBTAG00000010024,0.004,76.578073089701,0,1,0
ENSBTAP00000017619,ENSBTAG00000012954,0.093,66.1807580174927,0,1,0
ENSBTAP00000026686,ENSBTAG00000020034,4.16,63.74269005847953,0,0,1
ENSBTAP00000000589,ENSBTAG00000037651,2287,81.63265306122449,0,1,0
ENSBTAP00000023642,ENSBTAG00000017779,975,61.83206106870229,0,1,0
ENSBTAP00000014280,ENSBTAG00000010789,0.466,85.0,0,0,1
ENSBTAP00000015231,ENSBTAG00000011463,0.258,87.43169398907104,0,1,0
ENSBTAP00000010451,ENSBTAG00000007952,68.5,76.49007394965824,0,0,1
ENSBTAP00000008774,ENSBTAG00000006672,34.8,32.41628058668688,0,0,1
ENSBTAP00000010044,ENSBTAG00000007634,2.97,48.621255080480715,0,1,0
ENSBTAP00000018510,ENSBTAG00000013927,0.166,41.45569620253165,0,0,1
ENSBTAP00000009709,ENSBTAG00000007385,0,51.239669421487605,0,0,1
ENSBTAP00000045414,ENSBTAG00000034106,0.816,67.06586826347305,0,1,0
ENSBTAP00000015332,ENSBTAG00000011540,0.107,49.385848779052665,0,0,1
ENSBTAP00000016981,ENSBTAG00000012777,0.547,78.43137254901961,0,1,0
ENSBTAP00000034928,ENSBTAG00000030259,0.02,56.24317384822288,0,1,0
ENSBTAP00000026857,ENSBTAG00000020164,0.058,34.40308087291399,0,0,1
ENSBTAP00000045796,ENSBTAG00000012878,3.31,43.11284046692607,0,1,0
ENSBTAP00000018523,ENSBTAG00000013942,0.177,87.42802303262955,0,0,1
ENSBTAP00000014292,ENSBTAG00000010791,0.154,82.0618556701031,0,1,0
ENSBTAP00000037133,ENSBTAG00000017941,0.46,73.65010799136068,0,0,1
ENSBTAP00000044208,ENSBTAG00000033078,0.322,44.44444444444444,0,1,0
ENSBTAP00000014475,ENSBTAG00000010898,0,33.26007326007326,0,1,0
ENSBTAP00000000282,ENSBTAG00000000231,0.284,43.33958724202627,0,1,0
ENSBTAP00000033778,ENSBTAG00000024431,0.425,44.99629579996814,1,0,0
ENSBTAP00000018329,ENSBTAG00000015996,8.2,88.73622823249688,1,0,0
ENSBTAP00000018852,ENSBTAG00000014179,0.112,76.90241718889884,0,1,0
ENSBTAP00000053257,ENSBTAG00000034875,0.13,54.64877339243664,0,0,1
ENSBTAP00000009144,ENSBTAG00000006957,0,84.55114822546973,0,1,0
ENSBTAP00000052192,ENSBTAG00000003546,0.708,34.81781376518219,1,0,0
ENSBTAP00000044243,ENSBTAG00000014068,14.0,48.10195779303331,1,0,0
ENSBTAP00000022129,ENSBTAG00000016637,0.058,35.60606060606061,1,0,0
ENSBTAP00000031351,ENSBTAG00000016377,0.129,36.750709607852464,0,1,0
ENSBTAP00000012302,ENSBTAG00000009343,0.199,55.697629372749574,0,0,1
ENSBTAP00000041576,ENSBTAG00000031135,0.764,57.31707317073171,0,0,1
ENSBTAP00000054753,ENSBTAG00000050902,5.71,80.56872037914692,0,1,0
ENSBTAP00000003515,ENSBTAG00000002714,5.82,49.29577464788732,0,1,0
ENSBTAP00000002312,ENSBTAG00000001764,0.447,68.17507418397626,0,1,0
ENSBTAP00000021934,ENSBTAG00000032163,0.094,40.293853390412764,0,1,0
ENSBTAP00000008030,ENSBTAG00000006112,0.11,52.459016393442624,0,1,0
ENSBTAP00000028342,ENSBTAG00000021272,0.06,79.3811816762103,1,0,0
ENSBTAP00000044358,ENSBTAG00000033173,0.277,92.54143646408839,1,0,0
ENSBTAP00000007701,ENSBTAG00000005859,17605,51.40972743185796,0,1,0
ENSBTAP00000017129,ENSBTAG00000012889,0.07,56.741573033707866,1,0,0
ENSBTAP00000023111,ENSBTAG00000017380,3.43,79.66457023060796,0,0,1
ENSBTAP00000046018,ENSBTAG00000008845,1.32,70.38734197065646,0,1,0
ENSBTAP00000007643,ENSBTAG00000005812,0.148,84.71138845553823,0,1,0
ENSBTAP00000029554,ENSBTAG00000001332,15.2,82.87018436566498,0,1,0
ENSBTAP00000023103,ENSBTAG00000017375,0.552,61.15107913669065,1,0,0
ENSBTAP00000028037,ENSBTAG00000021050,0.044,85.03382133139156,0,1,0
ENSBTAP00000019125,ENSBTAG00000014382,0.164,64.04440813539482,0,0,1
ENSBTAP00000012777,ENSBTAG00000009687,1.82,53.88739946380697,1,0,0
ENSBTAP00000029618,ENSBTAG00000022069,0.113,45.64971849450849,1,0,0
ENSBTAP00000013608,ENSBTAG00000010303,0.035,70.10135135135135,0,1,0
ENSBTAP00000035551,ENSBTAG00000007494,0.077,57.27295591643741,0,1,0
ENSBTAP00000006215,ENSBTAG00000004735,0.182,45.298702249109624,0,1,0
ENSBTAP00000044029,ENSBTAG00000005741,0.017,79.81927710843374,1,0,0
ENSBTAP00000042200,ENSBTAG00000002478,33.4,65.30531406290902,0,1,0
ENSBTAP00000003040,ENSBTAG00000002356,4.53,78.04054054054055,0,1,0
ENSBTAP00000016362,ENSBTAG00000012334,0.102,52.15738877710709,1,0,0
ENSBTAP00000054315,ENSBTAG00000053225,0,56.08974358974359,0,1,0
ENSBTAP00000020308,ENSBTAG00000015267,3.27,77.39823620470084,0,1,0
ENSBTAP00000018806,ENSBTAG00000014149,739,78.60696517412936,0,1,0
ENSBTAP00000001923,ENSBTAG00000001470,1.35,84.03816922817093,0,1,0
ENSBTAP00000021459,ENSBTAG00000016124,0.396,86.37518319491939,0,0,1
ENSBTAP00000000211,ENSBTAG00000000186,0,70.24559722055828,0,1,0
ENSBTAP00000023175,ENSBTAG00000017431,0.147,74.78510028653295,0,1,0
ENSBTAP00000025246,ENSBTAG00000018969,32.6,67.43515850144092,1,0,0
ENSBTAP00000020961,ENSBTAG00000015782,0,82.50740710258837,0,1,0
ENSBTAP00000036040,ENSBTAG00000025632,29.8,70.76923076923077,0,1,0
ENSBTAP00000016774,ENSBTAG00000012640,1461,63.333333333333336,0,0,1
ENSBTAP00000010233,ENSBTAG00000001639,0.039,70.96354166666667,0,1,0
ENSBTAP00000028608,ENSBTAG00000021461,8.09,75.70093457943925,0,1,0
ENSBTAP00000040714,ENSBTAG00000017524,0.002,73.07026819186773,0,0,1
ENSBTAP00000022620,ENSBTAG00000017010,22.1,82.64840182648402,0,1,0
ENSBTAP00000002456,ENSBTAG00000001887,0.118,31.52917367118563,1,0,0
ENSBTAP00000016912,ENSBTAG00000012723,0.117,66.20879120879121,0,1,0
ENSBTAP00000018997,ENSBTAG00000014297,1.08,73.23237944689322,0,1,0
ENSBTAP00000030886,ENSBTAG00000022779,4.22,58.96487985212569,1,0,0
ENSBTAP00000025456,ENSBTAG00000019125,0.342,59.23809523809524,0,0,1
ENSBTAP00000053228,ENSBTAG00000044178,0.47,43.90756302521008,0,1,0
ENSBTAP00000024355,ENSBTAG00000018300,0.206,67.54152812473082,0,1,0
ENSBTAP00000021658,ENSBTAG00000016281,0.103,59.544162562011195,1,0,0
ENSBTAP00000028740,ENSBTAG00000021569,3.27,66.99346405228758,0,0,1
ENSBTAP00000013741,ENSBTAG00000010413,0.004,66.10738255033557,1,0,0
ENSBTAP00000028134,ENSBTAG00000021116,0.205,36.83698443267534,0,0,1
ENSBTAP00000015881,ENSBTAG00000011966,5.23,61.653200745804845,0,0,1
ENSBTAP00000024834,ENSBTAG00000018663,0.679,87.63528138120564,0,1,0
ENSBTAP00000014638,ENSBTAG00000027201,0.147,58.18713525471657,0,0,1
ENSBTAP00000010660,ENSBTAG00000008105,0,85.0,0,1,0
ENSBTAP00000008511,ENSBTAG00000014540,0.088,60.42128603104213,0,0,1
ENSBTAP00000050842,ENSBTAG00000039321,25.8,69.52089704383282,0,0,1
ENSBTAP00000016832,ENSBTAG00000012034,142,71.81818181818181,1,0,0
ENSBTAP00000009465,ENSBTAG00000007194,37.8,77.19298245614036,0,1,0
ENSBTAP00000021104,ENSBTAG00000015878,0.192,61.98347107438016,0,1,0
ENSBTAP00000025483,ENSBTAG00000019145,0.088,85.92375366568915,1,0,0
ENSBTAP00000015650,ENSBTAG00000011788,0.549,58.01282051282051,0,0,1
ENSBTAP00000015790,ENSBTAG00000011902,3.48,81.62441554646406,0,0,1
ENSBTAP00000016890,ENSBTAG00000012708,20.2,43.065693430656935,1,0,0
ENSBTAP00000001489,ENSBTAG00000001119,0.031,79.26503011292698,0,1,0
ENSBTAP00000006826,ENSBTAG00000005180,0.363,47.31979532639898,1,0,0
ENSBTAP00000009160,ENSBTAG00000006970,42.4,33.793563667807064,1,0,0
ENSBTAP00000016093,ENSBTAG00000012125,43.9,76.33928571428571,0,1,0
ENSBTAP00000031480,ENSBTAG00000039995,6.66,30.194391792247504,0,1,0
ENSBTAP00000010317,ENSBTAG00000047679,6.84,35.98435462842242,1,0,0
ENSBTAP00000007636,ENSBTAG00000005807,0.131,45.00884733880727,1,0,0
ENSBTAP00000017531,ENSBTAG00000013173,4.59,73.52881175067478,0,1,0
ENSBTAP00000035016,ENSBTAG00000014711,0.094,31.83430326939423,1,0,0
ENSBTAP00000003969,ENSBTAG00000003049,0.234,79.25377713014802,0,0,1
ENSBTAP00000010949,ENSBTAG00000008314,39.9,69.34510356563588,1,0,0
ENSBTAP00000047624,ENSBTAG00000038337,0.156,66.84210526315789,0,0,1
ENSBTAP00000015324,ENSBTAG00000011533,1.27,79.26715134018683,0,0,1
ENSBTAP00000031332,ENSBTAG00000023074,0.485,81.90184049079754,1,0,0
ENSBTAP00000001329,ENSBTAG00000001002,0.276,71.88632397814027,0,0,1
ENSBTAP00000000014,ENSBTAG00000000014,2.61,61.07784431137725,0,1,0
ENSBTAP00000028056,ENSBTAG00000021068,0.34,65.01910370670434,0,1,0
ENSBTAP00000023605,ENSBTAG00000017751,0.002,79.79381443298969,1,0,0
ENSBTAP00000029432,ENSBTAG00000005478,0.12,80.56841799651872,0,1,0
ENSBTAP00000016548,ENSBTAG00000012470,1.07,63.503649635036496,1,0,0
ENSBTAP00000018843,ENSBTAG00000014176,0.208,72.24080267558529,0,1,0
ENSBTAP00000025618,ENSBTAG00000019238,0.633,48.51258581235698,0,1,0
ENSBTAP00000025479,ENSBTAG00000019140,0.708,42.34154929577465,1,0,0
