Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG
ENSMUSP00000000641,ENSMUSG00000000627,0.309,77.90059982862039,1,0,0
ENSMUSP00000029377,ENSMUSG00000027801,0.153,62.5615763546798,1,0,0
ENSMUSP00000048714,ENSMUSG00000040697,0.708,67.73452937747892,0,1,0
ENSMUSP00000118012,ENSMUSG00000087642,0.534,65.00550968199184,0,0,1
ENSMUSP00000075552,ENSMUSG00000055228,0.632,52.317880794701985,1,0,0
ENSMUSP00000098975,ENSMUSG00000021010,0.199,66.85175080545591,0,1,0
ENSMUSP00000034905,ENSMUSG00000032350,15.4,57.36677115987461,0,0,1
ENSMUSP00000059095,ENSMUSG00000044148,0.566,50.467289719626166,0,1,0
ENSMUSP00000075970,ENSMUSG00000039579,0.021,59.05932909283659,0,0,1
ENSMUSP00000028931,ENSMUSG00000027442,0.165,51.74825174825175,1,0,0
ENSMUSP00000044038,ENSMUSG00000035576,0.23,58.44585057732024,0,1,0
ENSMUSP00000033276,ENSMUSG00000030979,6.62,54.38005044004563,0,1,0
ENSMUSP00000048914,ENSMUSG00000042680,0.138,62.764409206294815,0,0,1
ENSMUSP00000021375,ENSMUSG00000020986,36.4,44.31760613027906,0,1,0
ENSMUSP00000103998,ENSMUSG00000078783,2.2,49.16201117318436,0,1,0
ENSMUSP00000104040,ENSMUSG00000063439,0,63.832137689896314,0,1,0
ENSMUSP00000007993,ENSMUSG00000029701,14.9,57.347417373849794,0,1,0
ENSMUSP00000028278,ENSMUSG00000026914,64.0,40.836012861736336,1,0,0
ENSMUSP00000075290,ENSMUSG00000056820,17.7,57.65977348055064,1,0,0
ENSMUSP00000019503,ENSMUSG00000019359,0.12,63.148148148148145,0,1,0
ENSMUSP00000020004,ENSMUSG00000019857,7.27,36.70276240577532,0,1,0
ENSMUSP00000089805,ENSMUSG00000020154,0.153,60.49877519687227,1,0,0
ENSMUSP00000099162,ENSMUSG00000020451,1.2,71.36567043415747,0,0,1
ENSMUSP00000007245,ENSMUSG00000007030,0.004,65.45643634191924,1,0,0
ENSMUSP00000070394,ENSMUSG00000053465,0.044,78.1316348195329,0,1,0
ENSMUSP00000060421,ENSMUSG00000024780,1.03,43.05668045101751,0,1,0
ENSMUSP00000114076,ENSMUSG00000048583,59.6,72.66385108049266,0,1,0
ENSMUSP00000061493,ENSMUSG00000036499,12.9,37.033117047626824,0,1,0
ENSMUSP00000095827,ENSMUSG00000073974,0.011,62.34177215189873,0,0,1
ENSMUSP00000082374,ENSMUSG00000039745,8.49,56.76328502415459,0,1,0
ENSMUSP00000077337,ENSMUSG00000059687,0.646,45.80594915083911,1,0,0
ENSMUSP00000055519,ENSMUSG00000019810,2.09,64.00660742766006,1,0,0
ENSMUSP00000088285,ENSMUSG00000071516,3473,96.18320610687023,0,1,0
ENSMUSP00000037543,ENSMUSG00000033396,0.435,56.273138626079806,0,0,1
ENSMUSP00000022561,ENSMUSG00000021986,1.14,75.59946631069408,0,1,0
ENSMUSP00000099660,ENSMUSG00000001334,0.615,76.66666666666667,0,1,0
ENSMUSP00000028661,ENSMUSG00000027229,0.01,41.0958904109589,1,0,0
ENSMUSP00000032661,ENSMUSG00000055102,0.014,56.24572795625427,0,0,1
ENSMUSP00000053412,ENSMUSG00000045826,52.8,64.40147746117896,0,0,1
ENSMUSP00000066461,ENSMUSG00000053964,39.5,65.55406295658342,0,1,0
ENSMUSP00000052838,ENSMUSG00000050229,0,74.52830188679245,1,0,0
ENSMUSP00000030165,ENSMUSG00000028453,0.145,57.21153846153846,0,0,1
ENSMUSP00000069932,ENSMUSG00000054417,19.5,46.13861386138614,0,1,0
ENSMUSP00000031398,ENSMUSG00000029445,90.7,68.07535123724176,1,0,0
ENSMUSP00000026580,ENSMUSG00000025507,0.017,65.29710270686073,0,1,0
ENSMUSP00000001631,ENSMUSG00000001588,0.766,60.05398110661269,0,1,0
ENSMUSP00000106336,ENSMUSG00000112449,20.0,34.466446644664465,1,0,0
ENSMUSP00000027985,ENSMUSG00000026674,0.741,59.3920848633211,0,1,0
ENSMUSP00000129157,ENSMUSG00000033813,71.3,37.71819393605992,0,1,0
ENSMUSP00000034964,ENSMUSG00000032397,3.2,35.23781846362492,1,0,0
ENSMUSP00000043087,ENSMUSG00000038533,1.03,52.53290204987275,1,0,0
ENSMUSP00000113571,ENSMUSG00000031543,72.0,67.51658873434738,0,1,0
ENSMUSP00000030723,ENSMUSG00000028890,1.32,52.90524210350863,0,0,1
ENSMUSP00000024936,ENSMUSG00000024124,0.249,63.72827624490596,0,1,0
ENSMUSP00000108532,ENSMUSG00000032463,2.97,58.71508415209337,0,1,0
ENSMUSP00000124782,ENSMUSG00000035953,23.7,54.97915429144405,0,1,0
ENSMUSP00000051389,ENSMUSG00000002625,4.82,62.07062914222782,1,0,0
ENSMUSP00000059757,ENSMUSG00000034206,0.043,46.026287430006526,1,0,0
ENSMUSP00000027103,ENSMUSG00000025962,0.978,44.492753623188406,1,0,0
ENSMUSP00000058119,ENSMUSG00000050343,0,66.45569620253164,0,0,1
ENSMUSP00000130518,ENSMUSG00000022661,17.8,54.69200215942365,1,0,0
ENSMUSP00000071704,ENSMUSG00000064179,38.2,63.40527732353795,0,1,0
ENSMUSP00000032887,ENSMUSG00000030652,24.4,60.75229828437989,0,1,0
ENSMUSP00000035650,ENSMUSG00000034762,0.055,71.03250983145007,0,1,0
ENSMUSP00000028852,ENSMUSG00000027374,5.2,58.7867811985977,1,0,0
ENSMUSP00000070836,ENSMUSG00000051839,21.3,33.72781065088758,0,1,0
ENSMUSP00000057488,ENSMUSG00000043753,0.012,56.61914460285132,1,0,0
ENSMUSP00000045363,ENSMUSG00000036731,0.312,54.54749928434139,0,0,1
ENSMUSP00000020439,ENSMUSG00000020218,0.079,55.22720736266896,0,1,0
ENSMUSP00000061997,ENSMUSG00000045665,0.176,67.62749445676275,0,1,0
ENSMUSP00000022097,ENSMUSG00000021606,202,65.6632288346574,0,0,1
ENSMUSP00000054303,ENSMUSG00000034343,8.78,40.14976958525345,0,1,0
ENSMUSP00000002320,ENSMUSG00000002250,0.029,82.6846199128663,1,0,0
ENSMUSP00000027287,ENSMUSG00000026113,16.0,66.17025288515796,0,1,0
ENSMUSP00000023237,ENSMUSG00000022574,4.15,63.93993170390686,0,1,0
ENSMUSP00000023390,ENSMUSG00000022705,0.004,65.77438081760565,0,1,0
ENSMUSP00000069774,ENSMUSG00000029009,0.231,73.35704278927992,0,1,0
ENSMUSP00000057416,ENSMUSG00000051392,0,63.2398753894081,1,0,0
ENSMUSP00000118312,ENSMUSG00000021597,0.09,31.707202025568744,0,1,0
ENSMUSP00000101050,ENSMUSG00000001436,0.385,74.26382804570672,0,1,0
ENSMUSP00000103904,ENSMUSG00000001123,38.7,64.95325084501644,0,0,1
ENSMUSP00000130551,ENSMUSG00000017832,0.142,65.20266272189349,0,0,1
ENSMUSP00000128646,ENSMUSG00000092036,0.013,52.054794520547944,0,1,0
ENSMUSP00000102707,ENSMUSG00000049097,0.27,61.29032258064516,0,1,0
ENSMUSP00000049236,ENSMUSG00000034872,0.386,74.16107382550335,0,0,1
ENSMUSP00000037447,ENSMUSG00000036565,3.01,75.79894179894178,0,0,1
ENSMUSP00000058233,ENSMUSG00000048232,0.073,68.2174501387668,1,0,0
ENSMUSP00000073697,ENSMUSG00000061104,65.4,68.78612716763006,0,1,0
ENSMUSP00000081567,ENSMUSG00000042055,2.18,56.900150815231314,0,1,0
ENSMUSP00000036731,ENSMUSG00000039200,0.052,34.271405317652246,1,0,0
ENSMUSP00000044879,ENSMUSG00000042258,0.039,60.876802096985585,0,1,0
ENSMUSP00000020504,ENSMUSG00000020267,329,52.998687664041995,1,0,0
ENSMUSP00000080397,ENSMUSG00000054199,0.824,56.20660521473859,0,1,0
ENSMUSP00000048439,ENSMUSG00000035831,45.6,71.14093959731544,0,0,1
ENSMUSP00000092440,ENSMUSG00000047021,0.027,67.91125541125541,1,0,0
ENSMUSP00000033898,ENSMUSG00000031502,6.46,50.7008597008051,0,1,0
ENSMUSP00000104216,ENSMUSG00000020831,119,64.38957964367972,0,1,0
ENSMUSP00000022637,ENSMUSG00000022053,2.89,60.069444444444436,1,0,0
ENSMUSP00000051643,ENSMUSG00000039768,21.9,61.29852642489168,1,0,0
ENSMUSP00000015278,ENSMUSG00000015134,4.93,65.80419823140834,1,0,0
ENSMUSP00000035417,ENSMUSG00000041237,62.3,67.24445865302643,0,1,0
ENSMUSP00000034811,ENSMUSG00000032274,0.003,61.94403581417311,0,1,0
ENSMUSP00000085006,ENSMUSG00000067455,5262,88.46153846153847,1,0,0
ENSMUSP00000058114,ENSMUSG00000048581,0.375,51.86440677966102,0,1,0
ENSMUSP00000137628,ENSMUSG00000049871,0.013,63.26630710720926,1,0,0
ENSMUSP00000107653,ENSMUSG00000038357,16.6,63.005780346820806,0,0,1
ENSMUSP00000072008,ENSMUSG00000025047,20.5,65.70048309178743,0,0,1
ENSMUSP00000009435,ENSMUSG00000009291,8.67,71.58762678878733,1,0,0
ENSMUSP00000132812,ENSMUSG00000031523,5.73,64.74039122171796,0,1,0
ENSMUSP00000057771,ENSMUSG00000022391,108,62.335797298980694,0,0,1
ENSMUSP00000092498,ENSMUSG00000055809,0,63.373083475298124,0,1,0
ENSMUSP00000078287,ENSMUSG00000062732,0.268,64.25320905125066,0,1,0
ENSMUSP00000014920,ENSMUSG00000014776,5.38,62.89592760180995,0,1,0
ENSMUSP00000099975,ENSMUSG00000028412,25.5,56.58326859105152,0,1,0
ENSMUSP00000089051,ENSMUSG00000026797,297,69.48388891980633,1,0,0
ENSMUSP00000094107,ENSMUSG00000035427,0.194,49.730700179533216,1,0,0
ENSMUSP00000063309,ENSMUSG00000025955,7.67,52.129067131148496,1,0,0
ENSMUSP00000119242,ENSMUSG00000026463,95.7,56.87334496364755,0,1,0
ENSMUSP00000060863,ENSMUSG00000048572,0.233,63.04347826086956,0,1,0
ENSMUSP00000050897,ENSMUSG00000045092,1.82,73.36814621409921,1,0,0
ENSMUSP00000043492,ENSMUSG00000037111,3.87,65.12261580381471,0,1,0
ENSMUSP00000048190,ENSMUSG00000041921,0.678,50.595238095238095,0,1,0
ENSMUSP00000113132,ENSMUSG00000058626,0.007,64.62737262737262,0,0,1
ENSMUSP00000030539,ENSMUSG00000028758,0.167,73.90193501803908,1,0,0
ENSMUSP00000017572,ENSMUSG00000017428,227,55.750771063491406,0,0,1
ENSMUSP00000083057,ENSMUSG00000026546,0.595,67.9543494677235,0,1,0
ENSMUSP00000079180,ENSMUSG00000009927,495,55.47675334909378,0,1,0
ENSMUSP00000136137,ENSMUSG00000095887,0.198,35.2112676056338,0,1,0
ENSMUSP00000022172,ENSMUSG00000021668,0.29,47.796319573839895,0,1,0
ENSMUSP00000044417,ENSMUSG00000039640,78.3,70.29702970297029,0,1,0
ENSMUSP00000048309,ENSMUSG00000035459,0.196,59.81457645665901,0,1,0
ENSMUSP00000111525,ENSMUSG00000005983,0,67.01017902033173,0,0,1
ENSMUSP00000110021,ENSMUSG00000077450,254,66.83573972826903,0,1,0
ENSMUSP00000030303,ENSMUSG00000052914,2.66,52.58964143426295,0,1,0
ENSMUSP00000044290,ENSMUSG00000034908,1.95,66.40418941274851,0,0,1
ENSMUSP00000100911,ENSMUSG00000020189,12.2,45.98935034715496,0,0,1
ENSMUSP00000054774,ENSMUSG00000050505,0,52.57082896117524,0,1,0
ENSMUSP00000128798,ENSMUSG00000079083,0.44,36.25954198473283,1,0,0
ENSMUSP00000018246,ENSMUSG00000018102,5019,95.2755905511811,0,1,0
ENSMUSP00000034830,ENSMUSG00000032291,24.4,72.46376811594203,1,0,0
ENSMUSP00000020027,ENSMUSG00000019877,2.12,52.14001729611766,1,0,0
ENSMUSP00000023514,ENSMUSG00000022820,193,60.0,1,0,0
ENSMUSP00000042167,ENSMUSG00000032841,0.558,71.97138235042601,0,1,0
ENSMUSP00000103600,ENSMUSG00000050063,3.08,64.1137154367332,0,1,0
ENSMUSP00000090027,ENSMUSG00000046697,0.951,75.53665853162498,1,0,0
ENSMUSP00000081322,ENSMUSG00000028291,4.69,47.02970297029703,0,1,0
ENSMUSP00000066280,ENSMUSG00000060257,0.281,91.02564102564102,0,1,0
ENSMUSP00000042277,ENSMUSG00000039294,22.4,60.69600958818951,0,1,0
ENSMUSP00000041750,ENSMUSG00000037816,0.062,71.13038216462435,0,1,0
ENSMUSP00000033236,ENSMUSG00000030942,20.6,54.13105413105413,0,0,1
ENSMUSP00000023779,ENSMUSG00000023034,0.084,52.21058011755685,0,1,0
ENSMUSP00000051709,ENSMUSG00000024654,26.5,55.04587155963303,0,0,1
ENSMUSP00000097847,ENSMUSG00000074165,0.249,38.85029697309726,1,0,0
ENSMUSP00000031096,ENSMUSG00000029195,0,59.726985034186406,1,0,0
ENSMUSP00000064513,ENSMUSG00000023249,13.9,71.64415407251114,1,0,0
ENSMUSP00000090884,ENSMUSG00000020143,8.27,64.23027695624926,0,1,0
ENSMUSP00000104407,ENSMUSG00000036819,0.008,71.84995225168193,0,0,1
ENSMUSP00000019379,ENSMUSG00000019235,0,66.00575724315033,0,0,1
ENSMUSP00000103034,ENSMUSG00000054146,137,66.08315098468272,1,0,0
ENSMUSP00000101940,ENSMUSG00000030683,8.23,62.07630557529018,0,1,0
ENSMUSP00000066789,ENSMUSG00000055024,1.73,46.33448231002311,0,0,1
ENSMUSP00000028471,ENSMUSG00000027077,0.565,56.95652173913044,0,1,0
ENSMUSP00000029047,ENSMUSG00000027534,1.72,38.61926960017259,1,0,0
ENSMUSP00000131964,ENSMUSG00000005553,48.2,65.54499996147594,0,0,1
ENSMUSP00000041323,ENSMUSG00000046862,0,63.719038834799804,1,0,0
ENSMUSP00000039094,ENSMUSG00000039065,0.19,60.410341555977226,0,1,0
ENSMUSP00000118046,ENSMUSG00000024388,0.987,72.42194891201514,1,0,0
ENSMUSP00000137703,ENSMUSG00000097221,0.103,74.02597402597402,0,1,0
ENSMUSP00000129841,ENSMUSG00000091700,0.012,55.02309682187731,0,1,0
ENSMUSP00000104075,ENSMUSG00000074282,0.335,61.98201044196938,1,0,0
ENSMUSP00000067400,ENSMUSG00000032571,2.83,62.12608760721075,1,0,0
ENSMUSP00000118564,ENSMUSG00000092329,4.88,72.25325884543761,1,0,0
ENSMUSP00000037406,ENSMUSG00000033257,0.103,49.61667856134929,0,1,0
ENSMUSP00000035851,ENSMUSG00000039703,23.0,59.9634881742095,0,0,1
ENSMUSP00000074143,ENSMUSG00000060586,0.334,59.63943554022678,0,1,0
ENSMUSP00000060495,ENSMUSG00000021539,0.905,48.54323308270676,1,0,0
ENSMUSP00000099692,ENSMUSG00000068747,4.23,62.198781171867736,0,0,1
ENSMUSP00000022322,ENSMUSG00000021794,284,53.49644702842377,0,0,1
ENSMUSP00000032372,ENSMUSG00000030245,6.69,53.23741007194245,1,0,0
ENSMUSP00000063066,ENSMUSG00000030084,3.2,67.64673547519271,0,1,0
ENSMUSP00000027139,ENSMUSG00000025995,9.96,48.911818093208105,0,0,1
ENSMUSP00000036916,ENSMUSG00000042268,0.125,68.04137833285814,1,0,0
ENSMUSP00000114522,ENSMUSG00000072812,91.1,70.30342772326412,0,1,0
ENSMUSP00000079172,ENSMUSG00000024670,0,64.0415469242123,0,0,1
ENSMUSP00000091897,ENSMUSG00000070526,0.154,78.87323943661971,0,0,1
ENSMUSP00000048802,ENSMUSG00000020677,14.5,43.57262103505843,1,0,0
ENSMUSP00000069238,ENSMUSG00000030510,0.586,57.58556547619048,0,0,1
ENSMUSP00000105350,ENSMUSG00000027488,9.86,72.11190476190475,0,0,1
ENSMUSP00000125742,ENSMUSG00000079502,0.224,71.1469575025913,0,1,0
ENSMUSP00000130360,ENSMUSG00000025512,15.6,58.426636865265365,0,0,1
ENSMUSP00000003442,ENSMUSG00000003352,5.82,71.0680955323732,0,1,0
ENSMUSP00000019266,ENSMUSG00000019122,11.2,49.59349593495935,1,0,0
ENSMUSP00000032924,ENSMUSG00000030685,0.192,70.60606060606061,0,1,0
ENSMUSP00000023171,ENSMUSG00000022528,0.339,73.14487632508833,0,1,0
ENSMUSP00000045755,ENSMUSG00000034361,6.59,72.3154878138917,0,1,0
ENSMUSP00000034296,ENSMUSG00000031834,0.67,69.93979011613867,0,1,0
ENSMUSP00000023391,ENSMUSG00000022706,22.5,55.73782638333185,1,0,0
ENSMUSP00000083899,ENSMUSG00000052105,2.76,71.45628296177955,0,0,1
ENSMUSP00000073620,ENSMUSG00000057270,0.002,50.0,1,0,0
ENSMUSP00000021668,ENSMUSG00000021242,30.4,70.66666666666667,0,0,1
ENSMUSP00000084507,ENSMUSG00000067242,13.4,46.89096736052286,0,1,0
ENSMUSP00000031009,ENSMUSG00000029126,0.413,70.99879642267261,0,0,1
ENSMUSP00000043138,ENSMUSG00000038116,0.749,51.78960636537906,0,1,0
ENSMUSP00000064079,ENSMUSG00000007646,0.3,40.324258736341875,0,1,0
ENSMUSP00000111443,ENSMUSG00000022674,159,35.263646440145536,1,0,0
ENSMUSP00000047872,ENSMUSG00000034349,16.3,46.35326524411261,0,1,0
ENSMUSP00000032479,ENSMUSG00000030329,3.97,58.37800873490865,0,1,0
ENSMUSP00000025208,ENSMUSG00000024350,0.098,51.99155455950849,0,0,1
ENSMUSP00000017808,ENSMUSG00000017664,4.45,75.34846411063648,0,1,0
ENSMUSP00000004097,ENSMUSG00000029705,18.2,62.11797775343878,0,1,0
ENSMUSP00000099513,ENSMUSG00000027365,1.07,35.95401877290856,0,0,1
ENSMUSP00000053979,ENSMUSG00000003198,0.368,32.05314009661836,0,0,1
ENSMUSP00000032841,ENSMUSG00000030612,14.2,59.15492957746479,0,1,0
ENSMUSP00000070071,ENSMUSG00000050714,0.601,43.220606826801514,0,1,0
ENSMUSP00000033674,ENSMUSG00000031312,0.041,48.717948717948715,0,0,1
ENSMUSP00000028129,ENSMUSG00000026791,0,73.81016214764136,0,1,0
ENSMUSP00000005810,ENSMUSG00000005667,12.5,57.98421915814666,0,0,1
ENSMUSP00000085263,ENSMUSG00000067578,0.045,57.78894472361809,0,0,1
ENSMUSP00000103432,ENSMUSG00000034317,0.859,31.022996258494743,0,1,0
ENSMUSP00000022595,ENSMUSG00000022018,2.85,75.3623188405797,0,1,0
ENSMUSP00000025290,ENSMUSG00000024423,8.9,48.598728933611305,1,0,0
ENSMUSP00000094167,ENSMUSG00000022419,15.6,62.386612445436704,0,1,0
ENSMUSP00000038346,ENSMUSG00000032718,0.061,54.93975903614458,1,0,0
ENSMUSP00000131158,ENSMUSG00000002996,0.294,42.38210138735968,1,0,0
ENSMUSP00000035429,ENSMUSG00000059412,8.61,74.4187933688969,0,1,0
ENSMUSP00000023924,ENSMUSG00000023156,2.49,46.955054456204934,0,1,0
ENSMUSP00000026196,ENSMUSG00000025190,272,62.758374910905204,0,1,0
ENSMUSP00000000608,ENSMUSG00000000594,25.3,67.01030927835052,1,0,0
ENSMUSP00000122896,ENSMUSG00000003279,26.0,69.12211374417623,0,1,0
ENSMUSP00000097270,ENSMUSG00000075012,0,78.93569844789357,0,1,0
ENSMUSP00000000175,ENSMUSG00000000171,10.7,61.875,0,1,0
ENSMUSP00000031106,ENSMUSG00000029204,0.068,71.875,1,0,0
ENSMUSP00000045918,ENSMUSG00000037025,0.339,79.21550266614643,1,0,0
ENSMUSP00000032843,ENSMUSG00000030614,2.54,39.82683982683983,1,0,0
ENSMUSP00000020153,ENSMUSG00000019977,3.44,44.705450156516584,0,1,0
ENSMUSP00000069670,ENSMUSG00000052151,0.749,66.60010599282515,0,0,1
ENSMUSP00000046172,ENSMUSG00000042510,0.534,59.14332784184514,0,0,1
ENSMUSP00000072438,ENSMUSG00000021280,1.45,70.36997755972175,0,0,1
ENSMUSP00000069615,ENSMUSG00000058291,0.242,47.58111828028595,1,0,0
ENSMUSP00000025752,ENSMUSG00000024833,9.77,61.878723213790956,0,1,0
ENSMUSP00000006293,ENSMUSG00000006134,18.5,65.19971202491725,0,1,0
ENSMUSP00000030734,ENSMUSG00000028902,35.7,62.94820717131474,0,0,1
ENSMUSP00000057223,ENSMUSG00000049232,1.3,38.59315589353612,1,0,0
ENSMUSP00000033257,ENSMUSG00000030960,2.21,47.5487742266718,0,0,1
ENSMUSP00000043167,ENSMUSG00000034707,9.22,73.67548334542798,1,0,0
ENSMUSP00000059291,ENSMUSG00000021697,0.399,61.71612105574369,0,1,0
ENSMUSP00000070728,ENSMUSG00000025217,1.38,59.61979934019231,1,0,0
ENSMUSP00000092821,ENSMUSG00000048371,0.715,65.10318949343339,1,0,0
ENSMUSP00000034717,ENSMUSG00000032194,5.31,71.59416005345997,0,0,1
ENSMUSP00000063656,ENSMUSG00000032340,2.44,43.97041992746204,0,1,0
ENSMUSP00000106224,ENSMUSG00000079092,1.64,42.6996336996337,0,1,0
ENSMUSP00000129447,ENSMUSG00000043639,0.859,61.53309145180382,0,1,0
ENSMUSP00000029786,ENSMUSG00000028140,10.9,60.195097408949884,1,0,0
ENSMUSP00000036696,ENSMUSG00000038372,13.0,62.27987173421647,0,0,1
ENSMUSP00000074310,ENSMUSG00000063021,3463,92.36641221374046,0,1,0
ENSMUSP00000044257,ENSMUSG00000041498,0.445,48.53589777670058,0,1,0
ENSMUSP00000055956,ENSMUSG00000049164,0.126,29.27653820148749,1,0,0
ENSMUSP00000071687,ENSMUSG00000059991,0.225,80.93023255813954,0,0,1
ENSMUSP00000098634,ENSMUSG00000072845,0.013,44.87179487179487,1,0,0
ENSMUSP00000102976,ENSMUSG00000005621,1.83,58.82818685669042,0,1,0
ENSMUSP00000130957,ENSMUSG00000063651,0.733,78.4857142857143,1,0,0
ENSMUSP00000034469,ENSMUSG00000031987,1.27,73.81546134663341,0,0,1
ENSMUSP00000031434,ENSMUSG00000029474,1.17,55.83806997600101,0,1,0
ENSMUSP00000125314,ENSMUSG00000012422,15.1,45.68416324890376,0,1,0
ENSMUSP00000031429,ENSMUSG00000029470,4.27,72.32771421709529,0,1,0
ENSMUSP00000130195,ENSMUSG00000022403,289,47.20656136016059,1,0,0
ENSMUSP00000020381,ENSMUSG00000020170,0.66,46.75834970530452,0,1,0
ENSMUSP00000034698,ENSMUSG00000032180,8.51,65.47892896577108,0,0,1
ENSMUSP00000083292,ENSMUSG00000029406,3.03,74.88496791847406,0,0,1
ENSMUSP00000106009,ENSMUSG00000031637,0.455,51.33430800019205,0,0,1
ENSMUSP00000042464,ENSMUSG00000037214,0.495,72.36703528172723,0,1,0
ENSMUSP00000130532,ENSMUSG00000068184,22.7,60.441327956539304,0,1,0
ENSMUSP00000058966,ENSMUSG00000026383,8.69,45.710051811094885,0,1,0
ENSMUSP00000135115,ENSMUSG00000032015,8.51,64.31547619047619,0,1,0
ENSMUSP00000027494,ENSMUSG00000026275,33.2,52.81600535744182,1,0,0
ENSMUSP00000069230,ENSMUSG00000053553,10.9,70.55780412723749,1,0,0
ENSMUSP00000054158,ENSMUSG00000044597,0.076,72.91666666666667,1,0,0
ENSMUSP00000111197,ENSMUSG00000033972,0.519,30.425963488843813,0,1,0
ENSMUSP00000076566,ENSMUSG00000058244,0,52.38095238095238,0,0,1
ENSMUSP00000048363,ENSMUSG00000019969,6.51,60.042735042735046,0,0,1
ENSMUSP00000042792,ENSMUSG00000052915,10.3,56.633522256525815,0,0,1
ENSMUSP00000103656,ENSMUSG00000072582,70.6,46.15384615384615,0,0,1
ENSMUSP00000097743,ENSMUSG00000023088,5.83,67.97570095800491,0,0,1
ENSMUSP00000050123,ENSMUSG00000043286,0.039,61.833333333333336,1,0,0
ENSMUSP00000078239,ENSMUSG00000058385,5019,93.7007874015748,0,1,0
ENSMUSP00000037576,ENSMUSG00000038486,25.8,67.29475100942126,0,1,0
ENSMUSP00000008579,ENSMUSG00000008435,8.38,62.92537313432836,1,0,0
ENSMUSP00000018805,ENSMUSG00000018661,3.39,67.09808870651369,0,0,1
ENSMUSP00000075794,ENSMUSG00000045693,0.117,53.72829417773238,1,0,0
ENSMUSP00000107364,ENSMUSG00000036339,0.165,58.22874700353468,0,1,0
ENSMUSP00000101271,ENSMUSG00000039546,0.267,58.74576271186441,0,0,1
ENSMUSP00000109870,ENSMUSG00000079547,0.194,66.03053435114504,0,0,1
ENSMUSP00000071521,ENSMUSG00000060098,2.07,61.06772030645362,0,1,0
ENSMUSP00000109838,ENSMUSG00000032305,0.586,70.27249236551563,0,0,1
ENSMUSP00000103534,ENSMUSG00000057534,6.72,58.46913580246913,0,0,1
ENSMUSP00000036747,ENSMUSG00000036896,14.7,73.27935222672065,0,0,1
ENSMUSP00000070901,ENSMUSG00000030538,1.9,69.3342730276703,0,1,0
ENSMUSP00000058101,ENSMUSG00000051414,0.002,41.41001726430258,0,1,0
ENSMUSP00000022428,ENSMUSG00000021876,25.4,68.45637583892618,0,0,1
ENSMUSP00000124376,ENSMUSG00000063063,73.8,53.85921555625572,0,0,1
ENSMUSP00000128488,ENSMUSG00000015790,8.88,57.10835186343548,0,0,1
ENSMUSP00000084882,ENSMUSG00000058624,45.3,49.432425597963054,1,0,0
ENSMUSP00000101365,ENSMUSG00000078502,1.11,36.712965259580464,0,0,1
ENSMUSP00000037774,ENSMUSG00000038518,10.6,60.06760331651334,0,1,0
ENSMUSP00000110074,ENSMUSG00000032056,0.001,46.79034199224607,0,1,0
ENSMUSP00000135927,ENSMUSG00000095276,0,52.80794991263832,0,1,0
ENSMUSP00000095764,ENSMUSG00000073914,0.007,48.88178913738019,1,0,0
ENSMUSP00000030533,ENSMUSG00000028753,0.015,67.60666261277579,1,0,0
ENSMUSP00000127597,ENSMUSG00000091472,0,52.07373271889401,0,0,1
ENSMUSP00000099907,ENSMUSG00000020458,220,53.35062987596043,0,1,0
ENSMUSP00000030791,ENSMUSG00000028949,5.35,74.87580601216965,0,0,1
ENSMUSP00000069851,ENSMUSG00000038855,0.655,67.65641569459173,0,1,0
ENSMUSP00000095263,ENSMUSG00000089943,42.8,58.490566037735846,0,1,0
ENSMUSP00000096061,ENSMUSG00000030798,0.789,72.9795907468148,0,1,0
ENSMUSP00000093021,ENSMUSG00000071138,0,48.57954545454545,0,0,1
ENSMUSP00000060318,ENSMUSG00000050141,0.001,54.10507781932006,0,1,0
ENSMUSP00000036945,ENSMUSG00000037731,0.576,70.93373493975903,0,1,0
ENSMUSP00000038925,ENSMUSG00000020125,1.6,62.78195488721804,0,0,1
ENSMUSP00000072320,ENSMUSG00000059070,1061,70.85816160346585,1,0,0
ENSMUSP00000024846,ENSMUSG00000024048,470,77.60384552335145,0,1,0
ENSMUSP00000101002,ENSMUSG00000020150,18.3,71.45144343823485,0,1,0
ENSMUSP00000077067,ENSMUSG00000031024,1.07,61.817456894809155,1,0,0
ENSMUSP00000034136,ENSMUSG00000031700,12.7,70.32119965847733,0,1,0
ENSMUSP00000095901,ENSMUSG00000035704,0.205,54.269449715370015,0,1,0
ENSMUSP00000037867,ENSMUSG00000038591,0.16,50.35971223021583,1,0,0
ENSMUSP00000000759,ENSMUSG00000000743,22.3,76.14213197969544,0,0,1
ENSMUSP00000044861,ENSMUSG00000032671,0.043,77.43589743589743,0,1,0
ENSMUSP00000111624,ENSMUSG00000079834,4.13,39.81042654028436,1,0,0
ENSMUSP00000093613,ENSMUSG00000021880,0.079,58.44155844155844,0,1,0
ENSMUSP00000113708,ENSMUSG00000035067,0.351,84.47290384831237,0,0,1
ENSMUSP00000096950,ENSMUSG00000074793,3.76,63.992158835840996,0,0,1
ENSMUSP00000028617,ENSMUSG00000027193,32.5,48.51485148514851,0,0,1
ENSMUSP00000073829,ENSMUSG00000019894,0.179,44.01395031100564,0,0,1
ENSMUSP00000025925,ENSMUSG00000060675,6.54,60.78897113583287,0,1,0
