Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG
ENSP00000341782,ENSG00000124194,0.431,82.32306300596301,0,0,1
ENSP00000237837,ENSG00000118972,0.032,78.57142857142857,0,0,1
ENSP00000373726,ENSG00000145642,0.341,79.25232554748783,1,0,0
ENSP00000419502,ENSG00000181350,0.02,77.97917942437232,0,1,0
ENSP00000354204,ENSG00000196860,0.244,70.37908496732027,0,0,1
ENSP00000386541,ENSG00000115233,238,36.60235798499464,1,0,0
ENSP00000243167,ENSG00000117480,1.98,72.79310344827587,0,1,0
ENSP00000355609,ENSG00000143633,2.15,44.353465606106724,0,1,0
ENSP00000257604,ENSG00000135148,6.52,51.160172473224925,1,0,0
ENSP00000325708,ENSG00000104894,2.1,80.30323255299307,0,0,1
ENSP00000354826,ENSG00000122786,230,55.691529014578244,0,1,0
ENSP00000346694,ENSG00000122566,1408,31.99977452580431,0,1,0
ENSP00000257408,ENSG00000134962,0.026,58.3732057416268,1,0,0
ENSP00000217233,ENSG00000101255,0.125,71.57942149455722,0,0,1
ENSP00000235310,ENSG00000116670,0.666,77.3866344142524,0,1,0
ENSP00000356951,ENSG00000188931,0.19,47.19101123595506,1,0,0
ENSP00000247219,ENSG00000182521,0.374,40.78820116054159,0,1,0
ENSP00000358042,ENSG00000130348,5.26,35.54909026465029,1,0,0
ENSP00000369081,ENSG00000239264,111,64.41073014745069,0,0,1
ENSP00000331774,ENSG00000182783,0.032,68.67088607594937,0,0,1
ENSP00000363799,ENSG00000148156,1.3,87.5,0,1,0
ENSP00000324901,ENSG00000174628,0.116,55.97198858294978,1,0,0
ENSP00000369592,ENSG00000205476,1.64,80.61871763420697,0,0,1
ENSP00000374359,ENSG00000070476,0.095,65.70654869693347,0,1,0
ENSP00000336783,ENSG00000078687,0.473,54.151361457343675,0,0,1
ENSP00000360269,ENSG00000184292,11.2,92.28395061728395,0,0,1
ENSP00000328789,ENSG00000182287,5.07,38.40540914121225,0,1,0
ENSP00000244458,ENSG00000124507,3.65,80.77341288649734,0,0,1
ENSP00000337353,ENSG00000042088,2.51,52.536735503653205,0,1,0
ENSP00000349727,ENSG00000146094,24.9,76.57991146049092,0,1,0
ENSP00000321976,ENSG00000179846,0.349,92.63502454991817,1,0,0
ENSP00000240316,ENSG00000121058,6.9,31.694692959857605,0,1,0
ENSP00000363386,ENSG00000197245,0.524,84.19117647058823,0,1,0
ENSP00000351813,ENSG00000198060,7.05,33.333333333333336,1,0,0
ENSP00000373176,ENSG00000163607,0.762,49.91750932445571,1,0,0
ENSP00000385632,ENSG00000205268,0.164,36.908267635852745,1,0,0
ENSP00000420168,ENSG00000244067,53.9,54.26008968609865,1,0,0
ENSP00000263640,ENSG00000115170,0.749,54.88816449522144,0,1,0
ENSP00000359356,ENSG00000067208,0.501,38.28081453828606,0,1,0
ENSP00000340988,ENSG00000187942,0.074,75.45787545787546,0,1,0
ENSP00000259205,ENSG00000136688,0.829,46.03524060696404,0,1,0
ENSP00000413929,ENSG00000117625,3.62,40.97553747048557,1,0,0
ENSP00000360841,ENSG00000122136,0.456,71.97565146877469,0,0,1
ENSP00000231790,ENSG00000076242,16.8,53.58733404771193,1,0,0
ENSP00000215061,ENSG00000099330,0.023,70.17180853356126,0,1,0
ENSP00000364448,ENSG00000169062,0.936,64.62500236085141,0,1,0
ENSP00000230340,ENSG00000112578,54.4,65.58730776866572,0,1,0
ENSP00000356370,ENSG00000134376,5.47,47.05934989536198,0,0,1
ENSP00000382271,ENSG00000103995,0.19,39.12081859002046,1,0,0
ENSP00000340979,ENSG00000145428,0.057,64.24329642834064,0,0,1
ENSP00000264670,ENSG00000037474,91.4,47.69924598727816,0,1,0
ENSP00000348936,ENSG00000197980,0.002,32.86983976729523,0,1,0
ENSP00000334952,ENSG00000152990,0.015,47.29119548190039,1,0,0
ENSP00000360577,ENSG00000121310,5.57,74.23068715781498,0,1,0
ENSP00000312624,ENSG00000173991,1.25,80.35714285714286,0,1,0
ENSP00000302790,ENSG00000169180,4.83,59.711675560628244,0,0,1
ENSP00000238628,ENSG00000119650,1.14,63.772153408159305,0,1,0
ENSP00000322304,ENSG00000102312,0.101,70.69644823172986,0,1,0
ENSP00000389111,ENSG00000228594,0.017,97.79735682819383,0,1,0
ENSP00000349275,ENSG00000157168,0.43,55.226987893850385,1,0,0
ENSP00000386043,ENSG00000049323,32.9,46.01960742208429,0,1,0
ENSP00000264202,ENSG00000077549,745,60.58092927772087,1,0,0
ENSP00000328596,ENSG00000184302,0.548,76.51821862348179,0,1,0
ENSP00000336914,ENSG00000127084,4.72,76.77254214696516,0,1,0
ENSP00000337991,ENSG00000179119,0.59,43.14868804664723,0,0,1
ENSP00000377655,ENSG00000138468,0.423,35.34453943404653,0,0,1
ENSP00000237858,ENSG00000173221,162,56.074766355140184,1,0,0
ENSP00000355652,ENSG00000116574,0.981,71.81467181467181,0,1,0
ENSP00000361554,ENSG00000066056,2.19,71.96190102120974,0,1,0
ENSP00000260970,ENSG00000138398,24.2,32.631823336557765,0,1,0
ENSP00000457962,ENSG00000260001,0.009,82.33438485804416,0,1,0
ENSP00000332198,ENSG00000182117,35.0,57.21413721413722,0,1,0
ENSP00000373702,ENSG00000183977,0.048,32.95829532509133,1,0,0
ENSP00000346874,ENSG00000197601,5.06,37.85339636259456,0,1,0
ENSP00000301738,ENSG00000167977,2.75,68.45981566026359,0,1,0
ENSP00000291295,ENSG00000160014,356,68.02551988078304,0,1,0
ENSP00000265963,ENSG00000110768,2.94,37.39133925450955,0,1,0
ENSP00000252797,ENSG00000169951,0.087,81.76266839254039,0,1,0
ENSP00000327440,ENSG00000183682,0.125,84.11910669975187,0,1,0
ENSP00000381504,ENSG00000101911,89.3,62.57960890238568,1,0,0
ENSP00000391409,ENSG00000187492,0,67.89332446314636,0,1,0
ENSP00000330787,ENSG00000183648,5.12,47.17620722737448,1,0,0
ENSP00000433757,ENSG00000149292,0.166,52.72262981058729,0,1,0
ENSP00000398736,ENSG00000142871,3.87,69.10994764397905,1,0,0
ENSP00000268383,ENSG00000140743,0.996,55.553333095111846,0,1,0
ENSP00000264607,ENSG00000065802,0.177,66.98916560447101,0,0,1
ENSP00000357622,ENSG00000160741,7.14,67.60100827145034,0,1,0
ENSP00000339157,ENSG00000135678,6.24,48.28565030648001,1,0,0
ENSP00000328524,ENSG00000184014,0.159,59.444074459538,0,1,0
ENSP00000252137,ENSG00000100056,1.99,75.17648568861506,0,0,1
ENSP00000350222,ENSG00000197428,0.002,65.23076923076923,0,1,0
ENSP00000312411,ENSG00000175175,0.354,53.7037037037037,1,0,0
ENSP00000348461,ENSG00000136238,258,50.601231791964025,1,0,0
ENSP00000400046,ENSG00000230347,0.22,75.08650519031141,0,0,1
ENSP00000301729,ENSG00000167969,117,85.23834143457582,1,0,0
ENSP00000385739,ENSG00000007129,0.002,63.66860123505794,0,0,1
ENSP00000276914,ENSG00000147872,14.5,59.28794604117654,0,1,0
ENSP00000261196,ENSG00000111700,0.145,31.085165044996167,1,0,0
ENSP00000384109,ENSG00000158290,18.1,39.45271333661559,0,0,1
ENSP00000311038,ENSG00000196099,0.195,59.554140127388536,0,1,0
ENSP00000216038,ENSG00000100220,233,51.18577075098814,0,0,1
ENSP00000338532,ENSG00000189319,1.25,69.5522180503407,0,1,0
ENSP00000346378,ENSG00000113108,0.363,67.01949491216128,0,1,0
ENSP00000327846,ENSG00000183476,0.002,66.49210261005936,0,1,0
ENSP00000190983,ENSG00000064205,26.8,74.1254161436446,0,0,1
ENSP00000399985,ENSG00000151702,1.33,72.37350528559527,0,0,1
ENSP00000356567,ENSG00000230124,4.21,48.65466725559482,1,0,0
ENSP00000364361,ENSG00000091436,6.71,47.129646294534574,0,1,0
ENSP00000371661,ENSG00000178177,0.073,39.861041677083556,0,0,1
ENSP00000298546,ENSG00000165698,0.481,77.04867284032514,1,0,0
ENSP00000307774,ENSG00000196793,0.083,50.326797385620914,1,0,0
ENSP00000357682,ENSG00000203780,0.11,49.456757623323064,0,1,0
ENSP00000262753,ENSG00000124429,6.58,42.83329541576612,0,0,1
ENSP00000347032,ENSG00000166908,17.4,68.09648176941083,1,0,0
ENSP00000348751,ENSG00000186470,2.55,58.323776248762236,0,1,0
ENSP00000256039,ENSG00000133665,0.424,52.43837613697165,0,0,1
ENSP00000233545,ENSG00000115204,14.8,61.232021437844836,1,0,0
ENSP00000255174,ENSG00000132823,0.052,43.68600682593857,0,1,0
ENSP00000301956,ENSG00000166743,0.332,61.94923760348015,1,0,0
ENSP00000223145,ENSG00000106415,3.79,49.04467553171495,0,1,0
ENSP00000272895,ENSG00000144452,0.339,44.109296654645675,1,0,0
ENSP00000370376,ENSG00000128951,163,48.05823575791232,1,0,0
ENSP00000454437,ENSG00000260861,1.9,57.48555723937658,0,1,0
ENSP00000325078,ENSG00000177275,0.019,51.367781155015194,1,0,0
ENSP00000381840,ENSG00000139154,1.4,43.28725601610238,0,1,0
ENSP00000221543,ENSG00000104946,3.12,77.42092332723757,0,1,0
ENSP00000366679,ENSG00000274997,415,73.64341085271317,1,0,0
ENSP00000329056,ENSG00000185926,0,57.096774193548384,1,0,0
ENSP00000276893,ENSG00000147854,1.52,37.077282531487114,0,1,0
ENSP00000323183,ENSG00000181472,0.779,59.80582524271845,0,1,0
ENSP00000202625,ENSG00000166948,0.001,76.8202276640261,0,1,0
ENSP00000369581,ENSG00000171855,0.08,60.638297872340424,0,1,0
ENSP00000400500,ENSG00000177683,0.086,33.660862050692565,0,0,1
ENSP00000265304,ENSG00000106028,331,35.29499569395169,0,0,1
ENSP00000316333,ENSG00000196352,31.7,37.19475601856773,0,0,1
ENSP00000377823,ENSG00000103034,1.18,76.74260767873967,0,1,0
ENSP00000346340,ENSG00000198612,71.1,41.71007902642086,0,1,0
ENSP00000330051,ENSG00000185156,0.009,73.7649063032368,0,1,0
ENSP00000264126,ENSG00000121957,0.256,35.408037140413995,0,0,1
ENSP00000468367,ENSG00000267261,28.3,66.2276258020939,0,1,0
ENSP00000362261,ENSG00000054116,83.2,57.61805189153357,1,0,0
ENSP00000292586,ENSG00000161010,0.661,60.30305264811326,0,1,0
ENSP00000388631,ENSG00000115556,0.243,67.60829852288569,0,1,0
ENSP00000402152,ENSG00000070915,0.57,80.068906684239,1,0,0
ENSP00000354476,ENSG00000198911,0.428,66.46343648248545,0,1,0
ENSP00000303366,ENSG00000169223,150,78.67566847827447,0,1,0
ENSP00000389252,ENSG00000168743,1.57,48.09814895257352,1,0,0
ENSP00000290399,ENSG00000159263,0.081,68.2821467252605,0,1,0
ENSP00000360797,ENSG00000187796,0.969,91.20237232618587,0,0,1
ENSP00000304234,ENSG00000250120,0.024,67.03199474661379,0,1,0
ENSP00000337623,ENSG00000136104,18.7,40.38220859270798,0,1,0
ENSP00000458307,ENSG00000167741,0.648,68.82064715800036,1,0,0
ENSP00000243347,ENSG00000123610,1.19,38.1294964028777,1,0,0
ENSP00000392257,ENSG00000185250,0.167,40.65364710965798,0,1,0
ENSP00000278772,ENSG00000088876,0.24,50.51940651735371,0,1,0
ENSP00000293889,ENSG00000162004,0.033,72.26925650631333,0,0,1
ENSP00000357838,ENSG00000065154,54.0,42.47441300421433,0,1,0
ENSP00000243918,ENSG00000204070,0.481,85.55923505228485,0,0,1
ENSP00000298912,ENSG00000165959,2.31,57.77997494746118,0,1,0
ENSP00000404179,ENSG00000128512,0.559,50.76096281621956,1,0,0
ENSP00000384554,ENSG00000184113,1.19,88.43765020427782,0,1,0
ENSP00000281031,ENSG00000151366,10.0,57.82937136139962,0,1,0
ENSP00000204549,ENSG00000090470,0.259,61.82628151344441,0,0,1
ENSP00000252699,ENSG00000130402,575,87.88353826066832,0,1,0
ENSP00000166139,ENSG00000070404,2.18,80.53228952619197,0,1,0
ENSP00000345412,ENSG00000149532,53.5,52.18737491137699,0,1,0
ENSP00000361834,ENSG00000049089,3.02,62.51493966135139,0,1,0
ENSP00000369274,ENSG00000044446,2.09,60.43689320388349,0,0,1
ENSP00000284311,ENSG00000154165,0.322,59.00277008310249,1,0,0
ENSP00000309681,ENSG00000173581,0.815,80.70087071777237,0,1,0
ENSP00000368927,ENSG00000173674,63.9,33.990568818155026,1,0,0
ENSP00000319231,ENSG00000181649,2.0,90.84967320261438,0,1,0
ENSP00000372290,ENSG00000125386,0.844,57.33529863199189,0,1,0
ENSP00000287322,ENSG00000156735,1.53,40.309389716455264,0,1,0
ENSP00000305714,ENSG00000168487,3.28,76.36920869952273,0,1,0
ENSP00000265643,ENSG00000069482,0.715,72.58064516129032,0,1,0
ENSP00000418823,ENSG00000140718,16.2,51.004576296379895,0,0,1
ENSP00000254193,ENSG00000131876,212,46.62901864015832,1,0,0
ENSP00000354681,ENSG00000198836,37.0,37.22008955307448,1,0,0
ENSP00000299766,ENSG00000166603,0,58.25825825825826,1,0,0
ENSP00000428603,ENSG00000253305,0.038,58.996128741899994,0,0,1
ENSP00000298310,ENSG00000165525,8.88,34.15779492920882,0,0,1
ENSP00000338487,ENSG00000161013,1.83,76.00929912628307,0,1,0
ENSP00000441954,ENSG00000113658,2.43,48.87665010821333,1,0,0
ENSP00000337088,ENSG00000133895,2.86,78.57551219207014,0,1,0
ENSP00000227520,ENSG00000110104,58.7,73.21024817118689,0,1,0
ENSP00000377867,ENSG00000134602,56.3,35.94559340685568,1,0,0
ENSP00000310620,ENSG00000172803,1.19,75.24752475247524,0,0,1
ENSP00000341803,ENSG00000188396,1.47,82.88288288288288,0,1,0
ENSP00000394316,ENSG00000082153,128,38.21847545472795,0,1,0
ENSP00000345229,ENSG00000187957,0.873,63.143631436314365,1,0,0
ENSP00000341662,ENSG00000187546,0.179,43.62773474656883,1,0,0
ENSP00000368503,ENSG00000205208,0.513,58.452950558213715,0,1,0
ENSP00000323300,ENSG00000076382,2.23,56.67891078226259,0,0,1
ENSP00000319574,ENSG00000125454,11.5,65.83024667357276,0,1,0
ENSP00000265846,ENSG00000105963,4.21,80.62548051210585,0,0,1
ENSP00000367439,ENSG00000152464,3.27,50.175769227235556,1,0,0
ENSP00000340609,ENSG00000188716,0.079,86.87782805429865,0,0,1
ENSP00000275764,ENSG00000146857,0.084,65.86853589159203,1,0,0
ENSP00000322457,ENSG00000181788,0.259,67.17145505097312,0,1,0
ENSP00000256637,ENSG00000134243,6.62,51.675526965278216,0,0,1
ENSP00000244496,ENSG00000124541,2.73,49.230769230769226,1,0,0
ENSP00000419782,ENSG00000164885,23.7,69.14531926300785,0,0,1
ENSP00000324463,ENSG00000119596,8.84,38.23457782450259,0,1,0
ENSP00000301838,ENSG00000168040,18.3,80.38277511961722,0,1,0
ENSP00000304353,ENSG00000172336,7.02,75.54485686183155,1,0,0
ENSP00000252015,ENSG00000100991,0.206,65.99536816725359,0,1,0
ENSP00000358283,ENSG00000014123,59.4,35.84905660377358,1,0,0
ENSP00000251047,ENSG00000074695,229,42.27005870841487,0,1,0
ENSP00000368523,ENSG00000120675,1.66,37.086092715231786,0,1,0
ENSP00000327994,ENSG00000146755,1.47,87.90983606557377,0,0,1
ENSP00000308893,ENSG00000162804,0.48,75.5272397030116,0,0,1
ENSP00000264167,ENSG00000018510,43.9,38.804918832617886,1,0,0
ENSP00000373586,ENSG00000172478,0.415,84.49138100225056,0,1,0
ENSP00000457868,ENSG00000258366,0.138,74.1650147471631,0,1,0
ENSP00000337354,ENSG00000107798,74.1,44.91438897691717,0,1,0
ENSP00000311183,ENSG00000174586,0.248,81.62374130978004,0,1,0
ENSP00000331214,ENSG00000185662,0,68.1216343066054,0,1,0
ENSP00000347906,ENSG00000160310,0.389,67.44173044315907,0,1,0
ENSP00000428417,ENSG00000079841,0.453,42.39465968280249,0,0,1
ENSP00000261523,ENSG00000069667,0.035,56.37030075237666,1,0,0
ENSP00000262457,ENSG00000119509,3.09,43.484181508751085,0,1,0
ENSP00000357692,ENSG00000188643,37.6,81.73076923076923,0,0,1
ENSP00000315775,ENSG00000103051,11.4,67.02390662805212,0,0,1
ENSP00000344242,ENSG00000128606,0.325,52.57683181062725,0,1,0
ENSP00000353677,ENSG00000112337,0.056,51.527963742854126,0,1,0
ENSP00000228437,ENSG00000110851,0.761,49.10439861473821,0,1,0
ENSP00000361025,ENSG00000198870,0.395,79.73568281938326,0,0,1
ENSP00000310405,ENSG00000173578,0.002,78.77578176979375,0,1,0
ENSP00000251170,ENSG00000103184,0.036,81.71792890918815,0,0,1
ENSP00000245185,ENSG00000125148,35.9,72.88578901482128,0,1,0
ENSP00000363349,ENSG00000148158,2.65,59.79543378995434,0,1,0
ENSP00000341652,ENSG00000113838,0.031,49.112478795607544,1,0,0
ENSP00000457386,ENSG00000235169,13.0,86.9031006356123,0,1,0
ENSP00000339390,ENSG00000124215,0.115,50.31803687767242,1,0,0
ENSP00000352413,ENSG00000188869,0.235,61.688598551720844,0,0,1
ENSP00000464149,ENSG00000264813,1.56,76.21621621621621,1,0,0
ENSP00000316224,ENSG00000138380,0.173,33.32503301807974,1,0,0
ENSP00000312141,ENSG00000175105,0.084,29.556156194546155,0,1,0
ENSP00000358918,ENSG00000107882,20.3,66.54167214522236,0,0,1
ENSP00000257632,ENSG00000243566,0.766,75.70869152480152,0,1,0
ENSP00000289932,ENSG00000158865,0.032,68.36980172673022,0,0,1
ENSP00000290122,ENSG00000142789,3.6,72.42668479316373,0,0,1
ENSP00000431603,ENSG00000028277,1.73,69.3546161651147,0,1,0
ENSP00000332284,ENSG00000185880,0.053,54.721787812035885,1,0,0
ENSP00000343782,ENSG00000188778,0.03,83.61858190709046,0,0,1
ENSP00000266503,ENSG00000029153,0.034,35.099702054278715,0,0,1
ENSP00000268459,ENSG00000140807,0.206,79.40552016985139,0,0,1
ENSP00000296277,ENSG00000163923,0.042,55.76923076923077,1,0,0
ENSP00000351671,ENSG00000115009,1.85,55.876575028636886,1,0,0
ENSP00000296252,ENSG00000163898,1.26,48.01950635157024,0,1,0
ENSP00000373864,ENSG00000079337,0.047,75.16879399728383,0,1,0
ENSP00000355877,ENSG00000186205,3.9,55.66713734982966,0,1,0
ENSP00000305742,ENSG00000184154,0.079,64.8273061501827,0,1,0
ENSP00000386881,ENSG00000135636,6.92,73.39728113598075,0,1,0
ENSP00000327583,ENSG00000099901,909,66.90046490492307,1,0,0
ENSP00000462879,ENSG00000266202,0.29,58.125,0,1,0
ENSP00000300213,ENSG00000166946,1.29,61.44132917127932,0,1,0
ENSP00000390331,ENSG00000249773,4.54,50.88495575221239,0,1,0
ENSP00000384625,ENSG00000087095,0.356,42.842125195066366,0,1,0
ENSP00000307134,ENSG00000169862,0.877,63.96185996976609,0,1,0
ENSP00000342215,ENSG00000243772,0.615,59.941520467836256,0,1,0
ENSP00000348307,ENSG00000198053,14.3,72.08494621564317,0,1,0
ENSP00000365169,ENSG00000187753,0.864,35.757575757575765,1,0,0
ENSP00000311500,ENSG00000173272,2.73,85.90927338418305,0,0,1
ENSP00000380929,ENSG00000203690,0.211,57.927273287250124,0,1,0
ENSP00000298097,ENSG00000165355,0.083,75.86197708499867,0,0,1
ENSP00000258538,ENSG00000136052,0.247,28.71798126142086,1,0,0
ENSP00000299290,ENSG00000166220,3.48,63.404181689415395,0,1,0
ENSP00000259455,ENSG00000136928,0.161,70.38213547036769,1,0,0
ENSP00000366565,ENSG00000160948,42.0,80.79147786284786,0,1,0
ENSP00000343279,ENSG00000188522,0.682,73.30324992023337,0,0,1
ENSP00000326305,ENSG00000178537,14.9,62.244957872361795,0,1,0
ENSP00000255108,ENSG00000132768,4.26,60.14713307296069,0,1,0
ENSP00000367992,ENSG00000139684,201,35.23233394467228,0,1,0
ENSP00000212355,ENSG00000069702,1.8,53.11118564482225,0,0,1
ENSP00000321108,ENSG00000107742,0.578,83.850155809784,0,0,1
ENSP00000305892,ENSG00000168701,0.284,69.89272656298292,0,0,1
ENSP00000321021,ENSG00000180878,0.001,64.07185628742515,0,1,0
ENSP00000301030,ENSG00000167522,0.383,67.25906987531368,0,1,0
ENSP00000279791,ENSG00000150269,0.297,56.91318327974277,1,0,0
ENSP00000342015,ENSG00000240230,5.91,50.741534887876355,0,1,0
ENSP00000216446,ENSG00000100558,0.579,69.71324408185698,0,1,0
ENSP00000249861,ENSG00000129028,0.381,43.92865794573643,1,0,0
ENSP00000362465,ENSG00000102383,0.384,55.926152407330804,0,0,1
ENSP00000296795,ENSG00000164342,0.166,43.952291742757545,1,0,0
ENSP00000327585,ENSG00000184166,0,69.64856230031948,0,1,0
ENSP00000345530,ENSG00000069869,1.75,36.77333183360656,0,0,1
ENSP00000278505,ENSG00000149218,18.8,60.87824351297405,1,0,0
ENSP00000355340,ENSG00000244509,7.08,55.607160952541804,0,1,0
ENSP00000261302,ENSG00000053254,0.147,56.69376058196142,1,0,0
ENSP00000347206,ENSG00000197858,3.51,77.52139573852389,0,1,0
ENSP00000258169,ENSG00000135698,13.0,43.81885712631054,1,0,0
ENSP00000317332,ENSG00000178996,3.61,86.00016428192897,0,0,1
ENSP00000340176,ENSG00000157110,9.01,49.790131394755164,0,1,0
ENSP00000296575,ENSG00000164161,0.066,48.13528515116367,0,0,1
ENSP00000242719,ENSG00000123091,0.373,51.61290322580645,0,1,0
ENSP00000292852,ENSG00000269190,0.354,77.995669481677,0,0,1
ENSP00000377233,ENSG00000186635,18.1,75.03729583931805,0,1,0
ENSP00000368646,ENSG00000123131,223,44.638054944427495,1,0,0
ENSP00000376423,ENSG00000241794,4.95,58.9041095890411,1,0,0
ENSP00000232461,ENSG00000114349,7.36,87.73029439696107,0,1,0
ENSP00000360803,ENSG00000213221,2.94,80.0445033614241,0,1,0
ENSP00000269389,ENSG00000141574,34.0,72.79362543094739,0,0,1
ENSP00000347847,ENSG00000196588,2.7,72.4724633433136,0,0,1
ENSP00000296444,ENSG00000164054,4.55,68.30346862638332,0,1,0
ENSP00000362283,ENSG00000196090,0.318,70.70546549830816,0,0,1
ENSP00000284110,ENSG00000153976,0.452,93.14376460717924,1,0,0
ENSP00000325065,ENSG00000181958,0.095,46.8391994478951,0,1,0
ENSP00000305161,ENSG00000169871,3.21,80.6836050005449,1,0,0
ENSP00000377078,ENSG00000087884,13.2,48.07993894905234,0,1,0
ENSP00000355613,ENSG00000119283,5.19,79.40943479644056,0,0,1
ENSP00000371517,ENSG00000242110,2.15,58.74784739875945,1,0,0
ENSP00000362481,ENSG00000094841,1.01,50.91085083746441,1,0,0
ENSP00000339208,ENSG00000074603,0.972,36.68557829436712,1,0,0
ENSP00000363812,ENSG00000204231,5.53,65.24841160445355,0,1,0
ENSP00000357069,ENSG00000143315,0.146,61.556603773584904,0,0,1
ENSP00000357812,ENSG00000182134,3.88,47.63779369107397,0,1,0
ENSP00000356480,ENSG00000121481,7.47,36.37511440386019,0,1,0
ENSP00000263576,ENSG00000109832,0.563,50.95536517921537,0,1,0
ENSP00000333950,ENSG00000248905,0.293,50.257093214843536,1,0,0
ENSP00000266671,ENSG00000139289,0.541,79.92604029660129,0,1,0
ENSP00000168216,ENSG00000072506,353,63.05455326384242,0,1,0
ENSP00000394700,ENSG00000139973,0.015,52.855699149599104,0,0,1
ENSP00000285018,ENSG00000154764,0.007,83.71428571428571,0,1,0
ENSP00000262283,ENSG00000258417,0,56.52173913043478,0,0,1
ENSP00000425107,ENSG00000145782,2.12,46.89509340197111,0,1,0
ENSP00000326948,ENSG00000068438,2.96,72.21561629182001,1,0,0
ENSP00000379364,ENSG00000114978,17.0,39.1705069124424,1,0,0
ENSP00000383840,ENSG00000132763,1.59,61.803058256981146,0,1,0
ENSP00000331470,ENSG00000185610,0,57.35294117647059,0,1,0
ENSP00000260282,ENSG00000137726,3.91,69.1826923076923,0,1,0
ENSP00000346015,ENSG00000166441,521,64.03061460177884,0,1,0
ENSP00000338533,ENSG00000113638,2.07,41.98566759103081,0,1,0
ENSP00000315564,ENSG00000170298,1.86,67.37179890682864,0,0,1
ENSP00000377086,ENSG00000170500,0.576,54.458945571192054,0,1,0
ENSP00000384801,ENSG00000126773,0.02,35.21942673968227,0,1,0
ENSP00000311538,ENSG00000120500,0.675,60.10338540976511,0,1,0
ENSP00000323099,ENSG00000164053,0.956,49.32617731507065,0,1,0
ENSP00000355895,ENSG00000143353,49.2,33.69861458096752,0,1,0
ENSP00000368314,ENSG00000091129,11.8,44.63364516629513,1,0,0
ENSP00000375829,ENSG00000159166,15.7,70.90169919207581,0,1,0
ENSP00000368184,ENSG00000183060,0.094,59.32593199360857,1,0,0
ENSP00000355572,ENSG00000168275,26.1,44.565018315018314,0,0,1
ENSP00000361557,ENSG00000089682,0.118,45.109454807179475,0,0,1
ENSP00000352177,ENSG00000168594,0.256,49.92297057297262,0,0,1
ENSP00000369341,ENSG00000175449,0.678,33.32380990973572,0,1,0
ENSP00000415106,ENSG00000123444,0.774,60.43897075126497,1,0,0
ENSP00000349041,ENSG00000198435,0.574,96.52173913043478,0,1,0
ENSP00000363168,ENSG00000204149,0.033,62.625830834254046,0,0,1
ENSP00000301785,ENSG00000214753,188,61.49732620320856,0,1,0
ENSP00000457957,ENSG00000064489,0.994,82.20365535248041,0,1,0
ENSP00000367428,ENSG00000204979,0,30.333091928713348,1,0,0
ENSP00000370713,ENSG00000185736,0.366,83.52734628400673,0,0,1
ENSP00000183605,ENSG00000066405,0.928,72.23260805594504,1,0,0
ENSP00000462664,ENSG00000101751,0.547,31.877809020081447,1,0,0
ENSP00000382957,ENSG00000215343,0.024,39.53488372093023,0,1,0
ENSP00000219235,ENSG00000102962,0.933,69.14893617021276,0,1,0
ENSP00000357882,ENSG00000179988,0.395,51.871775839179726,0,1,0
ENSP00000299238,ENSG00000166189,5.32,69.3298969072165,0,1,0
ENSP00000355988,ENSG00000117595,5.47,64.62258018237736,1,0,0
ENSP00000329033,ENSG00000182902,1.56,69.30379746835443,0,0,1
ENSP00000315047,ENSG00000176695,0.107,48.8876896324279,0,0,1
ENSP00000401767,ENSG00000229972,0.01,60.96087851750171,0,1,0
ENSP00000397441,ENSG00000133103,3.17,60.429798262798215,0,1,0
ENSP00000411822,ENSG00000261796,7.91,47.89156626506024,0,1,0
ENSP00000219478,ENSG00000103199,0.045,74.99521781246962,0,1,0
ENSP00000217173,ENSG00000185019,0.209,56.841210178122644,0,1,0
ENSP00000321584,ENSG00000178035,234,61.44413716989874,0,1,0
ENSP00000432614,ENSG00000259112,2.22,64.3419417985866,0,0,1
ENSP00000254072,ENSG00000187272,0.879,75.625,0,1,0
ENSP00000316543,ENSG00000173166,5.36,45.41864003876962,1,0,0
ENSP00000321812,ENSG00000152443,0.188,48.04972957221414,0,1,0
ENSP00000355082,ENSG00000189184,0.038,46.33614342961517,0,0,1
ENSP00000411004,ENSG00000124343,0.104,51.06897817772601,0,1,0
ENSP00000274000,ENSG00000138660,0.597,30.035019374953368,0,0,1
ENSP00000375682,ENSG00000129455,0.502,66.33586584296,0,1,0
ENSP00000366208,ENSG00000125831,0.129,68.18622025456557,0,0,1
ENSP00000369755,ENSG00000205502,0.935,86.84931506849315,0,1,0
ENSP00000223364,ENSG00000106631,2.64,70.37512933444867,0,1,0
ENSP00000331789,ENSG00000196266,0,60.82244166908704,1,0,0
ENSP00000386022,ENSG00000166961,0.044,66.89276161479745,0,1,0
ENSP00000403566,ENSG00000125975,0,68.84173297966402,0,0,1
ENSP00000301335,ENSG00000167703,1.4,78.07707651858529,0,0,1
ENSP00000381717,ENSG00000131508,58.4,33.93127521278782,1,0,0
ENSP00000421180,ENSG00000196782,0.046,62.351002416497415,1,0,0
ENSP00000324856,ENSG00000118046,0.425,85.92457637437083,0,1,0
ENSP00000335084,ENSG00000186298,121,42.02749663682329,0,1,0
ENSP00000375220,ENSG00000212710,0.611,31.27792672028597,0,0,1
ENSP00000233957,ENSG00000115604,0.123,37.72388381778555,1,0,0
